Iteration	Posterior	Likelihood	Prior	sf[0]	sf[1]	sf[2]	sf[3]	er[0]	er[1]	er[2]	er[3]	er[4]	er[5]	gamma_rates[0]	gamma_rates[1]	gamma_rates[2]	gamma_rates[3]	shape	br_lens[0]	br_lens[1]	br_lens[2]	br_lens[3]	br_lens[4]	br_lens[5]	br_lens[6]	br_lens[7]	br_lens[8]	br_lens[9]	br_lens[10]	br_lens[11]	br_lens[12]	br_lens[13]	br_lens[14]	tree_length
670	-9887.05	-9897.79	10.7371	0.290101	0.189838	0.234885	0.285176	0.118499	0.252136	0.042707	0.0609122	0.442739	0.0830059	0.0547235	0.316587	0.885253	2.74344	0.607813	0.0609353	0.0264065	0.595929	0.0327653	0.0141995	0.0324629	0.0100809	0.0123929	0.0431815	0.0358198	0.011246	0.0173751	0.0387452	0.0140193	0.0037921	0.949351
680	-9887.78	-9899.01	11.2269	0.284526	0.191329	0.236729	0.287416	0.116654	0.296421	0.0444375	0.0358005	0.435846	0.0708397	0.0579668	0.32503	0.892802	2.7242	0.623397	0.0650297	0.0195978	0.557888	0.0432367	0.00912253	0.0269492	0.010762	0.010488	0.0378352	0.038773	0.0076159	0.0215572	0.0303455	0.0135999	0.00749842	0.900299
690	-9885.1	-9896.59	11.484	0.284051	0.191009	0.236334	0.288607	0.123059	0.252257	0.0527168	0.0336694	0.459776	0.0785212	0.0722908	0.359306	0.92153	2.64687	0.691112	0.0608506	0.0188829	0.530055	0.0424253	0.00970627	0.0438222	0.00548491	0.00923861	0.0427636	0.0354215	0.00349815	0.018185	0.0258834	0.0193424	0.00869116	0.874251
700	-9890.04	-9901.72	11.6784	0.289782	0.180404	0.239198	0.290615	0.117027	0.241366	0.0548846	0.0753364	0.429636	0.0817501	0.0833139	0.382982	0.939706	2.594	0.74266	0.060366	0.0283381	0.514945	0.0369018	0.00663814	0.0294523	0.00844658	0.00598383	0.0359703	0.0477936	0.00934991	0.018185	0.0244362	0.0180668	0.00967596	0.854549
710	-9889.98	-9901.29	11.3165	0.289423	0.180181	0.232639	0.297757	0.128055	0.246915	0.0563472	0.0402442	0.439515	0.0889238	0.0728912	0.36065	0.922596	2.64386	0.693925	0.059105	0.0179751	0.523414	0.0504607	0.0134538	0.0389779	0.00395554	0.00955752	0.0506355	0.035724	0.0065471	0.0187642	0.0346679	0.0180668	0.00967596	0.890981
720	-9891.96	-9902.49	10.5284	0.290097	0.186625	0.217719	0.305558	0.130458	0.263242	0.0505595	0.0479114	0.428039	0.0797898	0.0519797	0.309212	0.878497	2.76031	0.59452	0.0679036	0.0259464	0.600516	0.0441241	0.00777573	0.0392331	0.00891396	0.0102037	0.0352902	0.0328858	0.00924408	0.0286129	0.0353463	0.0113842	0.0129153	0.970296
730	-9891.42	-9902.17	10.748	0.287666	0.189933	0.223679	0.298723	0.141409	0.26057	0.0486225	0.0499398	0.427375	0.0720839	0.081534	0.379294	0.936959	2.60221	0.734344	0.0708662	0.0254484	0.562251	0.0468732	0.0112324	0.0400259	0.00905913	0.00967289	0.056286	0.0347882	0.00606396	0.0234869	0.0298519	0.0183479	0.00337532	0.947629
740	-9892.09	-9903.84	11.748	0.281345	0.175322	0.238666	0.304667	0.13037	0.260657	0.0495129	0.0508544	0.435202	0.073404	0.124213	0.456952	0.988718	2.43012	0.936973	0.0536561	0.0263991	0.491016	0.0468099	0.0125087	0.0264785	0.0064919	0.011021	0.0444779	0.040001	0.0101514	0.0178469	0.026249	0.0204681	0.0130417	0.846618
750	-9885.59	-9897.34	11.7518	0.279659	0.174271	0.243228	0.302842	0.120977	0.273625	0.045668	0.0677653	0.416323	0.0756417	0.0582296	0.325702	0.893394	2.72267	0.624655	0.0593543	0.0233995	0.514945	0.0302276	0.0125087	0.0362941	0.00627346	0.00780384	0.0453286	0.0394047	0.00444624	0.0154026	0.0339115	0.0117027	0.00679752	0.8478
760	-9894.35	-9905.38	11.0287	0.283466	0.19085	0.226796	0.298889	0.125255	0.262464	0.0682669	0.0354959	0.430331	0.0781867	0.0505566	0.305297	0.874847	2.7693	0.587578	0.0619335	0.0180008	0.557523	0.0323587	0.0117024	0.0427793	0.0132373	0.00723086	0.05336	0.0320142	0.0130607	0.0179693	0.0396813	0.0130828	0.00636076	0.920295
770	-9887.11	-9898.99	11.8759	0.280995	0.191283	0.228154	0.299568	0.13222	0.286122	0.0645893	0.051629	0.39269	0.0727501	0.064924	0.342242	0.9076	2.68523	0.656461	0.0636399	0.0197942	0.49502	0.0387057	0.010961	0.0243651	0.0071088	0.0118899	0.0413307	0.0409969	0.00794048	0.0129316	0.0396813	0.0154769	0.00539375	0.835237
780	-9882.74	-9893.96	11.2242	0.283374	0.184199	0.228651	0.303776	0.125628	0.260409	0.061527	0.0481173	0.436517	0.0678018	0.0738419	0.362764	0.924266	2.63913	0.698378	0.0636399	0.0227389	0.54464	0.041138	0.00894153	0.0374233	0.00580427	0.00867692	0.0475277	0.0387237	0.0053473	0.0194458	0.0304702	0.0157118	0.00996547	0.900195
790	-9885.17	-9897.12	11.942	0.296996	0.184813	0.224219	0.293972	0.124428	0.27052	0.0484281	0.0476986	0.432719	0.0762064	0.0696678	0.353355	0.916753	2.66022	0.678804	0.0526623	0.0197229	0.49224	0.0329058	0.0100167	0.0366941	0.00726063	0.0132531	0.0375599	0.0374855	0.00597911	0.0139011	0.0288667	0.0236083	0.0163494	0.828506
800	-9887.18	-9898.31	11.1344	0.287603	0.203426	0.229834	0.279136	0.128592	0.271602	0.0424271	0.0478895	0.43445	0.0750394	0.0573128	0.323351	0.891315	2.72802	0.620265	0.0625067	0.0223768	0.552011	0.0415413	0.0162077	0.028986	0.00862305	0.0112683	0.040409	0.0393265	0.00443168	0.0183025	0.037121	0.013016	0.0134329	0.90956
810	-9884.98	-9895.99	11.0111	0.288951	0.195146	0.225112	0.29079	0.123031	0.262009	0.0468996	0.0536716	0.417976	0.0964122	0.059394	0.328657	0.895985	2.71596	0.630216	0.06403	0.0232369	0.557073	0.0400611	0.0104151	0.0440307	0.00958559	0.00960954	0.037726	0.0441038	0.00496862	0.0240533	0.0282543	0.0162665	0.0084259	0.92184
820	-9885.21	-9896.42	11.2142	0.297729	0.183098	0.228874	0.290298	0.116053	0.272375	0.0433251	0.0488639	0.42844	0.0909436	0.0623292	0.335957	0.902286	2.69943	0.644179	0.0606571	0.0249413	0.569093	0.0386372	0.0110944	0.0339906	0.00868998	0.0142554	0.0408363	0.0316915	0.0041312	0.0160776	0.0207168	0.0162665	0.0103847	0.901463
830	-9883.27	-9894.64	11.3694	0.290782	0.184418	0.231323	0.293477	0.13687	0.265245	0.0421911	0.0475849	0.419545	0.0885632	0.0688696	0.351518	0.915261	2.66435	0.675053	0.0562875	0.02086	0.53817	0.0386762	0.0139843	0.0344207	0.00658698	0.0142554	0.0452989	0.0318253	0.00439749	0.0192126	0.0402358	0.0134638	0.00811383	0.885789
840	-9884.67	-9895.81	11.1384	0.291764	0.199577	0.222582	0.286077	0.116936	0.277638	0.0403772	0.0426142	0.44072	0.0817144	0.0513187	0.307401	0.876815	2.76447	0.5913	0.0549019	0.021868	0.575188	0.0381696	0.00957855	0.0376694	0.00556197	0.00974835	0.0456603	0.037288	0.0060358	0.0129585	0.0380952	0.00650744	0.0100725	0.909303
850	-9886.86	-9897.78	10.9178	0.290166	0.200475	0.218354	0.291005	0.110429	0.262189	0.0385437	0.0528161	0.439176	0.0968467	0.0658344	0.344412	0.909412	2.68034	0.66076	0.0583491	0.0174551	0.573005	0.0402431	0.014403	0.0376068	0.00829973	0.0140993	0.0463939	0.0362659	0.0054772	0.0144442	0.0360921	0.0180233	0.0108616	0.931019
860	-9889.06	-9901.03	11.9744	0.301238	0.178521	0.232825	0.287416	0.123989	0.26681	0.0569377	0.0593019	0.42039	0.0725718	0.096677	0.409242	0.958401	2.53568	0.805257	0.0595621	0.0163731	0.486578	0.0307862	0.0113151	0.0381571	0.00614507	0.0156989	0.0394694	0.0357639	0.00683351	0.0218157	0.0337045	0.0100873	0.012346	0.824636
870	-9887.22	-9899.11	11.8948	0.281399	0.187212	0.232241	0.299149	0.125943	0.261769	0.0546895	0.0581815	0.426159	0.0732574	0.0779362	0.371686	0.931196	2.61918	0.717531	0.0623129	0.0242375	0.483241	0.0370283	0.00988502	0.0413732	0.0121859	0.00631484	0.040955	0.0293114	0.0144792	0.0214262	0.0350952	0.00990186	0.005286	0.833034
880	-9886.34	-9898.27	11.9228	0.298719	0.1827	0.226643	0.291939	0.116452	0.261164	0.0545631	0.0750738	0.421452	0.0712955	0.100936	0.417136	0.963734	2.51819	0.825331	0.0697802	0.0153983	0.491939	0.0381109	0.0101384	0.0318949	0.0101137	0.00831819	0.04162	0.037346	0.00822374	0.0204037	0.0238273	0.0177584	0.00482041	0.829693
890	-9888.96	-9900.13	11.1631	0.284761	0.189336	0.228569	0.297334	0.112912	0.288495	0.0529044	0.0540991	0.423904	0.067686	0.0597502	0.329554	0.896767	2.71393	0.631915	0.0643877	0.0247112	0.556259	0.0359435	0.0172255	0.0399312	0.00515739	0.0124122	0.0480944	0.0288176	0.00406217	0.0199899	0.0365007	0.00614259	0.00700294	0.906638
900	-9882.46	-9893.3	10.8381	0.273458	0.193768	0.238542	0.294232	0.11806	0.280405	0.0547814	0.0525821	0.428383	0.0657881	0.0414912	0.2787	0.848829	2.83098	0.542404	0.0560741	0.0181066	0.594417	0.0401065	0.0116175	0.0371172	0.00930614	0.00901545	0.0434423	0.0364833	0.0077562	0.0150656	0.0394701	0.0159747	0.00562644	0.939579
910	-9884.03	-9895.39	11.3601	0.278516	0.197353	0.224457	0.299674	0.12464	0.263419	0.0414083	0.0662935	0.437662	0.0665758	0.0613988	0.333666	0.900323	2.70461	0.639761	0.062189	0.0217838	0.525609	0.0451548	0.0110915	0.0426946	0.0093985	0.00993655	0.0440708	0.0423355	0.0077562	0.0136094	0.0265486	0.0191879	0.00553383	0.8869
920	-9883.63	-9895.16	11.5339	0.281216	0.190816	0.2261	0.301868	0.133965	0.271987	0.0500669	0.0572778	0.429182	0.0575217	0.0597613	0.329582	0.896791	2.71387	0.631968	0.0618472	0.0211933	0.526157	0.0351199	0.0110915	0.0384734	0.00689827	0.0102009	0.0437043	0.0396265	0.0046594	0.015371	0.0253167	0.0218968	0.00800008	0.869556
930	-9885.51	-9897.18	11.6763	0.277844	0.19074	0.233196	0.298221	0.136374	0.267722	0.0506751	0.0583078	0.408567	0.0783543	0.0895922	0.39562	0.948889	2.5659	0.772019	0.0626687	0.0216752	0.502575	0.0434253	0.0136468	0.0325645	0.00726075	0.00833252	0.0437684	0.0365995	0.0153594	0.00966775	0.0269753	0.0221048	0.00799531	0.854619
940	-9885.63	-9897.39	11.759	0.291193	0.188243	0.231019	0.289545	0.12695	0.238711	0.047695	0.0627368	0.439602	0.0843061	0.10061	0.416539	0.963335	2.51952	0.82379	0.0666592	0.0187478	0.513362	0.0336828	0.0115694	0.034709	0.0106263	0.0100866	0.0356359	0.0299299	0.0101834	0.0165104	0.0388916	0.01047	0.00501927	0.846084
950	-9886.29	-9897.51	11.2173	0.280464	0.190141	0.236931	0.292464	0.123328	0.241119	0.0481762	0.0633699	0.43885	0.0851568	0.0760589	0.367631	0.928069	2.62824	0.708753	0.0600224	0.0211475	0.525462	0.0398559	0.0115694	0.0498084	0.00568454	0.0132909	0.0527574	0.0316912	0.0108559	0.0209428	0.0319867	0.0198667	0.0058883	0.90083
960	-9879.88	-9891.92	12.0463	0.292731	0.189512	0.230191	0.287565	0.115629	0.260972	0.0504307	0.0594141	0.425588	0.0879655	0.0742597	0.363688	0.924992	2.63706	0.700334	0.0574951	0.0212282	0.485456	0.0350706	0.00912999	0.0263396	0.0101967	0.0115856	0.0429779	0.0363309	0.00863438	0.0143689	0.0343808	0.0187116	0.00606237	0.817968
970	-9891.57	-9903.37	11.8009	0.284049	0.19317	0.232425	0.290356	0.129848	0.235998	0.0560851	0.0522016	0.456477	0.0693896	0.0744266	0.364056	0.925281	2.63624	0.701116	0.0558552	0.033651	0.482956	0.035073	0.00941376	0.0357178	0.00999289	0.0107407	0.0483083	0.0344454	0.0122276	0.0207667	0.0282829	0.0227765	0.00229955	0.842508
980	-9884.42	-9896.8	12.3826	0.301547	0.187936	0.230253	0.280264	0.122816	0.233543	0.0557616	0.0681117	0.431983	0.0877845	0.0946103	0.405334	0.955713	2.54434	0.795544	0.0645243	0.0226445	0.443838	0.0357058	0.00941376	0.0290187	0.00776541	0.00793819	0.0402876	0.0352506	0.00972006	0.0187071	0.0370291	0.015419	0.00660367	0.783866
990	-9886.57	-9898.43	11.8618	0.291885	0.188357	0.230768	0.28899	0.102931	0.281802	0.0512708	0.0626263	0.425861	0.0755093	0.0778887	0.371584	0.931117	2.61941	0.717309	0.0708363	0.023374	0.497334	0.0357579	0.0105485	0.0330606	0.00973056	0.0104632	0.0355986	0.0307646	0.013451	0.0134476	0.0187335	0.0292807	0.00396093	0.836343
1000	-9885.31	-9896.62	11.3098	0.279857	0.184726	0.250693	0.284724	0.117782	0.258957	0.0513097	0.0575719	0.43691	0.0774685	0.0726917	0.360204	0.922243	2.64486	0.69299	0.0536942	0.0222674	0.552434	0.0418379	0.0100865	0.029636	0.00654065	0.00803905	0.0489155	0.0352913	0.011112	0.0174991	0.0184343	0.0295084	0.00636211	0.891658
1010	-9884.8	-9895.52	10.7165	0.287788	0.189793	0.241344	0.281075	0.122954	0.253314	0.0503513	0.0514826	0.450798	0.0711005	0.0464033	0.293488	0.863564	2.79654	0.56711	0.0536935	0.0219991	0.607082	0.0343002	0.0101565	0.0355412	0.00732363	0.016002	0.0438968	0.0345363	0.011237	0.0220295	0.0362362	0.00994024	0.00764307	0.951617
1020	-9885.71	-9896.82	11.107	0.28404	0.190792	0.242614	0.282554	0.124155	0.255382	0.0431895	0.054144	0.448353	0.0747761	0.0635858	0.33902	0.904888	2.69251	0.650133	0.0680373	0.0263205	0.545569	0.0394861	0.0113686	0.0396448	0.00615193	0.00956389	0.0366666	0.0345363	0.0123362	0.0156814	0.0337138	0.021847	0.0112279	0.912152
1030	-9884.03	-9895.32	11.2862	0.281894	0.194421	0.23011	0.293574	0.13034	0.252055	0.0512858	0.0496135	0.444463	0.0722429	0.0607363	0.332021	0.898906	2.70834	0.636611	0.0659067	0.0252293	0.515609	0.041144	0.014335	0.0418123	0.00623368	0.0134026	0.0516016	0.0376868	0.00541014	0.017847	0.0375832	0.0122374	0.0082616	0.894301
1040	-9887.28	-9898.11	10.8367	0.287484	0.18654	0.244302	0.281674	0.124967	0.248142	0.0644994	0.0482311	0.444897	0.0692646	0.0538463	0.314254	0.883132	2.74877	0.603575	0.0591734	0.0165183	0.570821	0.0423176	0.0141919	0.0467338	0.0113914	0.010516	0.0456931	0.0349034	0.00791843	0.0217956	0.0332404	0.0141807	0.0100253	0.93942
1050	-9886.33	-9897.68	11.3511	0.288798	0.178852	0.237918	0.294432	0.121211	0.259381	0.0455106	0.0689981	0.437717	0.0671828	0.0611233	0.332983	0.899736	2.70616	0.638452	0.0627794	0.0204991	0.514052	0.0400686	0.0130105	0.0280211	0.00875897	0.0127633	0.049876	0.0427897	0.0062902	0.0180531	0.0403691	0.0227387	0.007737	0.887807
1060	-9886.76	-9898.47	11.7114	0.289213	0.175551	0.233528	0.301708	0.119541	0.262181	0.0550988	0.0657419	0.429703	0.0677341	0.0761506	0.367831	0.928224	2.62779	0.709182	0.0626846	0.0209992	0.506727	0.0328104	0.00600221	0.0357501	0.00908706	0.00680128	0.0474415	0.0467867	0.00702324	0.0175379	0.0305882	0.0152948	0.00588512	0.851419
1070	-9890.79	-9901.89	11.0984	0.285984	0.184757	0.23092	0.298339	0.128178	0.255757	0.0540169	0.0687915	0.421266	0.0719903	0.0724026	0.359557	0.921729	2.64631	0.691636	0.0668001	0.0219609	0.534827	0.0413165	0.0087323	0.0335161	0.00386669	0.0123287	0.051443	0.0340261	0.0113686	0.0231119	0.0455986	0.016887	0.00702097	0.912804
1080	-9886.37	-9898.17	11.7975	0.284232	0.187896	0.234844	0.293028	0.133101	0.251003	0.0510916	0.065066	0.433984	0.0657546	0.0614616	0.333821	0.900457	2.70426	0.64006	0.0521041	0.0235637	0.51757	0.0363165	0.0156753	0.0363776	0.00884847	0.0101797	0.0335279	0.0324479	0.00263194	0.0161601	0.0231917	0.0240446	0.0105153	0.843154
1090	-9884.61	-9896.37	11.765	0.285571	0.181502	0.232364	0.300563	0.133651	0.256951	0.0430663	0.0585198	0.429621	0.0781898	0.0760191	0.367545	0.928002	2.62843	0.708567	0.0532601	0.0200483	0.506326	0.0412139	0.0153791	0.0296419	0.0089009	0.00921872	0.0384872	0.0375698	0.00234712	0.0168772	0.0309879	0.0252654	0.0105411	0.846065
1100	-9891.57	-9903.18	11.614	0.276889	0.176745	0.247431	0.298935	0.115176	0.274768	0.0437117	0.0596643	0.436059	0.0706212	0.0616764	0.334351	0.900912	2.70306	0.64108	0.0579412	0.0186374	0.515474	0.0340424	0.0163656	0.0425231	0.0091612	0.00738496	0.0375366	0.0353616	0.0145326	0.0129674	0.0256239	0.0252654	0.00867874	0.861496
1110	-9885.46	-9897.56	12.1022	0.28049	0.187416	0.237174	0.29492	0.116458	0.258531	0.0468675	0.0603289	0.42301	0.0948048	0.101826	0.418759	0.964814	2.5146	0.829536	0.0534131	0.0242946	0.483823	0.0319581	0.0138025	0.0325761	0.0106229	0.0120425	0.0398666	0.0324794	0.00899869	0.0180788	0.029406	0.0148391	0.00553909	0.811741
1120	-9886.84	-9897.61	10.7723	0.281692	0.18824	0.238217	0.29185	0.114513	0.254212	0.0470015	0.0576431	0.433409	0.0932212	0.0683092	0.35022	0.914202	2.66727	0.672418	0.0618615	0.0222126	0.582948	0.0319066	0.0115754	0.0485832	0.00820445	0.0120425	0.0405579	0.0398812	0.00774342	0.0130536	0.0385917	0.0120228	0.0143272	0.945512
1130	-9887.21	-9898.55	11.3453	0.295297	0.188699	0.230666	0.285338	0.110782	0.286099	0.0347477	0.0532114	0.424976	0.0901839	0.0694501	0.352855	0.916348	2.66135	0.677781	0.0575682	0.02155	0.534824	0.0325801	0.0104327	0.0436162	0.010283	0.00694771	0.0442967	0.0405845	0.0116104	0.016294	0.0416314	0.00811753	0.00784552	0.888182
1140	-9883.41	-9895.54	12.1215	0.287007	0.199178	0.224191	0.289624	0.10378	0.245406	0.0571441	0.0572593	0.443071	0.0933401	0.0830933	0.382527	0.939369	2.59501	0.741629	0.0561953	0.0196454	0.475037	0.0370726	0.0151576	0.0358547	0.00837018	0.00971	0.0449782	0.03547	0.00785416	0.0143165	0.0304374	0.0116841	0.00845996	0.810243
1150	-9889.39	-9900.72	11.3291	0.270859	0.193274	0.227849	0.308018	0.11656	0.291182	0.0586679	0.0587863	0.394258	0.0805462	0.0522045	0.309825	0.879064	2.75891	0.595613	0.0607368	0.0263376	0.559273	0.0297288	0.0103358	0.0347076	0.00599102	0.00626108	0.0447251	0.0354887	0.00899982	0.0131379	0.0185643	0.0229892	0.0129384	0.890215
1160	-9887.83	-9899.62	11.7958	0.271407	0.190385	0.228311	0.309897	0.132964	0.287737	0.0579738	0.0468643	0.395188	0.0792727	0.0676963	0.348794	0.913033	2.67048	0.669534	0.0676245	0.0237891	0.491261	0.0304432	0.00960554	0.0443553	0.00983917	0.00905679	0.042023	0.032676	0.00474958	0.0163457	0.0274692	0.0181553	0.0157846	0.843177
1170	-9889.83	-9901.69	11.8621	0.296284	0.183885	0.220516	0.299316	0.12457	0.256555	0.0513439	0.0415048	0.45582	0.070207	0.062104	0.335404	0.901814	2.70068	0.64311	0.0692866	0.0224904	0.486763	0.0437487	0.0165207	0.032458	0.00746882	0.00905679	0.0398498	0.0299456	0.00499851	0.0184147	0.0325107	0.0115864	0.0115775	0.836676
1180	-9883.89	-9895.48	11.5888	0.292424	0.185559	0.236796	0.285221	0.113765	0.264118	0.0475898	0.0452209	0.455395	0.0739115	0.0690635	0.351965	0.915625	2.66335	0.675965	0.0619923	0.0217779	0.514874	0.0398266	0.00906825	0.0306982	0.00757966	0.00813223	0.0415173	0.0388139	0.00495415	0.0123416	0.0392497	0.0216159	0.0114027	0.863844
1190	-9886.26	-9897.59	11.3288	0.28769	0.183672	0.247312	0.281326	0.114906	0.238339	0.0480673	0.0588714	0.453407	0.0864084	0.0545622	0.31616	0.884866	2.74441	0.607035	0.066364	0.0190082	0.527014	0.0357929	0.0122797	0.0370873	0.00597789	0.0152534	0.0438984	0.0360925	0.00894764	0.0184809	0.0305489	0.0191139	0.0143312	0.890191
1200	-9888.37	-9899.99	11.6155	0.291758	0.18653	0.236009	0.285703	0.118755	0.249683	0.0488017	0.0514213	0.450611	0.0807284	0.0623547	0.33602	0.902339	2.69929	0.6443	0.0548063	0.0280004	0.494724	0.0319893	0.0103143	0.0504995	0.00968733	0.0091354	0.0411194	0.0405072	0.011642	0.0234625	0.0226906	0.0213583	0.0113961	0.861333
1210	-9885.51	-9896.26	10.7535	0.28482	0.191002	0.23487	0.289309	0.111022	0.288048	0.0456239	0.0480729	0.431761	0.0754717	0.0525006	0.31063	0.879808	2.75706	0.597052	0.0616282	0.0227705	0.587817	0.0417952	0.0141309	0.0391485	0.00488384	0.0125142	0.0540818	0.0300762	0.00450126	0.0178317	0.0396724	0.00856319	0.00835692	0.947771
1220	-9887.24	-9898.88	11.6402	0.288688	0.18848	0.229594	0.293237	0.126404	0.259306	0.0459492	0.0590535	0.43247	0.0768172	0.0777672	0.371323	0.930918	2.61999	0.716741	0.0721654	0.0225642	0.489562	0.0377995	0.00833693	0.029284	0.0147356	0.0143425	0.0416897	0.0395471	0.00977757	0.0167849	0.0380429	0.0155959	0.00827642	0.858505
1230	-9886.83	-9898.61	11.7795	0.27782	0.193578	0.235803	0.292799	0.117407	0.256957	0.056515	0.0489915	0.428717	0.0914123	0.0822618	0.380808	0.938091	2.59884	0.737744	0.0461162	0.0207644	0.502422	0.0455163	0.00878103	0.0366838	0.00846464	0.015559	0.0425335	0.0393612	0.00829626	0.0157909	0.0286272	0.0176155	0.00793055	0.844462
1240	-9883.65	-9894.55	10.9044	0.295836	0.186477	0.223795	0.293893	0.114061	0.249634	0.0549044	0.0569402	0.435654	0.0888071	0.0671921	0.347614	0.912063	2.67313	0.66716	0.0681927	0.0274485	0.559959	0.0445623	0.00926592	0.0352435	0.0082206	0.0084595	0.0474423	0.0353541	0.00785074	0.0159213	0.0325973	0.0224357	0.00937817	0.932332
1250	-9885.54	-9897.49	11.951	0.289868	0.192175	0.230975	0.286981	0.089611	0.255672	0.0539512	0.0559144	0.457586	0.0872654	0.0928729	0.402007	0.953399	2.55172	0.787391	0.0694753	0.0190902	0.483293	0.0440164	0.0102354	0.0335495	0.00588568	0.0102267	0.043793	0.0328862	0.00508332	0.0186826	0.025828	0.0165912	0.00842823	0.827065
1260	-9894.11	-9905.81	11.6921	0.283493	0.201419	0.234354	0.280735	0.132072	0.288847	0.0564258	0.0482585	0.383129	0.091268	0.0672196	0.347678	0.912116	2.67299	0.667289	0.0606282	0.0177146	0.509522	0.0399035	0.0102004	0.0306167	0.00760335	0.00765835	0.0422638	0.0500213	0.00684584	0.0112689	0.0159212	0.0280036	0.0153827	0.853555
1270	-9885.75	-9898.1	12.3466	0.265876	0.199449	0.235649	0.299025	0.128295	0.278114	0.0543291	0.0505042	0.400881	0.0878766	0.0840373	0.384467	0.940804	2.59069	0.74604	0.0536827	0.0199162	0.448419	0.0425782	0.0112218	0.0385042	0.00665261	0.00970565	0.0438796	0.0338583	0.00760747	0.0179091	0.0240295	0.0172777	0.0124673	0.787709
1280	-9887.41	-9898.99	11.5844	0.278003	0.189903	0.246397	0.285696	0.129876	0.277788	0.0537815	0.0511267	0.405823	0.0816047	0.100478	0.416297	0.963173	2.52005	0.823168	0.0614052	0.0295639	0.515852	0.0408304	0.00986526	0.0360242	0.00713985	0.00882249	0.0400685	0.0326879	0.0091065	0.0181357	0.0259919	0.0229363	0.00511589	0.863546
1290	-9885.74	-9897.72	11.9821	0.27935	0.190823	0.242746	0.287081	0.142935	0.254038	0.0525312	0.0499381	0.426772	0.0737863	0.0669788	0.347113	0.91165	2.67426	0.666155	0.067933	0.0221223	0.468389	0.0435076	0.00729473	0.0369456	0.00672915	0.0101684	0.0405928	0.0424396	0.00553462	0.0155885	0.0261795	0.0197857	0.011354	0.824564
1300	-9886.85	-9897.92	11.0731	0.288875	0.1857	0.22203	0.303396	0.132892	0.26924	0.0488403	0.0691161	0.422	0.0579105	0.0479173	0.297861	0.867792	2.78643	0.57461	0.0625977	0.0281239	0.567302	0.0334823	0.0117843	0.0388708	0.0110627	0.00917107	0.0439723	0.0331119	0.00986689	0.0151157	0.0303765	0.0113528	0.00972831	0.915919
1310	-9888.71	-9899.58	10.867	0.283788	0.188901	0.218686	0.308626	0.11763	0.29415	0.0454129	0.0495765	0.415373	0.0778581	0.0366926	0.263244	0.832657	2.86741	0.517591	0.0645228	0.0282318	0.571823	0.0368955	0.00981638	0.0441453	0.00738715	0.00605174	0.0467317	0.0380165	0.00638882	0.0124833	0.0273065	0.0278644	0.00914804	0.936813
1320	-9889.75	-9900.99	11.2423	0.285784	0.188975	0.22187	0.303372	0.13633	0.251769	0.0410252	0.0623853	0.434007	0.0744839	0.0615471	0.334032	0.900638	2.70378	0.640466	0.0728652	0.0260209	0.546112	0.0317863	0.0147541	0.0405488	0.0119075	0.00815572	0.0382789	0.0392748	0.00415068	0.0172979	0.0242805	0.0150883	0.00814889	0.898671
1330	-9886.33	-9897.74	11.4043	0.28226	0.186645	0.231463	0.299632	0.130094	0.260654	0.0500792	0.063439	0.423316	0.0724177	0.0401901	0.274615	0.844634	2.84056	0.53575	0.0610985	0.0189715	0.540363	0.0386389	0.0109151	0.0457514	0.0120925	0.00844486	0.0413243	0.0284218	0.00664175	0.0182028	0.0272742	0.0207514	0.00410709	0.883
1340	-9888.89	-9900.01	11.1226	0.284841	0.191106	0.239968	0.284085	0.161697	0.246312	0.0453562	0.0483978	0.420465	0.077772	0.0578989	0.324857	0.892648	2.7246	0.623073	0.0655767	0.0253577	0.555055	0.0368335	0.00867208	0.0373298	0.0060735	0.00940846	0.0444602	0.0319513	0.00769619	0.0166839	0.0237736	0.0304259	0.0114287	0.910727
1350	-9885.03	-9897.07	12.039	0.287939	0.186833	0.229316	0.295913	0.105267	0.289585	0.0580932	0.0454639	0.419357	0.0822335	0.0829266	0.382184	0.939114	2.59578	0.740851	0.0611034	0.0223319	0.466271	0.0367329	0.0147175	0.0300758	0.00757368	0.0101544	0.0463578	0.038025	0.00754701	0.0135437	0.0233936	0.0320697	0.00860463	0.818501
1360	-9881.55	-9893.24	11.6993	0.300574	0.187225	0.233579	0.278623	0.117216	0.261736	0.0494943	0.0444869	0.441463	0.0856039	0.0531372	0.312351	0.881391	2.75312	0.600141	0.0582572	0.0223319	0.518609	0.0337124	0.00813676	0.0352072	0.00922389	0.0109757	0.0452963	0.0294979	0.00654256	0.0196549	0.0277785	0.019656	0.00829149	0.853172
1370	-9887.09	-9898.14	11.0521	0.287018	0.185708	0.232664	0.29461	0.137021	0.252227	0.0476962	0.0551368	0.425425	0.082494	0.0814398	0.379097	0.936812	2.60265	0.733904	0.0716134	0.0272965	0.54909	0.0364789	0.0166007	0.026031	0.00900731	0.00898779	0.0467814	0.0428346	0.00544756	0.0197183	0.0323752	0.0168131	0.00814559	0.917222
