Iteration	Posterior	Likelihood	Prior	tree_length	shape[0]	shape[1]	br_lens[0]	br_lens[1]	br_lens[2]	br_lens[3]	br_lens[4]	br_lens[5]	br_lens[6]	br_lens[7]	br_lens[8]	br_lens[9]	br_lens[10]	br_lens[11]	br_lens[12]	br_lens[13]	br_lens[14]
970	-9636.86	-9648.48	11.6141	1.19252	0.107995	5.99712	0.0637641	0.0353068	0.0417252	0.00719463	0.0115254	0.820761	0.0210789	0.0503521	0.00861272	0.0146301	0.0326681	0.0216796	0.00978968	0.0434256	0.0100028
980	-9639.83	-9651.94	12.107	1.12957	0.100388	8.7379	0.073619	0.0288093	0.0442393	0.0093978	0.0113646	0.775197	0.0219467	0.0482295	0.00889198	0.0127043	0.0379933	0.00585541	0.00575378	0.0350172	0.0105498
990	-9641.35	-9653.57	12.2237	1.10796	0.100259	10.7251	0.0565215	0.0375367	0.0394034	0.0110045	0.00931601	0.747859	0.0223729	0.0456281	0.00813953	0.0175483	0.042657	0.0064868	0.0105086	0.0436888	0.00929252
1000	-9644.84	-9657.32	12.4844	1.10673	0.101252	5.75522	0.0565215	0.034096	0.0421603	0.00651769	0.0124602	0.742367	0.0272002	0.0412691	0.0114232	0.0318596	0.0382872	0.0160774	0.00824856	0.0302643	0.00797895
1010	-9646.52	-9658.77	12.2515	1.1234	0.134483	7.04673	0.0661749	0.0494974	0.0496943	0.00727378	0.0169566	0.743144	0.0171287	0.0450432	0.0156641	0.0200509	0.0382872	0.0150644	0.00862867	0.0239654	0.00682341
1020	-9637.43	-9648.97	11.5472	1.20462	0.0865621	4.93679	0.0551541	0.0380688	0.0450271	0.00782926	0.0107359	0.853067	0.0217635	0.0482483	0.0112716	0.0184359	0.0322364	0.0170352	0.0110886	0.0290215	0.00563979
1030	-9653.24	-9664.35	11.1099	1.23856	0.117845	6.86309	0.0668735	0.0410492	0.0426277	0.0131971	0.00959781	0.847328	0.0263991	0.0461577	0.0209587	0.0191649	0.0310694	0.0212896	0.00809472	0.0362399	0.00851012
1040	-9639.52	-9651.87	12.3459	1.11826	0.104274	6.21649	0.0655779	0.0412878	0.0460441	0.0118059	0.0151254	0.744277	0.0203203	0.0453009	0.012201	0.0180954	0.0260305	0.0231838	0.00961167	0.030836	0.00856028
1050	-9647.08	-9658.75	11.6653	1.20311	0.114672	2.84778	0.0652451	0.0384145	0.0404642	0.008165	0.0124457	0.818579	0.0265003	0.0478055	0.0136863	0.0117358	0.0299829	0.0304579	0.00788254	0.0467066	0.00504234
1060	-9639.89	-9651.72	11.8388	1.15005	0.0991627	10.0048	0.0643081	0.0421049	0.0360778	0.00920146	0.0104664	0.765712	0.0310768	0.0481585	0.0118079	0.0183481	0.0195908	0.0313583	0.00992667	0.044369	0.00754517
1070	-9639.41	-9651.18	11.7664	1.10457	0.114424	20.5345	0.061855	0.0309543	0.0406243	0.0127748	0.0118378	0.721123	0.0243664	0.05074	0.0118079	0.0183481	0.0303702	0.0300157	0.00957346	0.0427345	0.00744179
1080	-9641.78	-9653.22	11.4313	1.2179	0.101463	4.58416	0.0589258	0.0386864	0.0455397	0.0128755	0.0136629	0.798817	0.0280381	0.0605192	0.0125492	0.0226495	0.0346461	0.0305137	0.0122264	0.0413847	0.00686581
1090	-9633.98	-9644.88	10.9018	1.27586	0.110091	3.57303	0.0754523	0.0430092	0.0445175	0.0104219	0.00995393	0.879158	0.0219006	0.0482616	0.00959392	0.0179555	0.0187164	0.0330893	0.0127351	0.0460536	0.00503851
1100	-9640.13	-9651.58	11.4525	1.13747	0.126407	20.2203	0.0577252	0.0377417	0.0386864	0.0126232	0.00911033	0.761415	0.0315904	0.048873	0.00769935	0.0174627	0.0298511	0.0247672	0.0137491	0.0395062	0.00666999
1110	-9640.55	-9651.34	10.7883	1.2584	0.114776	9.33024	0.0744554	0.0449836	0.0408739	0.00703942	0.0138778	0.841491	0.0292694	0.0523812	0.0133572	0.0276511	0.0257314	0.0247672	0.00931582	0.0462018	0.00700862
1120	-9641.41	-9654.38	12.9761	1.04528	0.120064	8.19301	0.0768375	0.0428082	0.0386776	0.0111616	0.00890876	0.687599	0.0230377	0.0383441	0.00822809	0.0167625	0.0396141	0.011813	0.00579377	0.028594	0.00709866
1130	-9646.83	-9659.58	12.7482	1.07168	0.139927	7.45093	0.0653805	0.0395596	0.039797	0.0154258	0.0162029	0.691105	0.0193694	0.049008	0.00662022	0.0190601	0.0439692	0.00665274	0.00519404	0.0464549	0.00788275
1140	-9640.16	-9651.93	11.77	1.14791	0.0993075	11.8099	0.0591277	0.0352997	0.0419651	0.0104301	0.00814655	0.785709	0.022121	0.0438333	0.00791726	0.0129694	0.0439692	0.0165243	0.00884384	0.0442382	0.00681112
1150	-9637.64	-9648.8	11.158	1.25145	0.0791949	3.36071	0.0650915	0.0352997	0.0408874	0.0100597	0.0112874	0.886653	0.0269963	0.0437571	0.0174271	0.0161075	0.0335673	0.0104869	0.0122372	0.0369001	0.00469544
1160	-9640.72	-9652.9	12.1733	1.06496	0.113396	20.3205	0.0497284	0.0381282	0.0393706	0.00679545	0.0104931	0.7116	0.0237229	0.0414691	0.0136035	0.0194629	0.0318151	0.0188096	0.00690901	0.0432143	0.00983486
1170	-9640.1	-9652.12	12.027	1.14063	0.117623	8.10784	0.0558681	0.0310884	0.0463785	0.0107409	0.0135423	0.760258	0.0240441	0.043694	0.010917	0.0137252	0.0413514	0.021269	0.0100317	0.0467324	0.0109883
1180	-9633.62	-9645.2	11.5808	1.19994	0.101717	5.18414	0.071556	0.0392755	0.0370335	0.0108804	0.0114205	0.820506	0.0200675	0.0489194	0.0111579	0.0174688	0.0246806	0.0226876	0.0117639	0.0467324	0.00579381
1190	-9635.26	-9646.49	11.2353	1.23744	0.10599	4.59078	0.0656958	0.0391183	0.042691	0.0106712	0.011677	0.857469	0.02448	0.0528013	0.014911	0.0166599	0.0222417	0.0305611	0.00686509	0.0338256	0.00777389
1200	-9636.5	-9648.38	11.8776	1.169	0.111578	5.42815	0.0600652	0.0385647	0.0411997	0.0121376	0.0140755	0.800725	0.0194501	0.0462933	0.0125345	0.016633	0.032098	0.0266255	0.00686509	0.0328876	0.00884292
1210	-9637.81	-9649.91	12.0968	1.12643	0.0966429	9.57228	0.0656468	0.0433692	0.0411997	0.0118468	0.00867716	0.757499	0.023798	0.0450306	0.0115881	0.0164394	0.032098	0.0158759	0.0116739	0.0299194	0.0117665
1220	-9639.11	-9650.67	11.5636	1.19024	0.111577	7.45987	0.0682529	0.0309465	0.0379675	0.00752269	0.0145008	0.812158	0.0255598	0.0559896	0.0115881	0.0224067	0.0226368	0.0297552	0.00725909	0.0373989	0.00629608
1230	-9641.51	-9653.09	11.578	1.20237	0.120345	4.73553	0.065007	0.028221	0.0432259	0.011434	0.0108261	0.817159	0.0237095	0.0578112	0.0132281	0.0198729	0.0176471	0.0324862	0.0156225	0.0410253	0.00509643
1240	-9638.06	-9649.5	11.4465	1.20018	0.101108	7.82571	0.0693918	0.039222	0.0499121	0.00919801	0.00836373	0.811396	0.0216703	0.0481547	0.0105711	0.0214619	0.0221108	0.0325599	0.00829558	0.0410253	0.00684295
1250	-9643.25	-9654.33	11.0785	1.26353	0.121168	2.49383	0.0670137	0.0419285	0.034085	0.00904931	0.0127146	0.86037	0.0253345	0.0468544	0.0170117	0.0167136	0.0393827	0.0178246	0.0114739	0.0559155	0.00785993
1260	-9637.63	-9648.37	10.733	1.24835	0.105667	12.4552	0.0659361	0.0352935	0.0401641	0.00687286	0.00967798	0.868342	0.0201414	0.0547299	0.0134201	0.0221779	0.0389626	0.0181334	0.00801286	0.0376868	0.00879981
1270	-9638.52	-9650.27	11.7453	1.18144	0.103234	5.59438	0.0637322	0.033764	0.048481	0.0084002	0.00942207	0.795436	0.0219012	0.0547912	0.00826994	0.020107	0.0386103	0.0254542	0.0135824	0.0358294	0.00365941
1280	-9638.81	-9650.4	11.5912	1.21054	0.102118	2.8584	0.0677395	0.0301594	0.0450428	0.0094057	0.0160048	0.8353	0.0198275	0.0413583	0.0106636	0.0190263	0.032665	0.0272077	0.00864542	0.0382666	0.00922588
1290	-9637.71	-9649.85	12.1416	1.14487	0.0919117	4.99416	0.0550195	0.0308264	0.0458807	0.00634528	0.011856	0.785404	0.0176481	0.0537789	0.0106636	0.0224282	0.0408622	0.0142858	0.00828302	0.0354048	0.00617924
1300	-9636.63	-9648.36	11.7345	1.12054	0.109284	17.9837	0.0615129	0.0308893	0.0417647	0.0102351	0.0131685	0.741558	0.0248434	0.0421344	0.0143571	0.0173284	0.0396254	0.0141906	0.0187809	0.0428258	0.00732599
1310	-9639.93	-9651.69	11.7604	1.17227	0.108743	7.11983	0.0767719	0.0419081	0.0403116	0.00838941	0.0115139	0.776471	0.0248434	0.0539177	0.0138274	0.00956271	0.0327863	0.0272812	0.00775511	0.0427626	0.00417089
1320	-9639.99	-9651.85	11.8651	1.17074	0.0830175	5.35924	0.0634025	0.0422653	0.0432822	0.00992869	0.0119676	0.798289	0.0235774	0.0445864	0.0105461	0.0142335	0.0314402	0.0134935	0.0119777	0.0363995	0.0153471
1330	-9640.56	-9651.54	10.9782	1.12999	0.125601	31.2025	0.0708787	0.0351057	0.0395837	0.00628298	0.0108901	0.739	0.0291053	0.0557927	0.0105461	0.0213245	0.023347	0.029574	0.00984712	0.0388562	0.00985769
1340	-9649.55	-9661.61	12.0676	1.15115	0.0918452	5.21759	0.0741389	0.0389143	0.0405388	0.00867015	0.0135006	0.758639	0.0233864	0.0604268	0.00678313	0.016353	0.0498266	0.011693	0.00896452	0.0298424	0.00947019
1350	-9634.51	-9646.01	11.4961	1.21791	0.101191	3.2866	0.0575393	0.0321339	0.0417229	0.0105311	0.00958899	0.859068	0.0256976	0.0442175	0.010105	0.0203741	0.0415988	0.00728801	0.00795748	0.0389086	0.0111808
1360	-9634.17	-9646.17	12.0009	1.15865	0.10013	5.04309	0.0613722	0.0359949	0.045527	0.00776015	0.0136608	0.780149	0.0230564	0.0534264	0.00734685	0.0189149	0.035502	0.0228231	0.0080995	0.0385667	0.00644834
1370	-9640.21	-9651.96	11.7433	1.14511	0.0989475	12.9041	0.0605225	0.0453139	0.0332963	0.0108535	0.0123009	0.769895	0.0216454	0.0559062	0.0087457	0.0132875	0.0356215	0.0142389	0.0101654	0.0437453	0.00957071
1380	-9647.95	-9659.82	11.8674	1.15135	0.0836595	9.18801	0.0804284	0.0306248	0.0407503	0.0108243	0.0112433	0.763445	0.0292413	0.0441144	0.0156382	0.0243147	0.0375635	0.0158962	0.0088117	0.0340254	0.00443081
1390	-9641.29	-9653.71	12.424	1.10256	0.0929	7.8067	0.0634341	0.0347441	0.0317247	0.00733062	0.0129079	0.734831	0.0282811	0.038119	0.0157888	0.0224852	0.0479164	0.00280356	0.0109488	0.0448994	0.00634004
1400	-9634.85	-9646.44	11.5944	1.20215	0.105191	4.46921	0.0609915	0.0369692	0.0394673	0.00754385	0.0106227	0.840802	0.022208	0.0487628	0.007887	0.0201567	0.042314	0.00908515	0.0109093	0.0342825	0.0101438
1410	-9638.3	-9650.67	12.3743	1.11551	0.091963	6.21125	0.0602504	0.0410066	0.0309534	0.008782	0.0109394	0.745483	0.022896	0.0437246	0.0111365	0.0150526	0.0509166	0.0128465	0.0132051	0.0380382	0.0102769
1420	-9641.1	-9653.09	11.9905	1.1593	0.0998926	5.12102	0.0694157	0.0424913	0.0415934	0.0073106	0.0101824	0.775608	0.0177777	0.0405325	0.0101359	0.0150909	0.050795	0.017954	0.00975936	0.0421384	0.00851658
1430	-9638.41	-9648.58	10.1687	1.1773	0.0828176	37.9739	0.0644773	0.0350908	0.043301	0.0114032	0.0101824	0.798852	0.0247278	0.0448243	0.00976453	0.01845	0.0265737	0.0217718	0.0103369	0.0497117	0.00783238
1440	-9634.72	-9645.99	11.2667	1.17427	0.0852784	16.6171	0.0599501	0.0388339	0.03519	0.00834867	0.0126976	0.814704	0.0255986	0.0404345	0.0141072	0.0183114	0.0289757	0.0202525	0.0103369	0.0372464	0.00928684
1450	-9641.45	-9653.67	12.2245	1.12524	0.101481	7.25189	0.073444	0.0469748	0.0440571	0.00834867	0.012152	0.760664	0.0245426	0.0390101	0.00884049	0.012488	0.0187449	0.0236793	0.00659861	0.0357012	0.00999762
1460	-9647.43	-9658.25	10.8198	1.26827	0.105023	6.73727	0.0691746	0.0373125	0.0425258	0.0127986	0.00775876	0.863656	0.0325473	0.049881	0.00884049	0.0206662	0.0373881	0.0268912	0.00947476	0.0401639	0.00918888
1470	-9641.44	-9652.75	11.3046	1.22198	0.0990322	6.30414	0.0548506	0.0280083	0.0384683	0.00759694	0.0168802	0.853326	0.0229755	0.0446562	0.00841698	0.0193762	0.0501301	0.00646348	0.0123905	0.0422257	0.0162183
1480	-9634.74	-9646.18	11.4395	1.21088	0.0974284	5.82843	0.0639848	0.0330985	0.04246	0.00647467	0.00884993	0.835512	0.0274573	0.0444753	0.0118672	0.0218571	0.0539061	0.00180009	0.00694071	0.0416431	0.0105536
1490	-9632.19	-9643.38	11.1845	1.23591	0.094251	5.92588	0.0667	0.0374076	0.0408792	0.00829656	0.0101886	0.867687	0.025157	0.0435324	0.00849785	0.0195572	0.0294586	0.0173144	0.0143351	0.0388004	0.0080967
1500	-9633.12	-9644.15	11.0304	1.26782	0.106003	2.61365	0.0610118	0.0336299	0.0369981	0.00829656	0.00929653	0.907503	0.0236541	0.0460869	0.0156928	0.0213867	0.0353386	0.0202505	0.00851926	0.0343091	0.00584302
1510	-9632.94	-9645.06	12.1187	1.09944	0.104908	14.5246	0.0673766	0.0342472	0.0343164	0.00822091	0.0125324	0.739372	0.0208539	0.042703	0.00956086	0.0191817	0.024226	0.0366826	0.00851926	0.0360215	0.00562339
1520	-9634.41	-9646.35	11.9457	1.16303	0.0971548	5.27388	0.053164	0.0453938	0.0436218	0.00911366	0.011115	0.802603	0.0231618	0.044718	0.0095534	0.0208035	0.0348957	0.0154073	0.00786625	0.0350519	0.00656486
1530	-9633.51	-9644.74	11.2254	1.23177	0.0982723	5.93178	0.0641971	0.0387754	0.0400865	0.0106034	0.0131089	0.862845	0.0228863	0.0441085	0.00849296	0.0178756	0.0516675	0.00234778	0.0109918	0.0389556	0.0048265
1540	-9633.21	-9644.48	11.2736	1.23588	0.0996106	4.14276	0.0666833	0.0332947	0.0379654	0.00976455	0.00942942	0.862845	0.0237505	0.0517882	0.0121402	0.0133567	0.0379491	0.0182545	0.0101474	0.0414223	0.00708908
1550	-9643.85	-9653.8	9.95062	1.36843	0.0906665	4.10125	0.077925	0.0443512	0.0515321	0.00948143	0.010844	0.963267	0.0261022	0.053408	0.00822274	0.0248177	0.0410519	0.00759073	0.00784102	0.0355415	0.00645788
1560	-9637.78	-9649.34	11.5563	1.19529	0.0926073	6.61458	0.0587598	0.0371272	0.0461567	0.0112035	0.0101901	0.812002	0.0249959	0.0424868	0.0120131	0.0252845	0.0330514	0.0167846	0.0115753	0.0433033	0.0103598
1570	-9644.85	-9656.63	11.7887	1.10741	0.114921	19.5208	0.0564553	0.0348639	0.0529183	0.010937	0.0109832	0.746201	0.0279641	0.0476187	0.00965449	0.0140072	0.0306309	0.0145952	0.013441	0.032483	0.00465833
1580	-9647.49	-9658.68	11.1873	1.18993	0.0880248	15.0695	0.0615321	0.0348639	0.0403166	0.00666067	0.00806954	0.826238	0.0188603	0.0373484	0.00797318	0.022458	0.0246292	0.0294762	0.0144733	0.04544	0.0115956
1590	-9645.18	-9657.38	12.197	1.14945	0.116383	2.945	0.06297	0.0348639	0.0465949	0.009051	0.00725174	0.766792	0.0288074	0.0467164	0.0152441	0.0183537	0.0260985	0.0294762	0.0153038	0.0305985	0.0113231
1600	-9633.49	-9645	11.5088	1.14818	0.108077	16.9695	0.0580499	0.0372413	0.0410997	0.00802753	0.00675291	0.775701	0.0296123	0.0468293	0.00943618	0.0194127	0.0273711	0.0294762	0.00886856	0.0418647	0.00843983
1610	-9634.87	-9645.84	10.9744	1.22838	0.0987817	11.6279	0.071517	0.0348468	0.0402434	0.0118979	0.0101283	0.851529	0.027421	0.0420272	0.00855676	0.0184567	0.0304134	0.0215954	0.00853297	0.0429786	0.00823661
1620	-9642.69	-9654.98	12.2881	1.14088	0.0926061	2.86172	0.0558981	0.0348468	0.0477918	0.0135631	0.00951422	0.785837	0.0243786	0.0429948	0.0152827	0.0184567	0.0330052	0.0082886	0.00947931	0.0333029	0.00823661
1630	-9645.39	-9656.96	11.5671	1.20497	0.109571	4.44402	0.0732069	0.0274573	0.0383682	0.0067207	0.00997224	0.842109	0.0242039	0.0429326	0.0152895	0.021861	0.0391655	0.0113435	0.00888305	0.0320901	0.0113697
1640	-9653.85	-9664.7	10.8489	1.23447	0.105287	12.9135	0.0591918	0.034307	0.0233526	0.0069546	0.00921504	0.873732	0.0222489	0.0463395	0.0105433	0.0163679	0.052798	0.0147228	0.0106509	0.0479867	0.00606278
1650	-9643.56	-9655.14	11.5795	1.20895	0.112144	3.3997	0.0701316	0.0475128	0.0362499	0.00539894	0.00901363	0.829488	0.0185846	0.0515575	0.0134852	0.0232221	0.0414054	0.00954814	0.0101286	0.0349258	0.00829763
1660	-9637.33	-9648.75	11.4187	1.2135	0.109599	5.70753	0.0650705	0.0339376	0.0454757	0.00880153	0.00901363	0.834447	0.0276215	0.0535565	0.00848049	0.0173011	0.0498719	0.00418679	0.00784316	0.038862	0.00902957
1670	-9637.41	-9648.6	11.1815	1.22466	0.0879602	8.24027	0.0622788	0.0399102	0.032842	0.00925867	0.0136135	0.850046	0.0250368	0.0517759	0.00844555	0.0159463	0.0380203	0.0123418	0.00768137	0.0486909	0.00877342
1680	-9636.38	-9647.77	11.3908	1.22115	0.101598	4.74358	0.0667151	0.0509588	0.0348428	0.00726762	0.0158275	0.832016	0.0226052	0.0456338	0.00909592	0.021648	0.0403792	0.0116448	0.0120729	0.0362448	0.0141956
1690	-9635.85	-9647.54	11.692	1.14358	0.100271	14.2345	0.0658253	0.0464025	0.036335	0.00732116	0.0100732	0.770607	0.0279686	0.0445019	0.0107545	0.0180791	0.0321433	0.0100556	0.0107217	0.0462135	0.00657594
1700	-9640.34	-9651.13	10.798	1.25874	0.0993297	9.08527	0.0549801	0.0435343	0.0414859	0.0086649	0.00735055	0.880663	0.0231473	0.0489908	0.0107752	0.0253638	0.0493531	0.00359775	0.0107217	0.0388592	0.0112498
1710	-9641.64	-9651.6	9.96118	1.16512	0.107441	44.5357	0.0677936	0.0368879	0.0367728	0.00763736	0.0138635	0.810166	0.017254	0.0341885	0.0117331	0.0153988	0.0443253	0.0145435	0.0108166	0.0353459	0.00839523
1720	-9635.2	-9647.25	12.0425	1.13969	0.113768	7.98996	0.0604115	0.0259761	0.0410951	0.00820646	0.0123749	0.773886	0.0259188	0.0427443	0.0154695	0.0175805	0.0316698	0.0207064	0.0140152	0.0412365	0.00839523
1730	-9637.18	-9649.78	12.5961	1.05172	0.0783772	14.5475	0.0624709	0.0351089	0.0410951	0.00852869	0.0124881	0.693379	0.0232275	0.0476596	0.0113715	0.0106321	0.0251383	0.0226473	0.0104798	0.0409918	0.00649697
1740	-9639.08	-9651.69	12.6023	1.07754	0.116128	9.22127	0.0724412	0.0324145	0.0492567	0.0108552	0.00650757	0.695228	0.0259738	0.0440856	0.00760504	0.0165184	0.033038	0.0226473	0.0174782	0.0393046	0.00418288
1750	-9633.92	-9646.07	12.1507	1.14166	0.0884593	5.45788	0.0761987	0.0345616	0.041612	0.010798	0.0110281	0.762292	0.0245352	0.044113	0.00892943	0.0239188	0.0250148	0.021977	0.0115915	0.037541	0.00754512
1760	-9638.31	-9649.3	10.982	1.26343	0.0971599	4.46899	0.0706572	0.032016	0.0356542	0.00679385	0.0126644	0.87636	0.0242716	0.0467171	0.0181276	0.0210337	0.034041	0.0151248	0.00985481	0.0529024	0.00721072
1770	-9637.19	-9649.05	11.8641	1.17143	0.114454	5.20843	0.0651404	0.0362446	0.0365205	0.00971468	0.00893685	0.810574	0.0190335	0.0420126	0.0149279	0.0187112	0.0323974	0.017837	0.0111092	0.0384385	0.00983247
1780	-9636.71	-9646.56	9.84681	1.20469	0.0952644	38.9218	0.0667754	0.0360556	0.0373815	0.00854335	0.00750108	0.837627	0.0287347	0.0467527	0.00829052	0.0220738	0.0323974	0.0125471	0.00812738	0.0404147	0.0114676
1790	-9639.85	-9651.05	11.2016	1.23566	0.116433	5.61199	0.081825	0.03438	0.0453722	0.0124533	0.0117211	0.820613	0.0266621	0.0491238	0.0100204	0.0288887	0.0372251	0.0128989	0.0145037	0.0453659	0.00460472
1800	-9642.19	-9653.9	11.7119	1.17046	0.105022	8.45651	0.0701025	0.0497988	0.0391125	0.00888552	0.00896479	0.777741	0.0246351	0.0501893	0.00620211	0.0218221	0.0388967	0.0169776	0.00649019	0.0355017	0.0151432
1810	-9644.74	-9656.9	12.1644	1.13921	0.0912535	5.66871	0.0723429	0.0487624	0.0427638	0.00986313	0.0108889	0.755205	0.0240716	0.0492582	0.0120307	0.0199628	0.0293304	0.0169776	0.0055102	0.0301507	0.0120935
1820	-9649.56	-9662.33	12.7737	1.07331	0.0788211	6.6772	0.0703196	0.041384	0.0435162	0.0072776	0.0119796	0.700264	0.0220919	0.052702	0.0103298	0.00667946	0.0280381	0.0167375	0.00883525	0.041061	0.0120935
1830	-9638.5	-9649.76	11.2583	1.23888	0.0676283	3.88207	0.0665334	0.0325612	0.0405247	0.00837052	0.0116833	0.867022	0.0301994	0.0458512	0.00972287	0.0194389	0.0396497	0.00763075	0.00824182	0.0390311	0.0124211
1840	-9646.54	-9656.34	9.79612	1.19324	0.100024	42.2212	0.065173	0.0476161	0.0416339	0.010939	0.0110337	0.817669	0.0237585	0.0399171	0.00890746	0.0194719	0.0285299	0.0157049	0.0121252	0.0372263	0.0135327
1850	-9637.58	-9649.17	11.5878	1.19205	0.117119	6.60895	0.0675265	0.0372161	0.0418004	0.00942638	0.0118809	0.809142	0.0216253	0.0442996	0.0141861	0.0189681	0.0303824	0.0276108	0.0105646	0.0397802	0.00764042
1860	-9637.64	-9649.22	11.5794	1.21149	0.0898633	2.91502	0.0673491	0.039917	0.0424071	0.00795718	0.0145303	0.815894	0.0268442	0.0475071	0.00815728	0.0221837	0.0281908	0.0286649	0.0118399	0.0432914	0.00675726
1870	-9643.57	-9656.32	12.7484	1.08314	0.106629	5.18995	0.0600447	0.0359221	0.0427565	0.00509811	0.0118804	0.719394	0.0210581	0.0490979	0.0115052	0.0167954	0.0307058	0.0153255	0.016616	0.0406377	0.00629848
1880	-9642.51	-9654.55	12.0425	1.06952	0.100298	22.0372	0.0618017	0.033411	0.0311178	0.00920615	0.0127184	0.721712	0.0192083	0.0434618	0.0152892	0.0234005	0.0311707	0.0146121	0.0129704	0.0305618	0.00887715
1890	-9637.45	-9650.28	12.8292	1.04119	0.113469	11.9555	0.0681531	0.0366197	0.0447863	0.0102539	0.0105504	0.657557	0.0249717	0.0488276	0.0109911	0.0152536	0.0241699	0.0277439	0.0118352	0.0402825	0.00919096
1900	-9635.31	-9646.75	11.4442	1.21018	0.0965166	5.87574	0.0659561	0.0449318	0.0392859	0.00595288	0.0113333	0.832263	0.0195079	0.0552967	0.0097569	0.0182515	0.0291765	0.0216824	0.0118702	0.0412146	0.00369596
1910	-9638.05	-9649.92	11.8752	1.1149	0.124652	16.2808	0.0658933	0.0267449	0.0404255	0.00750002	0.0154593	0.732559	0.0276757	0.0494805	0.0163366	0.0173617	0.0309998	0.0216824	0.00941103	0.0436127	0.00976214
1920	-9644.9	-9657.34	12.4386	1.06869	0.0812763	14.3	0.0597701	0.0399108	0.0503999	0.00716954	0.00893971	0.691329	0.0229037	0.0437825	0.0114144	0.0182292	0.0387321	0.0112201	0.0139398	0.0457266	0.00521918
1930	-9648.02	-9659.96	11.9473	1.15907	0.102067	6.02965	0.0590617	0.0323426	0.0351952	0.00592526	0.00853596	0.78408	0.0379725	0.0486352	0.00900851	0.0193922	0.0385317	0.0129285	0.0134103	0.0492156	0.00483054
1940	-9643.06	-9654.99	11.9275	1.17715	0.0892598	2.82266	0.061265	0.0325341	0.0319913	0.0120937	0.0102141	0.821434	0.0253925	0.0492987	0.00605683	0.0178351	0.0436017	0.00758659	0.0094564	0.0456415	0.00274458
1950	-9638.93	-9649.8	10.8605	1.28065	0.0795259	3.47088	0.0625721	0.0387569	0.0407133	0.00484046	0.0147904	0.90936	0.0218672	0.0483733	0.0145514	0.0178351	0.0283128	0.0240704	0.010545	0.0377254	0.00633809
1960	-9640.03	-9651.51	11.4894	1.20512	0.0935603	5.98516	0.0627997	0.0372574	0.0494844	0.0124706	0.0126773	0.829221	0.0305329	0.0424684	0.00560737	0.015299	0.034628	0.0148321	0.010216	0.0401537	0.00747549
1970	-9644.33	-9655.46	11.1341	1.21528	0.114964	11.0377	0.0614854	0.0435193	0.0495478	0.0105121	0.011242	0.830287	0.0253003	0.037422	0.0119914	0.0215804	0.0306326	0.0213163	0.0150017	0.0379684	0.00747549
1980	-9641.58	-9653.17	11.5932	1.11809	0.106392	21.3023	0.0579463	0.0374716	0.0417572	0.00932803	0.00741967	0.764313	0.0266018	0.0454244	0.00971399	0.0159011	0.0164935	0.0343281	0.0115102	0.0356147	0.00427178
1990	-9634.22	-9646.3	12.0828	1.15201	0.0976705	4.73612	0.0601157	0.0274325	0.0374398	0.00755936	0.0101536	0.815026	0.0210168	0.0468886	0.00791789	0.0134782	0.0275414	0.025292	0.0100884	0.03779	0.00427178
2000	-9644.32	-9655.92	11.6055	1.18432	0.0950824	7.82306	0.0575798	0.0433855	0.0434635	0.00972226	0.00955753	0.807403	0.027546	0.0384347	0.0124651	0.0264757	0.0204634	0.021571	0.0163644	0.0416628	0.00822079
2010	-9639.83	-9652.26	12.4259	1.0981	0.111635	8.64066	0.072125	0.0407393	0.0341866	0.00857874	0.0103094	0.725105	0.0211932	0.0500059	0.00877448	0.0247112	0.0296212	0.0124241	0.00932661	0.0429821	0.00801997
2020	-9641.41	-9652.71	11.3038	1.22916	0.100876	4.88233	0.0853987	0.0443165	0.0407342	0.0100115	0.0117717	0.81887	0.0235799	0.0558726	0.0104943	0.0156119	0.0398375	0.0183603	0.00813751	0.0388915	0.00727077
2030	-9641.49	-9653.5	12.0068	1.1109	0.10592	14.4687	0.0782177	0.0295537	0.0448372	0.00515106	0.0091563	0.733536	0.0235404	0.049773	0.00951352	0.0224531	0.0352188	0.0127731	0.0122723	0.0358771	0.00903053
2040	-9652.43	-9663.94	11.5192	1.08038	0.0572379	30.3724	0.055919	0.0329564	0.0382653	0.0110608	0.01313	0.713657	0.0262255	0.0404167	0.0153606	0.0263893	0.0416774	0.0177422	0.00863666	0.0357107	0.00323572
2050	-9646.12	-9657.17	11.0414	1.1996	0.118308	16.024	0.0554678	0.0525812	0.034345	0.00994676	0.00804302	0.830087	0.0248135	0.0461148	0.00683171	0.0221346	0.0345173	0.0168579	0.00592463	0.0388301	0.0131076
2060	-9639.38	-9650.64	11.2644	1.23036	0.102937	5.42972	0.0703707	0.0276785	0.0441283	0.010532	0.00575491	0.840726	0.0263247	0.0552343	0.00828035	0.0206675	0.0387073	0.0213669	0.0104752	0.0455804	0.0045313
2070	-9641.94	-9653.5	11.5601	1.19049	0.112046	7.47945	0.0749727	0.0442343	0.0441283	0.00758523	0.0100516	0.813475	0.0248887	0.0479798	0.00697476	0.0171764	0.0456427	0.00525823	0.00856243	0.0318692	0.00768993
2080	-9647.75	-9657.97	10.2236	1.14189	0.103774	43.937	0.0649296	0.0323687	0.0367164	0.0103629	0.0140487	0.771086	0.0268957	0.0469786	0.00763586	0.0183418	0.0464392	0.00246454	0.00598826	0.0508154	0.00682347
