Iteration	Posterior	Likelihood	Prior	node_rates[1]	node_rates[2]	node_rates[3]	node_rates[4]	node_rates[5]	node_rates[6]	node_rates[7]	node_rates[8]	node_rates[9]	node_rates[10]	node_rates[11]	node_rates[12]	node_rates[13]	node_rates[14]	node_rates[15]	node_rates[16]	node_rates[17]	node_rates[18]	death_rate	turnover	diversification	birth_rate	root_time	tmrca_Ursidae	tmrca_UrsidaePinn	base_rate	nu	root_rate	mean_rt	branch_rates[1]	branch_rates[2]	branch_rates[3]	branch_rates[4]	branch_rates[5]	branch_rates[6]	branch_rates[7]	branch_rates[8]	branch_rates[9]	branch_rates[10]	branch_rates[11]	branch_rates[12]	branch_rates[13]	branch_rates[14]	branch_rates[15]	branch_rates[16]	branch_rates[17]	branch_rates[18]	er[1]	er[2]	er[3]	er[4]	er[5]	er[6]	sf[1]	sf[2]	sf[3]	sf[4]
3660	-2738.73	-2748.63	9.89694	0.0905345	0.0460112	0.0529629	0.0638326	0.0541561	0.0649178	0.108154	0.0931144	0.16779	0.299327	0.0638814	0.0650076	0.0535526	0.0649894	0.0674843	0.0966242	0.107583	0.181182	0.047509	0.38524	0.0758143	0.123323	45.1683	17.0165	36.7273	0.00535739	2.37035	0.390915	0.0967281	0.000423284	0.000266701	0.000285323	0.000342107	0.000316187	0.000348031	0.000548538	0.000537608	0.000934791	0.00184895	0.000345254	0.000348222	0.000317538	0.000354857	0.000439596	0.000547009	0.000773514	0.00153247	0.0759143	0.306663	0.147038	0.0577437	0.351042	0.0615995	0.188236	0.309139	0.322906	0.179719
3670	-2745.78	-2748.36	2.58483	0.0365118	0.0642759	0.0647746	0.059629	0.0716682	0.0655149	0.0460933	0.0493512	0.0367881	0.13829	0.0696696	0.0649914	0.0572905	0.0704293	0.0672048	0.0702151	0.130114	0.132683	0.0346194	0.588868	0.0241703	0.0587897	52.6602	21.9928	36.9553	0.00554871	1.85818	0.363996	0.0719719	0.000287747	0.000337268	0.000338652	0.00035872	0.000392121	0.000362071	0.000322681	0.000497902	0.000470173	0.00139352	0.000373597	0.000375705	0.00035434	0.000381846	0.000381252	0.000555785	0.000729094	0.00137796	0.0503841	0.265346	0.127228	0.0823199	0.421422	0.0533003	0.184626	0.321104	0.331357	0.162912
3680	-2737.84	-2746.46	8.61649	0.0811626	0.0613107	0.0559242	0.058889	0.0705383	0.0628454	0.035628	0.131899	0.12651	0.428349	0.0628507	0.0648896	0.0537349	0.0653569	0.0657501	0.0831588	0.114852	0.259967	0.0132883	0.242459	0.0415183	0.0548066	47.1067	20.1968	35.8705	0.00552649	1.60559	0.271893	0.104645	0.000405955	0.000317899	0.000303015	0.000336396	0.000368586	0.000352963	0.000328237	0.000681831	0.00106793	0.00193494	0.000352978	0.000359903	0.000329079	0.000362281	0.000411472	0.000547151	0.00103571	0.00146966	0.0832714	0.30096	0.0841475	0.11095	0.354144	0.0665275	0.180084	0.317326	0.332562	0.170027
3690	-2729.01	-2741.35	12.3377	0.0691358	0.0666697	0.0540452	0.0675358	0.0709218	0.0568273	0.08958	0.0870858	0.0934804	0.361504	0.0626343	0.0612531	0.0548065	0.0614961	0.0604189	0.0730209	0.107908	0.201069	0.0279272	0.363284	0.0489471	0.0768743	50.2774	22.2131	44.1935	0.00534215	1.17153	0.242362	0.0944107	0.000346051	0.000324472	0.000290751	0.000347695	0.000356739	0.000315402	0.00043432	0.000520844	0.000786765	0.00161297	0.000330913	0.000327872	0.000310653	0.000325644	0.000356428	0.000483275	0.000825302	0.00118444	0.0988195	0.324126	0.0644473	0.0619359	0.376273	0.0743983	0.187387	0.314279	0.321411	0.176922
3700	-2739.84	-2746.18	6.3364	0.0657041	0.0615995	0.0525669	0.0689783	0.0797766	0.0620896	0.144174	0.0880893	0.090625	0.264081	0.0696315	0.0657882	0.0492243	0.0641568	0.0641502	0.103495	0.103603	0.157796	0.0118028	0.20395	0.0460682	0.057871	49.3174	17.6003	36.7396	0.00625471	1.14709	0.299537	0.0919738	0.0004061	0.000346585	0.000318337	0.000433482	0.000467252	0.000399919	0.000774548	0.00059949	0.0007769	0.00176263	0.000423505	0.000406384	0.000354583	0.000401261	0.000524286	0.000647669	0.000817487	0.00143024	0.108971	0.357423	0.0710679	0.0713114	0.291815	0.0994115	0.184496	0.335827	0.30717	0.172507
3710	-2733.73	-2743.29	9.55603	0.0658278	0.0774873	0.0680759	0.0641045	0.086425	0.0730626	0.086923	0.0705221	0.0784177	0.326575	0.0790969	0.0718028	0.0664862	0.0641568	0.0641502	0.102601	0.100224	0.15805	0.0359718	0.683598	0.0166495	0.0526212	53.2555	20.9798	43.0456	0.0054961	0.853463	0.177199	0.094666	0.000357186	0.000395646	0.000369783	0.000393525	0.000454863	0.000398097	0.000520821	0.00046922	0.000649825	0.0013844	0.00041468	0.000373624	0.000359013	0.000352594	0.00045824	0.000557374	0.000709751	0.000921282	0.0730823	0.4379	0.0467376	0.0478255	0.34796	0.0464951	0.178073	0.335129	0.314649	0.172148
3720	-2744.01	-2744.91	0.8953	0.0825965	0.0209757	0.0514488	0.0783043	0.0586329	0.0520098	0.0639456	0.0476804	0.169703	0.593215	0.0759859	0.0677858	0.0562533	0.0641568	0.0641502	0.0704019	0.0950737	0.0863601	0.0230742	0.26433	0.0642188	0.087293	46.1935	21.9144	44.3775	0.00510713	2.59161	0.0870288	0.0999266	0.000374727	0.000197209	0.000275024	0.00039399	0.000343758	0.000305906	0.000343065	0.000364532	0.000653873	0.00173705	0.00036713	0.000336924	0.000307475	0.00032764	0.000343587	0.000422553	0.000463303	0.00044276	0.0807669	0.391943	0.051652	0.0527122	0.384548	0.0383777	0.174815	0.33297	0.330644	0.16157
3730	-2731.52	-2740.19	8.66498	0.101653	0.066275	0.0754284	0.0670461	0.0690942	0.0773471	0.0832464	0.0898601	0.157989	0.422659	0.0784251	0.0817975	0.0702605	0.0835749	0.0810735	0.0735111	0.111462	0.137219	0.0181515	0.26296	0.0508762	0.0690278	47.6351	17.4258	37.0746	0.00531088	2.38243	0.233211	0.107107	0.000485218	0.000362562	0.000386868	0.00038629	0.000391729	0.000422599	0.00041626	0.0005346	0.000783908	0.00174162	0.000425462	0.000439137	0.000408501	0.000437214	0.00041049	0.000491186	0.000660358	0.000983655	0.067849	0.448008	0.0375368	0.0602523	0.334945	0.0514091	0.172461	0.328486	0.318179	0.180873
3740	-2740.55	-2741.84	1.28189	0.0901507	0.065698	0.0803222	0.0632045	0.146235	0.0710708	0.0742782	0.107237	0.114192	0.216548	0.0981546	0.095132	0.0875816	0.0962654	0.0990144	0.122232	0.13908	0.189462	0.0223115	0.319508	0.0475192	0.0698307	48.2864	18.0839	34.236	0.0052934	2.71272	0.370701	0.108659	0.000500663	0.000405685	0.000444391	0.000427069	0.000646825	0.000439889	0.000520103	0.000651926	0.000803681	0.00155427	0.000511572	0.000506571	0.000486588	0.000516847	0.000585572	0.000691614	0.000869552	0.00148258	0.0418564	0.406943	0.0694006	0.0538412	0.385542	0.0424168	0.18232	0.322586	0.322084	0.173011
3750	-2742.53	-2745.61	3.08058	0.153059	0.0679761	0.0644316	0.118026	0.076369	0.0847457	0.125348	0.100728	0.14259	0.112257	0.102284	0.0944597	0.0688632	0.0917634	0.0909304	0.106293	0.109962	0.223768	0.00748418	0.196213	0.0306589	0.0381431	53.1737	18.8556	35.1812	0.00569162	2.0075	0.276538	0.107436	0.000694346	0.000389419	0.000379332	0.00062696	0.000508413	0.000509985	0.000659205	0.000599582	0.00104258	0.00110644	0.000559895	0.000529956	0.000457113	0.000519912	0.00056126	0.00061542	0.000949731	0.00142378	0.0630304	0.387406	0.0607514	0.0766994	0.374982	0.0371306	0.176744	0.339868	0.322957	0.160431
3760	-2732.93	-2743.99	11.0556	0.100984	0.0786955	0.0834883	0.072239	0.0758224	0.0940054	0.051512	0.0871664	0.207911	0.317894	0.0798415	0.084144	0.0835362	0.0836577	0.0782168	0.0906552	0.0992299	0.138806	0.0919498	0.744483	0.0315585	0.123508	53.6861	18.5723	36.9628	0.00549284	1.17867	0.214432	0.105989	0.00049216	0.000445557	0.00045872	0.000417677	0.000427519	0.000489273	0.000390451	0.000511923	0.000952232	0.00146199	0.000450373	0.000460854	0.000459185	0.000444576	0.000463794	0.000521505	0.000653748	0.000970142	0.0650592	0.349154	0.055194	0.094666	0.406086	0.0298409	0.182236	0.337928	0.307733	0.172103
3770	-2748.72	-2745.69	-3.0258	0.0930204	0.0478035	0.0580513	0.105685	0.0669972	0.0765972	0.0915331	0.0561278	0.0919507	0.118237	0.0823728	0.0636556	0.0547591	0.0683487	0.0733819	0.0997882	0.10781	0.215576	0.0156871	0.254927	0.0458486	0.0615357	51.3069	21.3105	37.2378	0.0058961	3.85794	0.422822	0.0873164	0.000490563	0.00030236	0.000332571	0.000554404	0.000440351	0.000413472	0.000564025	0.000483297	0.000906603	0.00159507	0.000430499	0.000389155	0.000362928	0.000417829	0.000510514	0.00061201	0.000953357	0.00188203	0.0539006	0.385762	0.0457274	0.046429	0.369562	0.098619	0.17944	0.316713	0.326304	0.177543
3780	-2744.74	-2741.59	-3.14713	0.0294772	0.0521103	0.0769537	0.0543167	0.117521	0.0525076	0.0533039	0.0451948	0.00868943	0.0567362	0.0627216	0.0635471	0.0496789	0.0555753	0.0492474	0.089329	0.089082	0.235204	0.0133854	0.266407	0.0368587	0.0502441	52.3755	20.3616	41.9072	0.0056977	4.3211	0.400784	0.0689554	0.000224274	0.000289982	0.000360757	0.000333424	0.000513485	0.000330622	0.000406339	0.000382534	0.000694814	0.0013034	0.00035972	0.000339362	0.000299853	0.000298624	0.000394783	0.000508266	0.000923841	0.00181183	0.0762233	0.32237	0.0519788	0.0527763	0.420085	0.0765673	0.199137	0.31782	0.322571	0.160472
3790	-2745.29	-2740.6	-4.6953	0.121416	0.0389586	0.0366924	0.0479392	0.0806631	0.0697934	0.126211	0.0625311	0.0348665	0.244066	0.0654728	0.0614265	0.0458549	0.0599903	0.0510141	0.0861968	0.0886337	0.167465	0.0372053	0.48842	0.0389695	0.0761747	52.3454	23.3819	41.5482	0.0054753	5.51995	0.316822	0.0827329	0.000472053	0.00023219	0.000225986	0.000310483	0.000400069	0.000359234	0.000581498	0.000413837	0.000553914	0.00153552	0.000347406	0.000332397	0.000289767	0.000303891	0.000375636	0.000478625	0.00070111	0.00132581	0.0367289	0.402014	0.0544605	0.0641113	0.395266	0.047419	0.195804	0.328501	0.318549	0.157147
3800	-2740.19	-2742.3	2.10416	0.0360067	0.0344426	0.0667686	0.0398538	0.0392425	0.0577173	0.0659942	0.0842448	0.0550191	0.301574	0.0464293	0.0467911	0.0598812	0.0505057	0.046053	0.0681212	0.158164	0.224951	0.0417767	0.744795	0.0143148	0.0560915	51.6611	20.1824	37.4967	0.00516818	3.80409	0.339657	0.08232	0.00021205	0.000243741	0.000327275	0.000222963	0.000221384	0.000270059	0.000346566	0.000626406	0.000723467	0.001657	0.00024089	0.000251424	0.00028525	0.000249517	0.000295037	0.000584741	0.000990003	0.001459	0.0701606	0.351485	0.0395088	0.0764608	0.39713	0.0652542	0.183547	0.330477	0.293199	0.192777
3810	-2735.52	-2742.34	6.81746	0.0696078	0.0615574	0.054877	0.0410121	0.0490119	0.0599201	0.0731996	0.0335281	0.0733721	0.167243	0.0450542	0.0443945	0.0580721	0.0535583	0.0557844	0.0824683	0.142618	0.193243	0.0155364	0.220551	0.0549071	0.0704435	46.9332	22.7633	35.2776	0.00556994	2.70008	0.352936	0.0754734	0.000349213	0.000333164	0.00031456	0.000239692	0.000261971	0.000290513	0.00043353	0.000490562	0.000742514	0.00144868	0.000249112	0.000272795	0.000310887	0.000304516	0.000385029	0.000626859	0.000935361	0.00152109	0.0732587	0.378331	0.0374633	0.0725021	0.37657	0.0618757	0.197997	0.308054	0.33998	0.153968
3820	-2740.53	-2742.86	2.32874	0.082717	0.0513523	0.0561995	0.0579474	0.0380711	0.0640588	0.0951906	0.0970917	0.0943495	0.104701	0.0458165	0.0466616	0.0477399	0.0530177	0.0671563	0.125237	0.164768	0.23255	0.0091985	0.152684	0.0510469	0.0602454	46.0937	17.8325	34.1022	0.00522844	2.29924	0.349477	0.0847015	0.000391802	0.000259049	0.000271721	0.000271262	0.000219301	0.000289448	0.000576248	0.00068456	0.000854588	0.00118732	0.000241758	0.000260584	0.000263403	0.000314162	0.00050296	0.000758139	0.00103868	0.00152155	0.0564988	0.414712	0.0273493	0.0696508	0.370072	0.0617168	0.185199	0.320736	0.32574	0.168325
3830	-2733.73	-2739.44	5.70917	0.0523806	0.0772395	0.0508144	0.0314032	0.0540996	0.0494043	0.105532	0.0824945	0.0802399	0.447096	0.0591063	0.0563897	0.0578902	0.0583686	0.0569297	0.0774464	0.0844089	0.128283	0.00457026	0.111805	0.0363069	0.0408772	48.7229	22.3353	43.1301	0.00534792	2.50928	0.17965	0.0894182	0.000292291	0.000361331	0.000290672	0.000242019	0.000302708	0.000282889	0.000489276	0.000446293	0.000557581	0.00167589	0.000308831	0.000306859	0.000310871	0.000308303	0.000359316	0.000432794	0.000568729	0.000823401	0.0894865	0.398767	0.062845	0.0823952	0.312888	0.0536181	0.177166	0.32255	0.315777	0.184506
3840	-2738.78	-2742.9	4.11342	0.0314737	0.0537478	0.049345	0.0434647	0.0436729	0.0288818	0.131198	0.063348	0.212547	0.127952	0.03788	0.0389845	0.0529229	0.0494982	0.051294	0.055063	0.0825288	0.179612	0.00714226	0.171401	0.0345276	0.0416698	52.8996	23.6542	34.7449	0.0053862	2.41549	0.375212	0.0740785	0.000222902	0.000287275	0.000275418	0.00021907	0.00021963	0.000182771	0.00050162	0.000392861	0.00105612	0.00135507	0.000207004	0.000238293	0.00027583	0.000271444	0.00028643	0.000370549	0.00070597	0.0014942	0.0532665	0.372951	0.0755534	0.0942307	0.357832	0.0461663	0.180442	0.328513	0.321614	0.169431
3850	-2746.51	-2748.56	2.05025	0.0504305	0.0435643	0.0482444	0.0521872	0.0328902	0.0211481	0.0998841	0.0272164	0.103814	0.417763	0.0570267	0.0538228	0.0489359	0.057907	0.0557212	0.0555421	0.0531096	0.179662	0.00661742	0.100604	0.0591596	0.065777	50.1491	25.4611	38.012	0.00526699	2.84843	0.241737	0.0810483	0.00027955	0.000243599	0.000255924	0.000287614	0.000236796	0.000197435	0.000409314	0.000211538	0.000746534	0.00173679	0.000291922	0.00029424	0.00028137	0.000299239	0.000293011	0.000286134	0.000613004	0.00110975	0.0562459	0.393812	0.0291616	0.0941847	0.377848	0.0487486	0.159206	0.320983	0.328333	0.191478
3860	-2736.23	-2743.18	6.94511	0.0204215	0.0416863	0.0385282	0.0193767	0.0228397	0.0258419	0.0270401	0.0667011	0.115209	0.157804	0.0279084	0.0286109	0.0410242	0.0377586	0.0415629	0.0849842	0.139004	0.191253	0.0207811	0.314112	0.0453771	0.0661583	49.4807	21.837	35.9019	0.00541128	3.32051	0.439348	0.0626419	0.000167708	0.000223785	0.00021524	0.000127937	0.000137306	0.00014733	0.000303097	0.000556564	0.000829178	0.00161568	0.000152921	0.000179572	0.000213158	0.000214615	0.000342391	0.000606031	0.000893558	0.00170618	0.0821957	0.347599	0.0990891	0.0707474	0.377718	0.0226512	0.182719	0.323192	0.322579	0.17151
3870	-2741.61	-2745.02	3.40258	0.0326861	0.0507469	0.028419	0.0543128	0.0326792	0.048813	0.110543	0.048463	0.034753	0.195235	0.0500083	0.0499432	0.0413538	0.0450422	0.0491655	0.0898913	0.06878	0.180105	0.0594408	0.565723	0.0456296	0.10507	48.1856	18.6766	39.419	0.00564633	3.04758	0.395919	0.0672744	0.000231081	0.000260015	0.00019698	0.000294516	0.00023344	0.000278805	0.000565859	0.000330996	0.000606578	0.00166892	0.000282179	0.000268159	0.00024391	0.000265964	0.00039258	0.000447955	0.000702642	0.00162621	0.0840651	0.309805	0.101343	0.0941801	0.386308	0.024299	0.182746	0.314346	0.339591	0.163317
3880	-2747.57	-2745.84	-1.72925	0.0205572	0.0493525	0.0378713	0.0478922	0.0435653	0.0489896	0.0921024	0.0893551	0.0598447	0.35831	0.0525046	0.0342514	0.0495521	0.0333434	0.0415473	0.0937059	0.144665	0.183305	0.0642197	0.546882	0.0532091	0.117429	48.9409	19.8058	44.5962	0.00524642	3.49482	0.20764	0.082262	0.000162913	0.000259447	0.00022933	0.000263362	0.000252011	0.000218358	0.000487414	0.000613885	0.000637832	0.00148461	0.000227579	0.000177315	0.000217452	0.000196454	0.000354797	0.000625298	0.000860335	0.00102553	0.0504936	0.373462	0.0486132	0.0923621	0.411239	0.02383	0.202585	0.330035	0.305907	0.161473
3890	-2736.63	-2745.4	8.76272	0.028871	0.0278606	0.029025	0.0330918	0.0327245	0.0443764	0.0675183	0.0859187	0.114455	0.430566	0.0366784	0.0385757	0.0290893	0.0335555	0.0349425	0.0782786	0.0919836	0.222262	0.0374023	0.506015	0.0365131	0.0739153	46.3081	24.142	39.0375	0.00570908	3.86162	0.226472	0.0810985	0.000182158	0.000162566	0.000165889	0.000199162	0.000198113	0.00023679	0.000416183	0.000507829	0.000961171	0.00187554	0.000214816	0.000205901	0.000178822	0.00019553	0.000323194	0.00048602	0.000897026	0.00128093	0.0473257	0.359724	0.0749275	0.0710598	0.403703	0.0432601	0.204042	0.318911	0.32955	0.147496
3900	-2737.11	-2744.53	7.42325	0.0478054	0.0407958	0.0317614	0.029454	0.0276144	0.039189	0.0751439	0.101625	0.113169	0.532853	0.0355487	0.0367058	0.0349933	0.0408088	0.0439033	0.0684322	0.0973391	0.190328	0.0381033	0.974375	0.00100209	0.0391054	46.3019	21.7954	38.7704	0.00534853	2.11175	0.242435	0.0881928	0.000245253	0.00020268	0.00017852	0.000173834	0.000168915	0.000202963	0.000383961	0.000532083	0.000811632	0.00207333	0.000193228	0.000207294	0.000202715	0.000226542	0.000300415	0.000443316	0.000769299	0.00115732	0.0441734	0.335763	0.0409401	0.109723	0.43285	0.0365507	0.199954	0.305384	0.323181	0.17148
3910	-2744.45	-2746.63	2.18066	0.0272262	0.0407177	0.043244	0.0391416	0.0197262	0.0339037	0.126879	0.181807	0.0831508	0.149752	0.0350709	0.0370522	0.0416975	0.044624	0.0363494	0.081884	0.132841	0.226658	0.037834	0.356163	0.0683926	0.106227	49.9336	21.695	35.8999	0.00529712	2.42815	0.333348	0.0767625	0.000168384	0.000218281	0.000224972	0.000196556	0.000145133	0.000187931	0.00055292	0.000833363	0.000820545	0.00127952	0.000191022	0.000216324	0.000228627	0.000214463	0.000313148	0.00056871	0.000952151	0.00148321	0.0440842	0.329979	0.0741977	0.0892886	0.432707	0.0297437	0.188455	0.334452	0.317719	0.159375
3920	-2739.44	-2740.57	1.13348	0.0573639	0.030378	0.0705698	0.0237116	0.0257159	0.0274606	0.043927	0.0648102	0.042291	0.0991967	0.0311543	0.0332962	0.0399156	0.0353844	0.0520739	0.0790568	0.110676	0.261248	0.0143584	0.329974	0.0291554	0.0435139	50.4386	22.1815	39.5869	0.00520414	3.5468	0.461843	0.0626795	0.000284765	0.000182909	0.000287491	0.000142765	0.00014798	0.000158094	0.000320013	0.000456628	0.000789831	0.00145986	0.000167705	0.000178712	0.000195936	0.000227573	0.000341211	0.000493699	0.000967774	0.00188153	0.0519602	0.33553	0.0593013	0.0689429	0.439986	0.0442797	0.182595	0.307013	0.33769	0.172703
3930	-2735.21	-2739.74	4.52923	0.0420722	0.0321011	0.0314852	0.0415108	0.0248239	0.0597889	0.086122	0.130864	0.0736452	0.360014	0.0373824	0.0465729	0.0395818	0.0466849	0.0504916	0.0598801	0.0969644	0.267175	0.0741331	0.546686	0.0614715	0.135605	46.711	20.5949	36.7189	0.00556236	2.51473	0.33635	0.0848422	0.000257437	0.000199363	0.00019765	0.000219416	0.000173007	0.000295811	0.000406059	0.000633633	0.000947884	0.00193671	0.000233495	0.000259367	0.000239924	0.000270266	0.000306964	0.000436213	0.00101274	0.00167851	0.0672878	0.353353	0.0560368	0.0837907	0.40029	0.039241	0.178425	0.32438	0.328437	0.168759
3940	-2738.72	-2743.37	4.64722	0.0528863	0.0567652	0.0552629	0.0371205	0.0515361	0.0686374	0.10668	0.129628	0.0582112	0.278201	0.0487912	0.0735248	0.0701699	0.0675907	0.0680822	0.103461	0.0908091	0.188072	0.00336584	0.0737838	0.0422518	0.0456177	49.0141	19.762	34.5337	0.0055514	1.8156	0.259635	0.0891906	0.000335772	0.000352334	0.000348164	0.000238465	0.000278479	0.0003946	0.00058329	0.000611868	0.000683609	0.00149287	0.000339513	0.000391695	0.000382382	0.000376587	0.000476153	0.000539236	0.000774091	0.0012427	0.0707257	0.408697	0.0648135	0.0969144	0.313462	0.0453871	0.177215	0.349567	0.300038	0.173179
3950	-2748.2	-2742.45	-5.74933	0.0622897	0.0577437	0.070081	0.0902049	0.0603811	0.0813718	0.06666	0.0909858	0.111476	0.287839	0.0599956	0.0698863	0.0666552	0.0571784	0.054532	0.0920962	0.0807479	0.159022	0.044288	0.79615	0.0113397	0.0556277	51.7353	20.144	42.5662	0.00490289	5.55039	0.392753	0.0899526	0.000286382	0.000304957	0.000335202	0.000368208	0.000295097	0.000370801	0.000389182	0.000420996	0.000663112	0.00166843	0.000318398	0.000311492	0.000303572	0.000273852	0.000359451	0.000423718	0.000587782	0.00135265	0.0347182	0.417282	0.0564891	0.0674731	0.384479	0.0395578	0.160237	0.319247	0.334801	0.185715
3960	-2746.41	-2746.34	-0.0649167	0.0780507	0.0732284	0.0508963	0.0541562	0.0647747	0.0718037	0.113615	0.0642354	0.146842	0.276848	0.0666392	0.0640708	0.0657621	0.0596758	0.0757279	0.117577	0.131942	0.13652	0.0112562	0.147422	0.0650972	0.0763533	58.4345	20.7967	39.8236	0.00572603	0.927696	0.20446	0.0951314	0.000440271	0.000397932	0.000333995	0.000345839	0.00037624	0.000389011	0.000661907	0.000561659	0.000811272	0.00137799	0.000374225	0.000354288	0.000359131	0.000387663	0.000553436	0.000714378	0.000768612	0.000976233	0.114486	0.378964	0.0611037	0.0807756	0.331696	0.0329747	0.167918	0.305204	0.340917	0.185961
3970	-2741.06	-2744.11	3.05404	0.0685778	0.0963897	0.076394	0.0621839	0.0737831	0.0603692	0.0965652	0.060658	0.066503	0.417724	0.0645221	0.0697126	0.081617	0.0704481	0.0717047	0.103086	0.154456	0.144379	0.0299795	0.47854	0.0326684	0.0626479	52.8311	18.7221	38.481	0.00501664	2.56656	0.224193	0.102171	0.000351874	0.000446498	0.000396343	0.000317819	0.000346914	0.000326287	0.000500789	0.000539574	0.000528961	0.00161013	0.000336704	0.000351568	0.000381428	0.000356565	0.000438431	0.000645997	0.000749574	0.000924499	0.0682709	0.455363	0.0557164	0.0606397	0.290646	0.0693639	0.172775	0.334773	0.315704	0.176747
3980	-2732.88	-2742.52	9.63588	0.0497006	0.0664315	0.0716925	0.0629235	0.0586645	0.0499653	0.0753948	0.0923321	0.110455	0.232386	0.0644326	0.0575811	0.0638435	0.0607076	0.0653813	0.108005	0.0975685	0.173966	0.027244	0.491907	0.0281405	0.0553845	51.1963	19.1148	39.1882	0.00591213	1.34361	0.275331	0.0867462	0.00034019	0.000385102	0.000400654	0.000376473	0.000363883	0.000317914	0.000542142	0.000561359	0.000840766	0.00150084	0.000360681	0.000349669	0.000368181	0.000372727	0.000512542	0.000607689	0.000802673	0.00132815	0.0398358	0.440648	0.0828513	0.0745809	0.301311	0.0607725	0.171536	0.332147	0.324636	0.17168
3990	-2729.24	-2739.11	9.87054	0.0647485	0.0556335	0.0667027	0.0535103	0.0628567	0.0681029	0.112638	0.05203	0.200224	0.49027	0.0613522	0.0614831	0.064428	0.0599401	0.0611712	0.0715899	0.113182	0.14318	0.0494719	0.503273	0.0488285	0.0983004	45.1954	19.1004	38.9529	0.00533525	1.97217	0.220591	0.103502	0.000335906	0.000320279	0.000349807	0.00030641	0.000331343	0.000345686	0.00049145	0.000440723	0.000916071	0.00189631	0.000327678	0.000323911	0.000331767	0.000323079	0.000354157	0.000492901	0.000683875	0.000970402	0.088058	0.376922	0.046371	0.0738008	0.367435	0.0474137	0.174592	0.333742	0.323605	0.16806
4000	-2744.64	-2745.52	0.872548	0.0279358	0.0407834	0.0532163	0.084068	0.0871989	0.048014	0.104626	0.127885	0.262947	0.247786	0.057829	0.0585697	0.0470502	0.0516923	0.054189	0.101563	0.134966	0.136414	0.0618448	0.736984	0.0220713	0.083916	49.648	20.7723	34.6112	0.00545154	2.45862	0.258069	0.0959296	0.000223853	0.000239414	0.000273303	0.000386778	0.000395312	0.000290522	0.000562023	0.00071647	0.00108857	0.00137884	0.000317276	0.000300549	0.000269149	0.000288608	0.000424544	0.000644723	0.000739719	0.00107527	0.0633103	0.433898	0.0422829	0.0530599	0.37336	0.0340887	0.169716	0.346825	0.320092	0.163367
