Iteration	Posterior	Likelihood	Prior	branch_rates[1]	branch_rates[2]	branch_rates[3]	branch_rates[4]	branch_rates[5]	branch_rates[6]	branch_rates[7]	branch_rates[8]	branch_rates[9]	branch_rates[10]	branch_rates[11]	branch_rates[12]	branch_rates[13]	branch_rates[14]	branch_rates[15]	branch_rates[16]	branch_rates[17]	branch_rates[18]	diversification	turnover	birth_rate	death_rate	root_time	tmrca_Ursidae	tmrca_UrsidaePinn	base_rate	concentration	n_cats	mean_rt	er[1]	er[2]	er[3]	er[4]	er[5]	er[6]	sf[1]	sf[2]	sf[3]	sf[4]
480	-2788.45	-2744.5	-43.9538	0.129288	0.129288	0.129288	0.129288	0.129288	0.129288	0.129288	0.129288	0.129288	0.355353	0.129288	0.129288	0.129288	0.129288	0.129288	0.129288	0.129288	0.129288	0.0145707	0.823429	0.0825208	0.06795	48.6931	21.2855	34.9818	0.00516855	0.753479	2	0.141847	0.0472911	0.429226	0.0485024	0.088968	0.341654	0.0443584	0.168819	0.326298	0.330659	0.174225
490	-2790.34	-2744.01	-46.3303	0.107481	0.107481	0.107481	0.107481	0.107481	0.107481	0.107481	0.107481	0.107481	0.394235	0.107481	0.107481	0.107481	0.107481	0.107481	0.107481	0.107481	0.107481	0.00994049	0.792698	0.0479519	0.0380114	49.7104	22.4483	47.6886	0.00507104	0.753479	2	0.123412	0.0426239	0.386865	0.0704466	0.104238	0.344903	0.0509235	0.171911	0.323443	0.327093	0.177553
500	-2808.02	-2750.76	-57.2631	0.0973186	0.140336	0.140336	0.0973186	0.0973186	0.350958	0.0973186	0.0973186	0.140336	0.350958	0.0973186	0.0973186	0.0973186	0.140336	0.140336	0.0973186	0.0973186	0.0973186	0.0376464	0.416876	0.0645598	0.0269135	47.4355	19.3024	46.7225	0.00512659	0.753479	3	0.13745	0.0460141	0.35282	0.0992108	0.0636697	0.331757	0.106529	0.19942	0.328786	0.31708	0.154714
510	-2795.1	-2746.07	-49.0315	0.122299	0.122299	0.122299	0.122299	0.122299	0.337462	0.122299	0.122299	0.122299	0.337462	0.337462	0.122299	0.122299	0.122299	0.122299	0.122299	0.122299	0.122299	0.0414163	0.313389	0.0603199	0.0189036	50.792	18.8732	44.0584	0.00508734	0.753479	2	0.15816	0.0487272	0.424568	0.10506	0.0868359	0.316203	0.0186058	0.168284	0.328354	0.330134	0.173228
520	-2794.91	-2744.89	-50.0107	0.111057	0.111057	0.214726	0.111057	0.111057	0.111057	0.111057	0.111057	0.111057	0.349703	0.111057	0.111057	0.111057	0.214726	0.111057	0.111057	0.111057	0.111057	0.0559528	0.209132	0.0707486	0.0147958	49.0307	23.925	43.5038	0.00554374	0.753479	3	0.135834	0.0530721	0.371186	0.0275908	0.0758963	0.376521	0.0957334	0.18532	0.341903	0.314884	0.157893
530	-2794.83	-2744.68	-50.153	0.115055	0.115055	0.115055	0.115055	0.115055	0.285383	0.115055	0.115055	0.115055	0.285383	0.115055	0.115055	0.285383	0.115055	0.115055	0.115055	0.115055	0.285383	0.0217227	0.425059	0.0377826	0.0160598	48.5491	20.358	37.9324	0.00525955	0.753479	2	0.152906	0.0698833	0.349779	0.0236176	0.0649669	0.383075	0.108678	0.180536	0.337763	0.326946	0.154755
540	-2788.88	-2741.92	-46.9561	0.123673	0.123673	0.455941	0.123673	0.123673	0.123673	0.123673	0.123673	0.123673	0.31924	0.123673	0.123673	0.123673	0.123673	0.123673	0.123673	0.123673	0.123673	0.070102	0.205207	0.0882015	0.0180995	49.8731	18.2495	37.1714	0.00547352	0.753479	3	0.152997	0.0727602	0.364178	0.0245899	0.0676414	0.403902	0.0669287	0.183322	0.311245	0.329252	0.176182
550	-2791.76	-2745.39	-46.3712	0.130907	0.130907	0.130907	0.130907	0.130907	0.130907	0.130907	0.130907	0.130907	0.448501	0.130907	0.130907	0.130907	0.130907	0.130907	0.130907	0.130907	0.130907	0.0420403	0.528673	0.0891956	0.0471553	45.2718	19.6301	35.8653	0.00478067	0.753479	2	0.148551	0.056771	0.406231	0.0133688	0.0606586	0.410378	0.0525924	0.174874	0.344221	0.30956	0.171345
560	-2797.76	-2744.91	-52.8524	0.0954021	0.0954021	0.486814	0.0954021	0.486814	0.0954021	0.0954021	0.0954021	0.0954021	0.37781	0.0954021	0.0954021	0.0954021	0.0954021	0.0954021	0.37781	0.0954021	0.0954021	0.0203617	0.6867	0.064991	0.0446293	50.8498	18.6665	49.0379	0.00549169	0.753479	3	0.170271	0.0721068	0.46488	0.0162711	0.073827	0.321431	0.051484	0.179205	0.329515	0.317227	0.174054
570	-2799.7	-2748.83	-50.8739	0.0925039	0.0925039	0.0925039	0.0925039	0.120258	0.0925039	0.0925039	0.0925039	0.0925039	0.511412	0.0925039	0.0925039	0.120258	0.0925039	0.0925039	0.0925039	0.0925039	0.0925039	0.0397742	0.248184	0.0529042	0.01313	47.4772	17.7595	47.2474	0.00542052	0.753479	3	0.11886	0.0629966	0.406146	0.0473596	0.0644994	0.387961	0.0310377	0.177111	0.329962	0.326368	0.166559
580	-2793.16	-2748.88	-44.2816	0.123997	0.123997	0.123997	0.123997	0.123997	0.123997	0.123997	0.123997	0.123997	0.123997	0.123997	0.123997	0.123997	0.123997	0.123997	0.123997	0.123997	0.527509	0.0436247	0.151395	0.0514076	0.00778287	49.7485	18.5575	35.1754	0.00563674	0.753479	2	0.146415	0.0622768	0.388439	0.0488364	0.0830248	0.385418	0.0320055	0.197965	0.313333	0.319745	0.168957
590	-2790.02	-2745.17	-44.8489	0.101879	0.101879	0.101879	0.101879	0.101879	0.101879	0.101879	0.101879	0.101879	0.35831	0.101879	0.101879	0.101879	0.101879	0.101879	0.101879	0.101879	0.101879	0.041245	0.649515	0.11768	0.0764348	46.9276	20.2027	44.6141	0.00523765	0.753479	2	0.116125	0.0460228	0.392637	0.0304659	0.0822333	0.387011	0.0616303	0.207908	0.320614	0.291606	0.179871
600	-2793.19	-2749.33	-43.8582	0.133238	0.133238	0.133238	0.133238	0.133238	0.133238	0.133238	0.133238	0.133238	0.133238	0.133238	0.133238	0.133238	0.133238	0.133238	0.133238	0.133238	0.692665	0.0338004	0.686793	0.107917	0.0741167	48.6751	18.7067	34.7931	0.00513994	0.753479	2	0.164317	0.0909994	0.363302	0.0501476	0.0968215	0.343956	0.0547739	0.195337	0.310503	0.309064	0.185096
610	-2791.28	-2744.2	-47.0734	0.105024	0.105024	0.105024	0.105024	0.105024	0.105024	0.105024	0.105024	0.105024	0.477825	0.105024	0.105024	0.105024	0.105024	0.105024	0.105024	0.105024	0.105024	0.067703	0.414448	0.115623	0.0479195	48.3427	18.3815	45.8471	0.00483423	0.753479	2	0.125735	0.0654735	0.419809	0.0360809	0.0938037	0.345424	0.0394094	0.17595	0.33853	0.295626	0.189894
620	-2790.8	-2744.5	-46.3001	0.109528	0.109528	0.109528	0.109528	0.109528	0.109528	0.109528	0.109528	0.109528	0.109528	0.109528	0.109528	0.109528	0.109528	0.109528	0.109528	0.109528	0.697032	0.0759523	0.197731	0.0946719	0.0187196	49.7143	18.0309	37.5585	0.00560819	0.753479	2	0.142167	0.060877	0.390337	0.057262	0.0872183	0.367663	0.0366427	0.189736	0.309987	0.333323	0.166954
630	-2792.91	-2745.78	-47.1365	0.113304	0.113304	0.113304	0.113304	0.113304	0.113304	0.113304	0.113304	0.113304	0.113304	0.113304	0.113304	0.113304	0.113304	0.113304	0.113304	0.113304	0.471392	0.0405679	0.540285	0.0882458	0.0476779	56.8323	16.6208	39.7681	0.00534909	0.753479	2	0.133198	0.0810484	0.406581	0.0468695	0.0899904	0.337703	0.0378074	0.177583	0.335301	0.319637	0.167479
640	-2793.9	-2741.7	-52.1915	0.105366	0.105366	0.105366	0.105366	0.105366	0.105366	0.105366	0.105366	0.105366	0.105366	0.105366	0.591908	0.105366	0.105366	0.105366	0.105366	0.105366	0.591908	0.0101009	0.829039	0.0590828	0.048982	58.5638	18.8748	40.3895	0.00535223	0.753479	2	0.159426	0.0658953	0.367984	0.0588436	0.0569743	0.40386	0.0464435	0.170855	0.329162	0.328271	0.171712
650	-2791.57	-2744.21	-47.3624	0.103846	0.103846	0.103846	0.103846	0.33744	0.103846	0.103846	0.103846	0.103846	0.33744	0.103846	0.103846	0.103846	0.103846	0.103846	0.103846	0.103846	0.103846	0.0617196	0.271494	0.0847208	0.0230012	49.3926	17.3467	49.2562	0.00548545	0.753479	2	0.1298	0.0740971	0.371517	0.0614802	0.0640658	0.381408	0.0474315	0.16195	0.325691	0.324809	0.18755
660	-2805.2	-2744.69	-60.5058	0.114642	0.114642	0.114642	0.114642	0.114642	0.114642	0.114642	0.114642	0.200032	0.465153	0.465153	0.114642	0.465153	0.114642	0.114642	0.114642	0.114642	0.337765	0.0494713	0.130149	0.0568734	0.00740201	44.6794	19.3036	37.1164	0.00452709	0.753479	4	0.1902	0.0623551	0.414686	0.0230572	0.0744771	0.385509	0.0399152	0.176178	0.319767	0.318866	0.185189
670	-2791.81	-2742.59	-49.2171	0.108984	0.108984	0.108984	0.108984	0.108984	0.108984	0.0942428	0.108984	0.108984	0.33161	0.108984	0.108984	0.108984	0.108984	0.108984	0.108984	0.108984	0.108984	0.0216199	0.649933	0.0617593	0.0401394	48.26	20.3775	46.3838	0.0057258	0.753479	3	0.120533	0.056367	0.359034	0.0917643	0.0808291	0.348488	0.0635181	0.185832	0.322326	0.321587	0.170255
680	-2809.08	-2751.94	-57.1351	0.101444	0.101444	0.170792	0.101444	0.101444	0.101444	0.101444	0.101444	0.101444	0.429169	0.170792	0.170792	0.101444	0.101444	0.101444	0.170792	0.101444	0.170792	0.0314334	0.20682	0.0396297	0.00819621	54.9165	16.3081	45.9376	0.00548193	0.753479	3	0.138914	0.0415235	0.387895	0.0281398	0.0696083	0.359836	0.112997	0.184911	0.323852	0.327866	0.163371
690	-2795.78	-2745.62	-50.1575	0.127427	0.127427	0.273586	0.127427	0.273586	0.127427	0.127427	0.127427	0.127427	0.273586	0.127427	0.127427	0.127427	0.273586	0.127427	0.127427	0.127427	0.127427	0.0303984	0.692779	0.0989463	0.0685479	51.3719	17.5957	44.8061	0.005404	0.753479	2	0.159907	0.0396552	0.370441	0.0268736	0.0648283	0.450489	0.0477125	0.193817	0.316599	0.316334	0.17325
700	-2795.56	-2745.23	-50.3255	0.103353	0.103353	0.457631	0.103353	0.103353	0.103353	0.103353	0.103353	0.103353	0.457631	0.103353	0.457631	0.103353	0.103353	0.103353	0.103353	0.351127	0.103353	0.0403134	0.377831	0.0647949	0.0244815	47.4909	21.8587	34.9653	0.00531937	0.753479	3	0.176165	0.0590984	0.407437	0.0349607	0.0702291	0.366386	0.0618894	0.188779	0.30361	0.324346	0.183265
710	-2793.36	-2749.07	-44.2847	0.129056	0.129056	0.129056	0.129056	0.129056	0.129056	0.129056	0.129056	0.129056	0.44422	0.129056	0.129056	0.129056	0.129056	0.129056	0.129056	0.129056	0.129056	0.0758854	0.194422	0.0941999	0.0183145	48.3093	17.4766	34.1512	0.00564501	0.753479	2	0.146565	0.0405671	0.351872	0.0544928	0.0985409	0.409958	0.0445684	0.179946	0.312009	0.334303	0.173742
720	-2787.29	-2741.74	-45.5554	0.102629	0.102629	0.102629	0.102629	0.102629	0.102629	0.102629	0.102629	0.102629	0.373078	0.102629	0.102629	0.102629	0.102629	0.102629	0.102629	0.102629	0.102629	0.0681629	0.218113	0.0871774	0.0190145	50.6528	21.4051	42.0265	0.0055901	0.753479	2	0.117654	0.0720397	0.346362	0.0662034	0.0969977	0.376458	0.0419399	0.183284	0.328305	0.310957	0.177455
730	-2790.65	-2744.13	-46.5165	0.103846	0.103846	0.103846	0.103846	0.103846	0.103846	0.103846	0.103846	0.103846	0.421392	0.103846	0.103846	0.103846	0.103846	0.103846	0.103846	0.103846	0.421392	0.048122	0.401709	0.0804325	0.0323105	48.7582	18.3208	47.5305	0.00553038	0.753479	2	0.139129	0.044953	0.433758	0.0787633	0.0677857	0.316031	0.0587091	0.191337	0.32461	0.304577	0.179476
740	-2792.83	-2746.7	-46.1317	0.1118	0.1118	0.1118	0.1118	0.329955	0.1118	0.1118	0.1118	0.1118	0.329955	0.1118	0.1118	0.1118	0.1118	0.1118	0.1118	0.1118	0.1118	0.0203255	0.703637	0.0685831	0.0482576	48.0916	22.0856	38.6759	0.00531581	0.753479	2	0.13604	0.0594031	0.430502	0.0537945	0.0867244	0.339105	0.0304702	0.18077	0.30953	0.324871	0.184829
750	-2800.72	-2746.77	-53.951	0.136761	0.136761	0.136761	0.136761	0.136761	0.136761	0.136761	0.136761	0.136761	0.136761	0.136761	0.136761	0.547068	0.238848	0.136761	0.136761	0.136761	0.547068	0.0846329	0.351525	0.130511	0.0458777	54.8309	17.8239	38.446	0.00537839	0.753479	3	0.188022	0.0688124	0.406696	0.0350616	0.0565243	0.388401	0.0445048	0.198571	0.326002	0.307831	0.167596
760	-2788.44	-2743.64	-44.7947	0.107916	0.107916	0.107916	0.107916	0.107916	0.107916	0.107916	0.107916	0.107916	0.369154	0.107916	0.107916	0.107916	0.107916	0.107916	0.107916	0.107916	0.107916	0.0403675	0.233455	0.0526616	0.0122941	44.1048	18.0653	39.0214	0.0053606	0.753479	2	0.122429	0.100966	0.436563	0.0489564	0.0554461	0.31376	0.0443084	0.187072	0.327988	0.319955	0.164984
770	-2793.63	-2744.84	-48.7857	0.108622	0.108622	0.108622	0.108622	0.108622	0.108622	0.300143	0.108622	0.108622	0.300143	0.108622	0.108622	0.108622	0.108622	0.108622	0.108622	0.108622	0.108622	0.0672271	0.250659	0.0897149	0.0224879	51.255	20.0123	44.8694	0.00558085	0.753479	2	0.129902	0.0598478	0.310603	0.0765904	0.0775668	0.428581	0.0468112	0.176736	0.338054	0.31415	0.17106
780	-2797.93	-2747.62	-50.3108	0.112398	0.112398	0.112398	0.112398	0.112398	0.112398	0.112398	0.112398	0.112398	0.41247	0.112398	0.112398	0.112398	0.41247	0.112398	0.112398	0.112398	0.41247	0.0257869	0.404831	0.0433269	0.0175401	51.0494	19.185	46.4062	0.00497389	0.753479	2	0.16241	0.0834729	0.315502	0.125434	0.0548262	0.366404	0.0543605	0.195751	0.315859	0.317149	0.171241
790	-2799.47	-2747.74	-51.7313	0.101208	0.101208	0.101208	0.101208	0.101208	0.101208	0.101208	0.101208	0.101208	0.101208	0.101208	0.101208	0.638112	0.101208	0.101208	0.101208	0.101208	0.449892	0.0120521	0.791598	0.057831	0.0457789	57.6291	17.9455	41.4127	0.00557031	0.753479	3	0.150407	0.0419658	0.440513	0.0710653	0.0603409	0.326286	0.0598284	0.17055	0.328705	0.331968	0.168777
800	-2797.52	-2746.45	-51.0775	0.129424	0.129424	0.129424	0.129424	0.129424	0.129424	0.245415	0.129424	0.129424	0.245415	0.129424	0.129424	0.129424	0.245415	0.129424	0.129424	0.129424	0.129424	0.025367	0.292943	0.0358768	0.0105099	54.3455	18.8404	45.6253	0.00522145	0.753479	2	0.148756	0.0424183	0.370665	0.101361	0.0609915	0.364091	0.0604735	0.173256	0.333919	0.337235	0.15559
810	-2811.96	-2748.19	-63.7743	0.0817034	0.0909521	0.0909521	0.0817034	0.0817034	0.0909521	0.0817034	0.0817034	0.0909521	0.0817034	0.0909521	0.0909521	0.0909521	0.0909521	0.0817034	0.0817034	0.0909521	0.636757	0.0214314	0.786369	0.10032	0.0788882	58.6877	17.2896	40.3238	0.00564727	0.753479	3	0.117164	0.0372804	0.37966	0.0720625	0.0986549	0.341894	0.0704481	0.15829	0.348739	0.323124	0.169848
820	-2795.68	-2750.18	-45.4957	0.126726	0.126726	0.126726	0.423621	0.126726	0.126726	0.126726	0.126726	0.126726	0.387001	0.126726	0.126726	0.126726	0.126726	0.126726	0.126726	0.126726	0.126726	0.0387566	0.559819	0.088047	0.0492904	49.5337	18.496	40.7843	0.00554654	0.753479	3	0.15768	0.094763	0.366659	0.0365881	0.0986287	0.355602	0.0477585	0.175006	0.34326	0.306901	0.174833
830	-2797.48	-2744.64	-52.8401	0.134627	0.134627	0.134627	0.134627	0.389961	0.134627	0.315596	0.134627	0.134627	0.315596	0.134627	0.134627	0.134627	0.315596	0.134627	0.134627	0.134627	0.389961	0.0313037	0.532101	0.0669026	0.0355989	49.9482	17.5819	38.3748	0.0050823	0.753479	3	0.193159	0.0859161	0.376621	0.0331723	0.0894209	0.36599	0.0488799	0.191965	0.34102	0.308798	0.158217
840	-2791.69	-2746.73	-44.9573	0.0959155	0.0959155	0.0959155	0.0959155	0.0959155	0.0959155	0.0959155	0.0959155	0.0959155	0.297533	0.0959155	0.0959155	0.0959155	0.0959155	0.0959155	0.0959155	0.0959155	0.0959155	0.0399139	0.35657	0.062033	0.0221191	45.7917	19.2677	44.1005	0.00570416	0.753479	2	0.107116	0.104292	0.324301	0.0281711	0.0924376	0.38381	0.0669874	0.172221	0.327624	0.335	0.165155
850	-2794.92	-2748.77	-46.1468	0.0885716	0.0885716	0.0885716	0.0885716	0.0885716	0.0885716	0.0885716	0.0885716	0.0885716	0.371774	0.0885716	0.0885716	0.0885716	0.0885716	0.0885716	0.0885716	0.0885716	0.0885716	0.0514685	0.6947	0.168583	0.117115	45.9424	20.8576	41.1206	0.00507892	0.753479	2	0.104305	0.0353803	0.360955	0.0164587	0.0632925	0.459766	0.0641477	0.182387	0.302987	0.352355	0.162271
860	-2799.79	-2755.42	-44.3684	0.12007	0.12007	0.12007	0.12007	0.12007	0.12007	0.12007	0.12007	0.12007	0.439399	0.12007	0.12007	0.12007	0.12007	0.12007	0.12007	0.12007	0.12007	0.0463319	0.670397	0.140569	0.0942368	47.8949	16.8645	37.4916	0.00559362	0.753479	2	0.13781	0.0327698	0.430294	0.0830407	0.0457468	0.32834	0.0798089	0.191189	0.351645	0.300571	0.156595
870	-2791.41	-2745.63	-45.7828	0.0850465	0.0850465	0.0850465	0.0850465	0.0850465	0.0850465	0.0850465	0.0850465	0.0850465	0.396491	0.0850465	0.0850465	0.0850465	0.0850465	0.0850465	0.0850465	0.0850465	0.0850465	0.0708426	0.104055	0.0790703	0.00822767	46.0918	17.9753	44.0465	0.00551352	0.753479	2	0.102349	0.051744	0.331239	0.113352	0.0817003	0.335707	0.0862574	0.190188	0.339213	0.30236	0.16824
880	-2788.05	-2742.53	-45.5236	0.0949356	0.0949356	0.0949356	0.0949356	0.0949356	0.0949356	0.0949356	0.0949356	0.0949356	0.400902	0.0949356	0.0949356	0.0949356	0.0949356	0.0949356	0.0949356	0.0949356	0.0949356	0.0642183	0.0715042	0.0691638	0.0049455	46.027	18.9057	45.5117	0.00531626	0.753479	2	0.111934	0.0833798	0.358815	0.0884571	0.0882742	0.318946	0.0621281	0.186046	0.326078	0.312273	0.175602
890	-2793.69	-2742.83	-50.8614	0.109832	0.109832	0.109832	0.109832	0.109832	0.109832	0.109832	0.109832	0.109832	0.109832	0.109832	0.109832	0.109832	0.109832	0.109832	0.109832	0.109832	0.577214	0.0248499	0.798438	0.123287	0.0984367	53.8949	19.2958	37.0494	0.00623966	0.753479	2	0.135797	0.0944551	0.321733	0.0460591	0.0758997	0.380943	0.0809109	0.184402	0.322479	0.322206	0.170913
900	-2801.38	-2741.51	-59.8666	0.154913	0.0991039	0.154913	0.154913	0.154913	0.154913	0.0991039	0.0991039	0.0991039	0.154913	0.154913	0.154913	0.0991039	0.773741	0.0991039	0.154913	0.154913	0.773741	0.0152186	0.693665	0.0496796	0.034461	51.5954	19.8933	38.6341	0.00538055	0.753479	3	0.205068	0.0869951	0.385843	0.0404885	0.0699052	0.342248	0.0745206	0.186786	0.319675	0.318944	0.174595
910	-2799.43	-2753.06	-46.3669	0.11036	0.11036	0.11036	0.11036	0.11036	0.11036	0.11036	0.11036	0.11036	0.11036	0.11036	0.11036	0.11036	0.11036	0.11036	0.11036	0.11036	0.467448	0.0305164	0.580633	0.0727679	0.0422515	55.448	17.1913	33.932	0.00568105	0.753479	2	0.130199	0.0711628	0.380628	0.03312	0.0571831	0.378	0.0799071	0.180014	0.35717	0.288191	0.174624
920	-2786.69	-2742.72	-43.9749	0.141384	0.141384	0.141384	0.141384	0.141384	0.141384	0.141384	0.141384	0.141384	0.141384	0.141384	0.141384	0.141384	0.141384	0.141384	0.141384	0.141384	0.702741	0.0647487	0.20461	0.081405	0.0166563	49.2407	17.2091	36.4862	0.00532496	0.753479	2	0.17257	0.071632	0.406669	0.0391406	0.0920798	0.352947	0.0375322	0.180014	0.3415	0.315933	0.162553
930	-2789.1	-2743.43	-45.6645	0.0911114	0.0911114	0.0911114	0.0911114	0.0911114	0.0911114	0.0911114	0.0911114	0.0911114	0.319672	0.0911114	0.0911114	0.0911114	0.0911114	0.0911114	0.0911114	0.0911114	0.0911114	0.0705148	0.211552	0.0894349	0.0189201	47.6419	17.4742	40.8605	0.00573303	0.753479	2	0.103809	0.0645832	0.366652	0.0352891	0.0595435	0.412504	0.0614285	0.199327	0.31325	0.314859	0.172564
940	-2796.25	-2748.76	-47.4957	0.106083	0.106083	0.106083	0.106083	0.106083	0.106083	0.106083	0.106083	0.106083	0.381194	0.381194	0.106083	0.106083	0.106083	0.106083	0.106083	0.106083	0.106083	0.0117568	0.869891	0.0903612	0.0786044	46.9215	19.1659	41.7313	0.00563712	0.753479	2	0.136651	0.0836397	0.308236	0.0580574	0.0792491	0.410469	0.0603492	0.182483	0.323368	0.356111	0.138038
950	-2793.52	-2743.46	-50.0688	0.100577	0.100577	0.100577	0.100577	0.100577	0.100577	0.100577	0.100577	0.100577	0.100577	0.683677	0.100577	0.100577	0.100577	0.100577	0.100577	0.100577	0.892805	0.0528805	0.21916	0.0677226	0.0148421	49.8748	17.1141	35.8164	0.00590718	0.753479	3	0.176984	0.0716377	0.365891	0.0565411	0.0771793	0.341964	0.0867864	0.188496	0.316251	0.318815	0.176439
960	-2786.36	-2741.4	-44.9548	0.0911011	0.0911011	0.0911011	0.0911011	0.0911011	0.0911011	0.0911011	0.0911011	0.0911011	0.363308	0.0911011	0.0911011	0.0911011	0.0911011	0.0911011	0.0911011	0.0911011	0.0911011	0.0556953	0.253857	0.0746442	0.0189489	45.2523	18.3816	44.0888	0.005316	0.753479	2	0.106224	0.0575177	0.365544	0.0453967	0.0619671	0.399894	0.0696806	0.168328	0.32475	0.333537	0.173385
970	-2787.25	-2742.72	-44.532	0.122617	0.122617	0.122617	0.122617	0.122617	0.122617	0.122617	0.122617	0.122617	0.122617	0.122617	0.122617	0.122617	0.122617	0.122617	0.122617	0.122617	0.711218	0.0205345	0.700003	0.0684489	0.0479144	51.5998	16.651	33.9646	0.00537079	0.753479	2	0.155317	0.0659123	0.40787	0.0447346	0.0758702	0.346363	0.0592495	0.184834	0.346716	0.313069	0.155381
980	-2796.05	-2746.77	-49.2886	0.104696	0.104696	0.104696	0.104696	0.104696	0.104696	0.104696	0.104696	0.133131	0.331071	0.104696	0.104696	0.104696	0.133131	0.104696	0.104696	0.104696	0.104696	0.034583	0.516089	0.0714657	0.0368827	47.9173	17.534	39.363	0.00566141	0.753479	3	0.120432	0.0954891	0.320777	0.0702004	0.0800026	0.371054	0.0624766	0.173839	0.300392	0.346363	0.179406
990	-2784.31	-2740.36	-43.949	0.110508	0.110508	0.110508	0.110508	0.110508	0.110508	0.110508	0.110508	0.110508	0.353379	0.110508	0.110508	0.110508	0.110508	0.110508	0.110508	0.110508	0.110508	0.0323313	0.446997	0.0584649	0.0261336	50.3661	20.6833	45.5114	0.0052197	0.753479	2	0.124001	0.0873699	0.327165	0.0642315	0.0789411	0.385129	0.0571644	0.180239	0.335684	0.308744	0.175333
1000	-2801.22	-2751.01	-50.2134	0.141036	0.141036	0.141036	0.141036	0.141036	0.141036	0.141036	0.141036	0.141036	0.141036	0.141036	0.141036	0.141036	0.0485109	0.141036	0.141036	0.141036	0.951832	0.0438114	0.18535	0.0537794	0.00996802	48.6016	16.7085	34.8615	0.00534007	0.753479	3	0.18094	0.0620799	0.41216	0.0568411	0.0670299	0.362571	0.0393186	0.182341	0.339599	0.305958	0.172102
1010	-2802.95	-2750.13	-52.8232	0.350182	0.0971383	0.356449	0.0971383	0.0971383	0.356449	0.356449	0.0971383	0.0971383	0.356449	0.0971383	0.0971383	0.356449	0.0971383	0.0971383	0.0971383	0.0971383	0.0971383	0.0408053	0.712171	0.141769	0.100964	48.2287	17.0203	45.6224	0.00539705	0.753479	3	0.183227	0.0695755	0.397476	0.0633033	0.0751231	0.350456	0.044066	0.179554	0.331193	0.325026	0.164228
1020	-2788.37	-2738.6	-49.7671	0.0996579	0.0996579	0.0996579	0.0996579	0.0996579	0.0996579	0.0996579	0.0996579	0.0996579	0.37905	0.37905	0.0996579	0.0996579	0.0996579	0.0996579	0.0996579	0.0996579	0.37905	0.0567835	0.615084	0.147522	0.0907382	48.9534	20.0367	48.2813	0.00525799	0.753479	2	0.146223	0.0813831	0.388088	0.0568966	0.0675202	0.366506	0.0396062	0.180086	0.338667	0.312967	0.16828
1030	-2789.96	-2743.6	-46.3523	0.135042	0.135042	0.135042	0.135042	0.135042	0.135042	0.135042	0.135042	0.135042	0.362395	0.362395	0.135042	0.135042	0.135042	0.135042	0.135042	0.135042	0.135042	0.036592	0.679987	0.114345	0.0777532	49.8207	18.4394	38.9057	0.00519609	0.753479	2	0.160303	0.0760084	0.343867	0.0260667	0.0787765	0.43273	0.0425514	0.197728	0.324696	0.319605	0.157971
1040	-2789.97	-2742.79	-47.1781	0.0932294	0.0932294	0.0932294	0.0932294	0.0932294	0.0932294	0.16909	0.0932294	0.0932294	0.38826	0.0932294	0.0932294	0.0932294	0.0932294	0.0932294	0.0932294	0.0932294	0.0932294	0.0480369	0.195044	0.0596764	0.0116395	48.7023	18.945	39.0452	0.00538014	0.753479	3	0.113835	0.0626813	0.428585	0.0225218	0.0769185	0.357803	0.051491	0.18374	0.337609	0.310532	0.168119
1050	-2790.69	-2745.62	-45.0689	0.106939	0.106939	0.106939	0.106939	0.106939	0.106939	0.106939	0.106939	0.106939	0.463567	0.106939	0.106939	0.106939	0.106939	0.106939	0.106939	0.106939	0.106939	0.0311187	0.515927	0.0642851	0.0331664	44.7118	19.0729	43.4659	0.00506571	0.753479	2	0.126752	0.0576405	0.379373	0.0126619	0.0978333	0.37819	0.0743009	0.206275	0.299113	0.331274	0.163337
1060	-2801.58	-2748.97	-52.6116	0.0842068	0.0842068	0.0842068	0.0842068	0.0842068	0.0842068	0.0842068	0.0842068	0.0842068	0.37564	0.0842068	0.0842068	0.0842068	0.0842068	0.0842068	0.0842068	0.0842068	0.729559	0.0913004	0.252897	0.122206	0.0309055	51.1055	23.709	50.5671	0.00538845	0.753479	3	0.13625	0.0625533	0.314051	0.0753151	0.0543508	0.462646	0.0310841	0.174283	0.316769	0.356616	0.152332
1070	-2794.48	-2747.52	-46.9677	0.117631	0.117631	0.446019	0.117631	0.117631	0.117631	0.117631	0.117631	0.117631	0.398035	0.117631	0.117631	0.117631	0.117631	0.117631	0.117631	0.117631	0.117631	0.0351843	0.662923	0.10438	0.0691961	47.9688	18.6947	45.0878	0.00498053	0.753479	3	0.151453	0.0655008	0.370264	0.120649	0.071504	0.322894	0.0491883	0.195095	0.329901	0.311986	0.163018
1080	-2783.82	-2741.05	-42.7738	0.108151	0.108151	0.108151	0.108151	0.108151	0.108151	0.108151	0.108151	0.108151	0.330977	0.108151	0.108151	0.108151	0.108151	0.108151	0.108151	0.108151	0.108151	0.0331188	0.498549	0.0660459	0.0329271	48.9425	17.1771	37.1622	0.00535874	0.753479	2	0.120531	0.0683548	0.359114	0.071039	0.0782561	0.348961	0.0742753	0.188867	0.328124	0.315725	0.167284
