Iteration	Posterior	Likelihood	Prior	sf[0]	sf[1]	sf[2]	sf[3]	er[0]	er[1]	er[2]	er[3]	er[4]	er[5]	br_lens[0]	br_lens[1]	br_lens[2]	br_lens[3]	br_lens[4]	br_lens[5]	br_lens[6]	br_lens[7]	br_lens[8]	br_lens[9]	br_lens[10]	br_lens[11]	br_lens[12]	br_lens[13]	br_lens[14]	br_lens[5]	br_lens[6]	br_lens[7]	br_lens[8]	br_lens[9]	br_lens[10]	br_lens[11]	br_lens[12]	br_lens[13]	br_lens[14]	br_lens[15]	br_lens[1]	br_lens[2]	br_lens[3]	br_lens[4]	norm_gamma_rates[0]	norm_gamma_rates[1]	norm_gamma_rates[2]	norm_gamma_rates[3]	shape
450	-9891.7	-9902.59	10.8896	0.304775	0.168865	0.241797	0.284563	0.120238	0.224844	0.0410639	0.0554977	0.489948	0.0684081	0.0391749	0.00924195	0.0237024	0.567516	0.00949858	0.0595237	0.049831	0.0356422	0.00779485	0.0101003	0.0427367	0.0142337	0.0392678	0.00947909	0.0168617	0.00949858	0.0595237	0.049831	0.0356422	0.00779485	0.0101003	0.0427367	0.0142337	0.0392678	0.00947909	0.0168617	0.0391749	0.00924195	0.0237024	0.567516	0.0347755	0.256747	0.82561	2.88287	0.507443
460	-9888.84	-9900.43	11.5911	0.295001	0.191607	0.23584	0.277552	0.134692	0.241061	0.0690665	0.0595004	0.41915	0.0765297	0.0399685	0.00823469	0.0228534	0.524082	0.00808924	0.0578287	0.038882	0.0320142	0.00827892	0.00793375	0.0357621	0.0149992	0.0283316	0.00632621	0.0298593	0.00808924	0.0578287	0.038882	0.0320142	0.00827892	0.00793375	0.0357621	0.0149992	0.0283316	0.00632621	0.0298593	0.0399685	0.00823469	0.0228534	0.524082	0.0762934	0.368141	0.928465	2.6271	0.70985
470	-9888.1	-9899.18	11.0781	0.295469	0.178162	0.229572	0.296796	0.13321	0.238407	0.0442637	0.0564411	0.451992	0.0756872	0.0401233	0.0150023	0.0214748	0.555042	0.00807626	0.0626587	0.048758	0.0310456	0.0134188	0.0117252	0.042522	0.00856819	0.0332054	0.00363595	0.0199461	0.00807626	0.0626587	0.048758	0.0310456	0.0134188	0.0117252	0.042522	0.00856819	0.0332054	0.00363595	0.0199461	0.0401233	0.0150023	0.0214748	0.555042	0.0568658	0.322196	0.89029	2.73065	0.618122
480	-9882.37	-9893.23	10.8568	0.284446	0.180027	0.229994	0.305533	0.129328	0.280482	0.042974	0.0547966	0.414385	0.0780345	0.0373926	0.0130381	0.0208532	0.572641	0.00906685	0.0583153	0.0485363	0.0442203	0.00919146	0.0108222	0.0336886	0.0188047	0.0286093	0.00786698	0.0244011	0.00906685	0.0583153	0.0485363	0.0442203	0.00919146	0.0108222	0.0336886	0.0188047	0.0286093	0.00786698	0.0244011	0.0373926	0.0130381	0.0208532	0.572641	0.0522897	0.310057	0.879279	2.75837	0.596027
490	-9886.87	-9898.62	11.7491	0.281748	0.178319	0.237298	0.302635	0.139312	0.281943	0.0431979	0.0415392	0.427977	0.066031	0.0391218	0.0119701	0.0222325	0.498323	0.00744833	0.0560168	0.0488866	0.0436309	0.00881877	0.00933182	0.0336886	0.0194435	0.0346849	0.00475965	0.00929147	0.00744833	0.0560168	0.0488866	0.0436309	0.00881877	0.00933182	0.0336886	0.0194435	0.0346849	0.00475965	0.00929147	0.0391218	0.0119701	0.0222325	0.498323	0.0763278	0.368216	0.928522	2.62693	0.710011
500	-9888.62	-9899.9	11.2849	0.283107	0.179179	0.233619	0.304095	0.134734	0.272678	0.0417784	0.0661907	0.413913	0.0707048	0.0432711	0.0139947	0.020392	0.511632	0.00834737	0.0755953	0.0457814	0.0483857	0.0105454	0.0072536	0.0441047	0.0142334	0.0361357	0.00533587	0.00948382	0.00834737	0.0755953	0.0457814	0.0483857	0.0105454	0.0072536	0.0441047	0.0142334	0.0361357	0.00533587	0.00948382	0.0432711	0.0139947	0.020392	0.511632	0.0580944	0.325357	0.89309	2.72346	0.624008
510	-9885.59	-9897.21	11.6217	0.284467	0.183673	0.220138	0.311722	0.113967	0.300908	0.0549675	0.0555242	0.386243	0.08839	0.0376105	0.0123071	0.0227429	0.505608	0.00757947	0.063354	0.0415725	0.0322683	0.00807513	0.0121401	0.0405034	0.0147302	0.0394747	0.00616339	0.0160577	0.00757947	0.063354	0.0415725	0.0322683	0.00807513	0.0121401	0.0405034	0.0147302	0.0394747	0.00616339	0.0160577	0.0376105	0.0123071	0.0227429	0.505608	0.0845845	0.385586	0.941627	2.5882	0.748598
520	-9884.77	-9896.08	11.3062	0.283512	0.187651	0.234057	0.29478	0.110477	0.237941	0.0497667	0.0502708	0.471518	0.080027	0.0390468	0.0110779	0.0217541	0.546874	0.00848365	0.0619118	0.0439026	0.0419452	0.00766513	0.00734683	0.0422905	0.00774672	0.0285236	0.00764464	0.0160851	0.00848365	0.0619118	0.0439026	0.0419452	0.00766513	0.00734683	0.0422905	0.00774672	0.0285236	0.00764464	0.0160851	0.0390468	0.0110779	0.0217541	0.546874	0.0609543	0.332564	0.899374	2.70711	0.637648
530	-9887.84	-9898.71	10.875	0.291032	0.188232	0.239403	0.281333	0.109022	0.234805	0.0633946	0.0496084	0.472029	0.0711411	0.035819	0.0113957	0.0211209	0.599731	0.00936124	0.0615643	0.0405955	0.0389732	0.00707648	0.0108977	0.0274795	0.012494	0.03805	0.00742347	0.0137642	0.00936124	0.0615643	0.0405955	0.0389732	0.00707648	0.0108977	0.0274795	0.012494	0.03805	0.00742347	0.0137642	0.035819	0.0113957	0.0211209	0.599731	0.0472161	0.295846	0.865851	2.79109	0.571143
540	-9882.59	-9893.93	11.3417	0.287105	0.1888	0.240947	0.283148	0.1094	0.258684	0.0698414	0.0546532	0.441428	0.0659938	0.0350622	0.0088354	0.0262533	0.541036	0.00890649	0.0567771	0.0474451	0.0364177	0.0110361	0.00970989	0.0338296	0.0205554	0.033318	0.00598963	0.0134585	0.00890649	0.0567771	0.0474451	0.0364177	0.0110361	0.00970989	0.0338296	0.0205554	0.033318	0.00598963	0.0134585	0.0350622	0.0088354	0.0262533	0.541036	0.0660438	0.344908	0.909824	2.67922	0.661747
550	-9889.5	-9901.7	12.1987	0.272554	0.187067	0.241936	0.298443	0.130263	0.266767	0.0720238	0.0564398	0.402858	0.0716485	0.0346699	0.0156954	0.0213471	0.441196	0.00886016	0.0604133	0.0446245	0.0361303	0.00893312	0.0126917	0.0386009	0.0192287	0.0428298	0.00754515	0.00909507	0.00886016	0.0604133	0.0446245	0.0361303	0.00893312	0.0126917	0.0386009	0.0192287	0.0428298	0.00754515	0.00909507	0.0346699	0.0156954	0.0213471	0.441196	0.111304	0.435518	0.975659	2.47752	0.874592
560	-9880.14	-9891.92	11.7822	0.28682	0.185658	0.232657	0.294864	0.105666	0.262794	0.0544283	0.0570887	0.448886	0.0711361	0.0354298	0.012571	0.0181405	0.517453	0.00700053	0.056619	0.0427191	0.0330638	0.0108724	0.0129786	0.0351644	0.0164538	0.0268763	0.00648936	0.0126997	0.00700053	0.056619	0.0427191	0.0330638	0.0108724	0.0129786	0.0351644	0.0164538	0.0268763	0.00648936	0.0126997	0.0354298	0.012571	0.0181405	0.517453	0.0678363	0.34912	0.913301	2.66974	0.670193
570	-9893.18	-9904.22	11.0381	0.294096	0.187882	0.235445	0.282577	0.123144	0.266474	0.0414774	0.0531425	0.449339	0.066423	0.0451249	0.012571	0.0176055	0.553404	0.00694176	0.0526361	0.048584	0.0360469	0.0108724	0.00519848	0.0403348	0.0207403	0.0304936	0.00669	0.0314681	0.00694176	0.0526361	0.048584	0.0360469	0.0108724	0.00519848	0.0403348	0.0207403	0.0304936	0.00669	0.0314681	0.0451249	0.012571	0.0176055	0.553404	0.0778705	0.371545	0.931088	2.6195	0.717224
580	-9886.67	-9898.22	11.5505	0.281321	0.184881	0.245845	0.287953	0.0977517	0.271506	0.0459434	0.0588645	0.452359	0.073575	0.0306431	0.00799793	0.0229744	0.520991	0.00758252	0.0635009	0.0411033	0.0324546	0.0121903	0.00911078	0.0365456	0.0189919	0.02616	0.00713488	0.0301373	0.00758252	0.0635009	0.0411033	0.0324546	0.0121903	0.00911078	0.0365456	0.0189919	0.02616	0.00713488	0.0301373	0.0306431	0.00799793	0.0229744	0.520991	0.0757775	0.367018	0.927594	2.62961	0.707437
590	-9887.51	-9898.43	10.9179	0.297422	0.188521	0.232987	0.281069	0.116446	0.258822	0.0450133	0.0644317	0.443201	0.0720855	0.0429997	0.0116165	0.0186347	0.577457	0.00743923	0.0598638	0.0500511	0.0462576	0.00975128	0.00890591	0.0321515	0.0184946	0.0173175	0.0099991	0.0201186	0.00743923	0.0598638	0.0500511	0.0462576	0.00975128	0.00890591	0.0321515	0.0184946	0.0173175	0.0099991	0.0201186	0.0429997	0.0116165	0.0186347	0.577457	0.0638349	0.339623	0.905398	2.69114	0.651312
600	-9887.41	-9899	11.5882	0.269148	0.188842	0.229687	0.312323	0.108955	0.294277	0.0534964	0.0705039	0.396341	0.0764266	0.0419693	0.0165283	0.0164945	0.518932	0.00725542	0.0614242	0.0499572	0.0350658	0.00755142	0.00890591	0.0334895	0.0183997	0.0321096	0.00415694	0.0118869	0.00725542	0.0614242	0.0499572	0.0350658	0.00755142	0.00890591	0.0334895	0.0183997	0.0321096	0.00415694	0.0118869	0.0419693	0.0165283	0.0164945	0.518932	0.059566	0.329091	0.896363	2.71498	0.631037
610	-9890.16	-9901.71	11.5518	0.271738	0.187948	0.225211	0.315103	0.0918327	0.291247	0.055695	0.0734016	0.412612	0.0752116	0.0391602	0.0109567	0.0195895	0.515596	0.00941946	0.0629691	0.0364326	0.0327639	0.0134648	0.0091967	0.0335453	0.01909	0.0383763	0.00934424	0.0172348	0.00941946	0.0629691	0.0364326	0.0327639	0.0134648	0.0091967	0.0335453	0.01909	0.0383763	0.00934424	0.0172348	0.0391602	0.0109567	0.0195895	0.515596	0.0862183	0.388898	0.944049	2.58083	0.756235
620	-9884.7	-9896.5	11.8018	0.269525	0.18924	0.228642	0.312593	0.0985533	0.288942	0.0552543	0.0732873	0.409347	0.0746164	0.0336582	0.00810462	0.0214414	0.505431	0.00980822	0.0562066	0.0434562	0.0335818	0.0107882	0.00907682	0.0335453	0.0207226	0.0295976	0.0075459	0.0196473	0.00980822	0.0562066	0.0434562	0.0335818	0.0107882	0.00907682	0.0335453	0.0207226	0.0295976	0.0075459	0.0196473	0.0336582	0.00810462	0.0214414	0.505431	0.0662485	0.345392	0.910226	2.67813	0.662713
630	-9889.18	-9900.55	11.3644	0.276934	0.186181	0.218239	0.318645	0.107378	0.295539	0.0565158	0.0441123	0.420134	0.07632	0.0342734	0.0105971	0.0231536	0.528533	0.0104131	0.0614625	0.0517291	0.0431687	0.011603	0.00766696	0.0382261	0.0110642	0.0291567	0.00573871	0.0196473	0.0104131	0.0614625	0.0517291	0.0431687	0.011603	0.00766696	0.0382261	0.0110642	0.0291567	0.00573871	0.0196473	0.0342734	0.0105971	0.0231536	0.528533	0.0628462	0.337221	0.903363	2.69657	0.64663
640	-9886.92	-9898.14	11.2189	0.276431	0.186377	0.243697	0.293495	0.13076	0.239614	0.0642886	0.0458307	0.451695	0.0678119	0.0367764	0.0111401	0.0271216	0.539264	0.00996136	0.0622451	0.0448621	0.0366687	0.00971427	0.00757006	0.0390512	0.0173456	0.0334278	0.00629127	0.020167	0.00996136	0.0622451	0.0448621	0.0366687	0.00971427	0.00757006	0.0390512	0.0173456	0.0334278	0.00629127	0.020167	0.0367764	0.0111401	0.0271216	0.539264	0.0374129	0.265635	0.835213	2.86174	0.521366
650	-9891.44	-9902.63	11.1883	0.276036	0.187111	0.243543	0.29331	0.148725	0.281044	0.0570638	0.0411795	0.392142	0.079845	0.0433614	0.0148148	0.0187435	0.542603	0.00904429	0.06206	0.043082	0.0405764	0.0118528	0.00838135	0.0265267	0.0180657	0.0262754	0.0111368	0.0273782	0.00904429	0.06206	0.043082	0.0405764	0.0118528	0.00838135	0.0265267	0.0180657	0.0262754	0.0111368	0.0273782	0.0433614	0.0148148	0.0187435	0.542603	0.0687951	0.351346	0.915121	2.66474	0.674703
660	-9889.24	-9900.22	10.9856	0.28377	0.190791	0.221571	0.303869	0.111308	0.256027	0.0510077	0.0639168	0.448241	0.0694988	0.0294894	0.0156773	0.0258253	0.547019	0.0113961	0.0714794	0.0494827	0.0362142	0.0116364	0.0074904	0.0369787	0.0218112	0.0385721	0.00706311	0.0137652	0.0113961	0.0714794	0.0494827	0.0362142	0.0116364	0.0074904	0.0369787	0.0218112	0.0385721	0.00706311	0.0137652	0.0294894	0.0156773	0.0258253	0.547019	0.0804908	0.377109	0.935318	2.60708	0.729469
670	-9890.56	-9901.66	11.1067	0.287664	0.186221	0.242771	0.283344	0.118595	0.265525	0.0559469	0.0650578	0.428499	0.0663763	0.044776	0.00648393	0.0300839	0.535138	0.0121629	0.068296	0.0383756	0.0370759	0.00988896	0.0135706	0.0411085	0.0147421	0.0439234	0.00432203	0.0123731	0.0121629	0.068296	0.0383756	0.0370759	0.00988896	0.0135706	0.0411085	0.0147421	0.0439234	0.00432203	0.0123731	0.044776	0.00648393	0.0300839	0.535138	0.0577983	0.324599	0.89242	2.72518	0.622591
680	-9891.43	-9903.05	11.6175	0.294754	0.177464	0.240343	0.287439	0.134142	0.247985	0.0540939	0.0685795	0.428912	0.0662873	0.0351026	0.0112577	0.0181278	0.521502	0.00701787	0.0544933	0.0376558	0.0370212	0.00819591	0.0171012	0.0405536	0.0202309	0.0387102	0.00215333	0.0123731	0.00701787	0.0544933	0.0376558	0.0370212	0.00819591	0.0171012	0.0405536	0.0202309	0.0387102	0.00215333	0.0123731	0.0351026	0.0112577	0.0181278	0.521502	0.0474373	0.296483	0.866466	2.78961	0.572238
690	-9888.67	-9900.26	11.5917	0.285505	0.188808	0.232801	0.292886	0.131966	0.244325	0.0694939	0.054118	0.421952	0.0781454	0.0420357	0.0077381	0.0256877	0.518525	0.00681073	0.0623048	0.0453236	0.0311853	0.0118015	0.00596559	0.0339502	0.0108967	0.0387102	0.00982239	0.0123731	0.00681073	0.0623048	0.0453236	0.0311853	0.0118015	0.00596559	0.0339502	0.0108967	0.0387102	0.00982239	0.0123731	0.0420357	0.0077381	0.0256877	0.518525	0.0873214	0.391113	0.945655	2.57591	0.761393
700	-9886.62	-9897.63	11.005	0.293548	0.179239	0.238038	0.289176	0.108479	0.224358	0.0475908	0.0736128	0.478489	0.0674708	0.0385432	0.0110407	0.0251977	0.560197	0.0121007	0.068179	0.0356946	0.0370442	0.00767353	0.0109255	0.0367944	0.021174	0.0375129	0.00611161	0.0141292	0.0121007	0.068179	0.0356946	0.0370442	0.00767353	0.0109255	0.0367944	0.021174	0.0375129	0.00611161	0.0141292	0.0385432	0.0110407	0.0251977	0.560197	0.0650877	0.342633	0.907928	2.68435	0.657234
710	-9886.71	-9897.81	11.0983	0.286648	0.178631	0.23723	0.297491	0.12963	0.227536	0.059021	0.061769	0.454393	0.0676506	0.0384899	0.0110341	0.019176	0.560197	0.0110312	0.0620705	0.0403629	0.0355884	0.00745074	0.0054104	0.039841	0.0223122	0.0385087	0.00948632	0.0120342	0.0110312	0.0620705	0.0403629	0.0355884	0.00745074	0.0054104	0.039841	0.0223122	0.0385087	0.00948632	0.0120342	0.0384899	0.0110341	0.019176	0.560197	0.0648308	0.342019	0.907413	2.68574	0.656021
720	-9881.97	-9893.23	11.2631	0.289323	0.179136	0.231273	0.300268	0.121526	0.253305	0.0517118	0.0614945	0.442234	0.069728	0.0398124	0.0080103	0.0207784	0.54933	0.00613603	0.0598337	0.0443713	0.031912	0.0116737	0.0097788	0.0394205	0.021569	0.0332092	0.00993526	0.0106253	0.00613603	0.0598337	0.0443713	0.031912	0.0116737	0.0097788	0.0394205	0.021569	0.0332092	0.00993526	0.0106253	0.0398124	0.0080103	0.0207784	0.54933	0.0699394	0.353978	0.917257	2.65883	0.68008
730	-9882.79	-9894.36	11.5683	0.283052	0.193534	0.22626	0.297154	0.111833	0.293076	0.047587	0.0565893	0.406959	0.083956	0.0361867	0.0131122	0.0204818	0.511894	0.008927	0.0670574	0.0456602	0.0419132	0.00858676	0.0106961	0.0329042	0.0213582	0.0190753	0.00456204	0.0237727	0.008927	0.0670574	0.0456602	0.0419132	0.00858676	0.0106961	0.0329042	0.0213582	0.0190753	0.00456204	0.0237727	0.0361867	0.0131122	0.0204818	0.511894	0.0567691	0.321946	0.890067	2.73122	0.617657
740	-9888.3	-9899.87	11.5665	0.277448	0.195047	0.228028	0.299477	0.11647	0.273561	0.0693754	0.0575819	0.404646	0.0783655	0.0501375	0.00955089	0.0231352	0.488219	0.0074468	0.0686488	0.048124	0.0364013	0.0123818	0.012789	0.0306942	0.017889	0.027208	0.00847213	0.0244715	0.0074468	0.0686488	0.048124	0.0364013	0.0123818	0.012789	0.0306942	0.017889	0.027208	0.00847213	0.0244715	0.0501375	0.00955089	0.0231352	0.488219	0.0906861	0.397765	0.950414	2.56113	0.777141
750	-9881.19	-9892.37	11.1861	0.28	0.189318	0.234553	0.29613	0.110027	0.258427	0.0558701	0.0523183	0.449328	0.0740302	0.0358258	0.0103143	0.0176185	0.566766	0.00999832	0.0595013	0.0389857	0.0407306	0.0108009	0.00941377	0.031259	0.0188266	0.0228211	0.0069254	0.0244715	0.00999832	0.0595013	0.0389857	0.0407306	0.0108009	0.00941377	0.031259	0.0188266	0.0228211	0.0069254	0.0244715	0.0358258	0.0103143	0.0176185	0.566766	0.0631472	0.337955	0.903986	2.69491	0.648056
760	-9883.83	-9895.45	11.627	0.282652	0.191111	0.227301	0.298935	0.127342	0.269465	0.0442481	0.0596265	0.422447	0.0768712	0.03579	0.0107773	0.0230527	0.503359	0.00735358	0.0693473	0.0389147	0.0466892	0.00876872	0.0133582	0.0330443	0.0185572	0.0222293	0.00757931	0.020863	0.00735358	0.0693473	0.0389147	0.0466892	0.00876872	0.0133582	0.0330443	0.0185572	0.0222293	0.00757931	0.020863	0.03579	0.0107773	0.0230527	0.503359	0.0835645	0.383497	0.940088	2.59285	0.743831
770	-9887.52	-9897.7	10.1824	0.286865	0.194969	0.223815	0.294351	0.11881	0.265058	0.0439999	0.0615427	0.431786	0.078803	0.0435142	0.0120962	0.0220969	0.647633	0.00898575	0.0592742	0.0535185	0.038097	0.0111189	0.0105065	0.0337612	0.0130742	0.0296317	0.0113847	0.0102784	0.00898575	0.0592742	0.0535185	0.038097	0.0111189	0.0105065	0.0337612	0.0130742	0.0296317	0.0113847	0.0102784	0.0435142	0.0120962	0.0220969	0.647633	0.0486076	0.299828	0.869674	2.78189	0.578015
780	-9891.89	-9902.11	10.2139	0.280396	0.193248	0.22995	0.296406	0.105577	0.276826	0.0554619	0.0597379	0.440426	0.0619714	0.0401628	0.00999724	0.0221637	0.616966	0.00857282	0.0634681	0.0550207	0.0411872	0.00982937	0.0171946	0.0347954	0.0132487	0.0392801	0.0143631	0.0156841	0.00857282	0.0634681	0.0550207	0.0411872	0.00982937	0.0171946	0.0347954	0.0132487	0.0392801	0.0143631	0.0156841	0.0401628	0.00999724	0.0221637	0.616966	0.0441643	0.286866	0.857051	2.81192	0.555924
790	-9885.12	-9896.37	11.2533	0.295678	0.189144	0.225066	0.290112	0.113757	0.274882	0.0541384	0.0691838	0.413811	0.0742281	0.0467944	0.0164486	0.0201456	0.533943	0.00803307	0.067815	0.0496267	0.0301889	0.00809586	0.00918731	0.0391695	0.016783	0.0317104	0.00293328	0.0168381	0.00803307	0.067815	0.0496267	0.0301889	0.00809586	0.00918731	0.0391695	0.016783	0.0317104	0.00293328	0.0168381	0.0467944	0.0164486	0.0201456	0.533943	0.0555979	0.318892	0.887333	2.73818	0.612028
800	-9885.84	-9897.27	11.4302	0.290291	0.194373	0.231288	0.284048	0.108134	0.270973	0.0471548	0.0657643	0.434401	0.0735726	0.0353002	0.00842049	0.0247194	0.530764	0.00765984	0.0602272	0.0386956	0.0429131	0.0173884	0.0101858	0.0334777	0.0140513	0.0266086	0.0111603	0.0184585	0.00765984	0.0602272	0.0386956	0.0429131	0.0173884	0.0101858	0.0334777	0.0140513	0.0266086	0.0111603	0.0184585	0.0353002	0.00842049	0.0247194	0.530764	0.0552556	0.317993	0.886523	2.74023	0.610379
810	-9888.71	-9899.5	10.7894	0.296218	0.181503	0.224264	0.298016	0.105059	0.287706	0.0451164	0.0593915	0.415622	0.0871051	0.0414709	0.0124355	0.0310353	0.575594	0.010328	0.0599594	0.0451891	0.0426192	0.00518069	0.0101858	0.036768	0.0186469	0.0239737	0.00818324	0.0223159	0.010328	0.0599594	0.0451891	0.0426192	0.00518069	0.0101858	0.036768	0.0186469	0.0239737	0.00818324	0.0223159	0.0414709	0.0124355	0.0310353	0.575594	0.0646359	0.341552	0.907022	2.68679	0.6551
820	-9886.23	-9897.02	10.7934	0.298721	0.183036	0.226159	0.292083	0.0933417	0.288177	0.0463365	0.0609977	0.421686	0.0894608	0.0384752	0.01029	0.0239764	0.581738	0.0123128	0.0666498	0.0426713	0.0369331	0.00853033	0.00866057	0.0392423	0.0179486	0.0267489	0.0101565	0.0189487	0.0123128	0.0666498	0.0426713	0.0369331	0.00853033	0.00866057	0.0392423	0.0179486	0.0267489	0.0101565	0.0189487	0.0384752	0.01029	0.0239764	0.581738	0.0735423	0.3621	0.923742	2.64062	0.696975
830	-9890.25	-9902.62	12.3677	0.289366	0.175173	0.238102	0.297359	0.0937594	0.267763	0.0687831	0.0612706	0.425214	0.0832098	0.0374368	0.0171931	0.0233275	0.437591	0.00788152	0.0557966	0.0447416	0.0370473	0.0105085	0.00737273	0.0314263	0.0175875	0.0338566	0.00524623	0.0181437	0.00788152	0.0557966	0.0447416	0.0370473	0.0105085	0.00737273	0.0314263	0.0175875	0.0338566	0.00524623	0.0181437	0.0374368	0.0171931	0.0233275	0.437591	0.103176	0.421203	0.966432	2.50919	0.83592
840	-9884.48	-9896.01	11.5208	0.290384	0.175789	0.235422	0.298405	0.127179	0.252801	0.0625246	0.0512011	0.431918	0.0743768	0.0411256	0.00832529	0.0253544	0.5103	0.00925426	0.0597047	0.0396077	0.0466914	0.00855131	0.00733398	0.0396135	0.0184226	0.0304968	0.00591927	0.0197678	0.00925426	0.0597047	0.0396077	0.0466914	0.00855131	0.00733398	0.0396135	0.0184226	0.0304968	0.00591927	0.0197678	0.0411256	0.00832529	0.0253544	0.5103	0.0763931	0.368357	0.928632	2.62662	0.710316
850	-9885.42	-9897.29	11.8746	0.287805	0.19277	0.236367	0.283059	0.111674	0.257806	0.0569457	0.0466326	0.435794	0.0911477	0.0356293	0.0151865	0.0199936	0.499319	0.0061089	0.0527529	0.0366265	0.0329036	0.0147819	0.00915054	0.0398085	0.0139782	0.0311426	0.0084921	0.0197678	0.0061089	0.0527529	0.0366265	0.0329036	0.0147819	0.00915054	0.0398085	0.0139782	0.0311426	0.0084921	0.0197678	0.0356293	0.0151865	0.0199936	0.499319	0.0530615	0.312147	0.881204	2.75359	0.599774
860	-9889.04	-9900.79	11.7576	0.293548	0.191736	0.235106	0.27961	0.0959771	0.284455	0.0512958	0.0503306	0.440303	0.0776385	0.0328551	0.0131428	0.0183864	0.503112	0.00956302	0.0637441	0.0407883	0.0371962	0.00607497	0.00991709	0.0331061	0.0147413	0.0334446	0.0131776	0.0173182	0.00956302	0.0637441	0.0407883	0.0371962	0.00607497	0.00991709	0.0331061	0.0147413	0.0334446	0.0131776	0.0173182	0.0328551	0.0131428	0.0183864	0.503112	0.0858921	0.38824	0.94357	2.5823	0.75471
870	-9886.19	-9897.14	10.9577	0.289067	0.186715	0.23961	0.284607	0.104399	0.240936	0.0427047	0.0509138	0.475932	0.0851144	0.0332977	0.0137639	0.021358	0.583719	0.00980159	0.058723	0.0427023	0.0341408	0.0086244	0.00957001	0.0384065	0.0166589	0.0418538	0.00750858	0.00711125	0.00980159	0.058723	0.0427023	0.0341408	0.0086244	0.00957001	0.0384065	0.0166589	0.0418538	0.00750858	0.00711125	0.0332977	0.0137639	0.021358	0.583719	0.0568769	0.322225	0.890315	2.73058	0.618175
880	-9886.24	-9897.9	11.6581	0.284716	0.19322	0.243633	0.278431	0.125842	0.266528	0.0550833	0.0613715	0.413233	0.0779415	0.035621	0.0140785	0.0229942	0.494985	0.00895382	0.0639525	0.0478619	0.0348077	0.00893011	0.00957001	0.037458	0.0147494	0.0383027	0.0147775	0.00992833	0.00895382	0.0639525	0.0478619	0.0348077	0.00893011	0.00957001	0.037458	0.0147494	0.0383027	0.0147775	0.00992833	0.035621	0.0140785	0.0229942	0.494985	0.0666057	0.346236	0.910925	2.67623	0.664397
890	-9881.87	-9893.86	11.9845	0.293111	0.185182	0.226596	0.295111	0.111039	0.262545	0.0541995	0.0603868	0.435139	0.076691	0.0408679	0.015629	0.02028	0.48122	0.00922267	0.0548069	0.0419614	0.0405714	0.00931969	0.00792806	0.0341312	0.018342	0.0367163	0.00714924	0.00603149	0.00922267	0.0548069	0.0419614	0.0405714	0.00931969	0.00792806	0.0341312	0.018342	0.0367163	0.00714924	0.00603149	0.0408679	0.015629	0.02028	0.48122	0.0731027	0.361122	0.92297	2.64281	0.694916
900	-9892.52	-9904.27	11.7492	0.298573	0.188633	0.230818	0.281975	0.136294	0.237762	0.0548144	0.0658899	0.42371	0.08153	0.0342994	0.0101539	0.0166138	0.533362	0.00616535	0.0551155	0.0470654	0.0349351	0.00836763	0.00809147	0.0294579	0.0194536	0.0264265	0.00886846	0.0101802	0.00616535	0.0551155	0.0470654	0.0349351	0.00836763	0.00809147	0.0294579	0.0194536	0.0264265	0.00886846	0.0101802	0.0342994	0.0101539	0.0166138	0.533362	0.0381698	0.26812	0.837847	2.85586	0.525313
910	-9881.05	-9892.56	11.5108	0.283743	0.196581	0.228489	0.291187	0.12192	0.274732	0.0504623	0.0620517	0.414053	0.0767807	0.0311461	0.0093029	0.0233377	0.525114	0.00813177	0.0664338	0.0474267	0.0379346	0.010704	0.00763213	0.0347857	0.014256	0.0356414	0.0103428	0.00967146	0.00813177	0.0664338	0.0474267	0.0379346	0.010704	0.00763213	0.0347857	0.014256	0.0356414	0.0103428	0.00967146	0.0311461	0.0093029	0.0233377	0.525114	0.059788	0.329649	0.89685	2.71371	0.632096
920	-9882.39	-9893.86	11.4739	0.282418	0.190972	0.232594	0.294016	0.114567	0.252528	0.0568608	0.0617033	0.44219	0.0721503	0.0374605	0.00977002	0.0247148	0.525678	0.0056834	0.06128	0.0483196	0.0323281	0.00995511	0.00654583	0.0350099	0.0255408	0.0336638	0.00920953	0.0104659	0.0056834	0.06128	0.0483196	0.0323281	0.00995511	0.00654583	0.0350099	0.0255408	0.0336638	0.00920953	0.0104659	0.0374605	0.00977002	0.0247148	0.525678	0.0568941	0.322269	0.890355	2.73048	0.618257
930	-9886.84	-9898.09	11.2525	0.297487	0.185011	0.232474	0.285028	0.126714	0.260867	0.0503349	0.0574008	0.436091	0.0685923	0.0379401	0.00858358	0.0219225	0.552868	0.0056834	0.06128	0.047893	0.033463	0.0152617	0.00337866	0.0345487	0.0142675	0.0357063	0.0108494	0.0140653	0.0056834	0.06128	0.047893	0.033463	0.0152617	0.00337866	0.0345487	0.0142675	0.0357063	0.0108494	0.0140653	0.0379401	0.00858358	0.0219225	0.552868	0.0591481	0.328036	0.895442	2.71737	0.629043
