Iteration	Posterior	Likelihood	Prior	dp	r	csf[1]	csf[2]	csf[3]
15460	-59.6608	-63.2021	3.54129	0.0414009	0.134302	0.163885	0.324208	0.511906
15470	-58.5554	-62.1801	3.62463	0.0426229	0.124745	0.0306722	0.515941	0.453387
15480	-46.5465	-50.1326	3.58605	0.0673211	0.103905	0.546015	0.287366	0.166618
15490	-70.16	-73.9943	3.83424	0.0185075	0.1279	0.625821	0.341276	0.0329025
15500	-55.5646	-59.3797	3.81504	0.0123214	0.136007	0.477844	0.253024	0.269132
15510	-53.6848	-57.2369	3.55205	0.052738	0.121889	0.322119	0.231148	0.446732
15520	-66.0551	-69.5593	3.5042	0.0136151	0.165796	0.477606	0.277468	0.244925
15530	-65.7453	-68.4874	2.74209	0.134149	0.121474	0.562356	0.283597	0.154047
15540	-54.7041	-57.6531	2.94903	0.0372183	0.197711	0.326699	0.599025	0.0742765
15550	-64.3291	-66.9287	2.59965	0.0813991	0.188468	0.678366	0.286201	0.0354333
15560	-46.8312	-50.7824	3.9512	0.011315	0.123397	0.362775	0.628727	0.00849789
15570	-56.8387	-61.3342	4.49554	0.00964927	0.0706281	0.443768	0.511448	0.0447838
15580	-63.1768	-67.0084	3.83152	0.0159578	0.130722	0.392785	0.535116	0.0720983
15590	-51.9284	-55.8343	3.90589	0.0282966	0.110946	0.479234	0.250312	0.270454
15600	-58.1787	-61.8285	3.64986	0.0216374	0.143208	0.328875	0.49044	0.180685
15610	-63.8634	-67.1567	3.29335	0.097942	0.102555	0.572536	0.347772	0.0796918
15620	-78.952	-80.2828	1.33078	0.225227	0.171526	0.37581	0.27399	0.3502
15630	-71.3935	-69.8891	-1.5044	0.519301	0.160971	0.353883	0.0612078	0.58491
15640	-64.2802	-67.1923	2.9121	0.093098	0.145524	0.476053	0.459751	0.0641964
15650	-55.3304	-58.0887	2.75826	0.147871	0.106135	0.311131	0.45117	0.237699
15660	-53.3661	-56.7258	3.35974	0.065271	0.128587	0.399534	0.0733474	0.527119
15670	-58.8043	-62.2513	3.44703	0.0666837	0.118445	0.540208	0.0119053	0.447887
15680	-51.6419	-55.2277	3.58586	0.030397	0.140849	0.316821	0.445257	0.237922
15690	-70.0473	-72.3809	2.33356	0.143229	0.153247	0.661383	0.230911	0.107706
15700	-61.4465	-57.2461	-4.20036	0.836274	0.113593	0.313359	0.518982	0.167659
15710	-45.3451	-46.8561	1.51099	0.244506	0.134226	0.126079	0.283777	0.590144
15720	-52.6497	-55.3418	2.69214	0.154901	0.105717	0.336569	0.10575	0.557681
15730	-77.0467	-79.0126	1.96592	0.0942191	0.239021	0.299044	0.276724	0.424232
15740	-60.4369	-63.0807	2.64374	0.147722	0.117735	0.343526	0.238353	0.418121
15750	-57.4666	-60.3592	2.89264	0.0595573	0.18101	0.206811	0.572031	0.221158
15760	-46.5912	-49.0927	2.50153	0.181873	0.0978049	0.137862	0.540864	0.321274
15770	-57.7453	-61.2716	3.5263	0.0615449	0.115656	0.536042	0.166805	0.297153
15780	-55.3577	-56.7133	1.35564	0.25868	0.135588	0.240987	0.245681	0.513332
15790	-50.6886	-52.7722	2.08365	0.166377	0.15509	0.319848	0.400233	0.279919
15800	-54.7734	-58.0418	3.26841	0.101235	0.101756	0.490587	0.356116	0.153297
15810	-63.4406	-66.1472	2.70664	0.0180342	0.241133	0.182698	0.696071	0.121231
15820	-85.6768	-88.529	2.85218	0.0192787	0.225335	0.223253	0.473935	0.302811
15830	-59.3723	-63.0856	3.71338	0.00516185	0.153332	0.641079	0.156685	0.202236
15840	-59.7646	-64.1598	4.39514	0.0136662	0.0766518	0.353253	0.193043	0.453703
15850	-52.739	-56.562	3.82295	0.00234154	0.145195	0.163924	0.492595	0.343481
15860	-53.6969	-57.4964	3.79944	0.00136589	0.148522	0.503086	0.451795	0.0451194
15870	-64.6654	-67.7241	3.05866	0.00270212	0.221264	0.440014	0.519521	0.0404645
15880	-68.0675	-71.2795	3.21203	0.0222533	0.186376	0.132326	0.752273	0.115401
15890	-69.2617	-72.2118	2.95013	0.0315254	0.203293	0.357	0.422488	0.220511
15900	-47.0714	-50.988	3.91658	0.0372434	0.10093	0.339044	0.163595	0.497361
15910	-43.5292	-47.3792	3.84992	0.0225993	0.122241	0.0848867	0.523191	0.391923
15920	-61.2829	-63.8569	2.57393	0.114629	0.157809	0.385688	0.415914	0.198399
15930	-60.3832	-63.1045	2.72136	0.106743	0.150953	0.25049	0.570355	0.179155
15940	-57.6496	-61.432	3.78248	0.0472158	0.104368	0.521002	0.0357294	0.443269
15950	-51.5305	-55.3677	3.83725	0.0192371	0.12687	0.518998	0.115343	0.365659
15960	-58.6657	-61.9547	3.28902	0.10039	0.10054	0.462229	0.427174	0.110597
15970	-54.2007	-57.1466	2.94597	0.130667	0.104568	0.74972	0.068389	0.181891
15980	-51.916	-55.8189	3.90292	0.0380426	0.101497	0.565364	0.418651	0.015985
15990	-54.7157	-57.5049	2.78924	0.0655562	0.185351	0.196129	0.741566	0.0623053
16000	-43.0518	-46.5846	3.53284	0.0580961	0.118452	0.518553	0.162166	0.319281
16010	-46.9866	-50.8914	3.90477	0.0302563	0.109099	0.478282	0.0470397	0.474678
16020	-48.6407	-53.2231	4.58234	0.00930741	0.0622903	0.0321898	0.183936	0.783874
16030	-63.5994	-66.67	3.07062	0.00190719	0.220862	0.502954	0.432624	0.0644221
16040	-43.8784	-48.4639	4.58548	0.00119438	0.0700898	0.576423	0.261752	0.161825
16050	-52.969	-57.3148	4.34575	0.00232071	0.0929357	0.329129	0.494044	0.176827
16060	-51.1407	-55.3642	4.22348	0.000663236	0.106821	0.499062	0.350034	0.150904
16070	-55.1081	-58.6046	3.49653	0.000295819	0.179883	0.563123	0.331774	0.105103
16080	-42.7117	-47.3234	4.61166	0.0017537	0.0669118	0.172847	0.312376	0.514777
16090	-45.5308	-48.9498	3.41896	0.00243917	0.185497	0.422468	0.13623	0.441302
16100	-46.4431	-50.8288	4.38573	0.0100358	0.0812233	0.559824	0.253685	0.186491
16110	-45.3312	-49.6053	4.27407	0.00579621	0.0966283	0.315168	0.27292	0.411912
16120	-58.5595	-62.1736	3.61414	0.00697719	0.16144	0.183237	0.507746	0.309017
16130	-55.3697	-59.1529	3.78316	0.00157589	0.14994	0.529074	0.294655	0.17627
16140	-55.2191	-59.1683	3.94928	0.00275144	0.132152	0.344154	0.563155	0.0926914
16150	-51.0696	-55.1225	4.05289	0.00303038	0.121513	0.481551	0.252119	0.26633
16160	-56.5456	-59.9322	3.38661	0.0222246	0.168947	0.471859	0.0641512	0.46399
16170	-47.3725	-51.3601	3.98762	0.0120115	0.119058	0.039891	0.623778	0.336331
16180	-51.4256	-55.8065	4.38095	0.00375238	0.0879839	0.358233	0.36144	0.280327
16190	-52.3857	-56.4301	4.04442	0.0105831	0.114806	0.734719	0.228539	0.0367418
16200	-42.2134	-46.3878	4.17444	0.0104035	0.101984	0.429272	0.302251	0.268476
16210	-57.2172	-60.825	3.60778	0.0323625	0.136691	0.139299	0.429859	0.430841
16220	-58.0793	-62.0369	3.9576	0.00825096	0.125821	0.0176118	0.490264	0.492124
16230	-61.9245	-65.3755	3.45108	0.0329027	0.151821	0.152845	0.265619	0.581536
16240	-50.4838	-54.8394	4.35564	0.0117195	0.082548	0.462215	0.162237	0.375547
16250	-45.8025	-49.6252	3.82275	0.0313836	0.116174	0.2291	0.374011	0.396889
16260	-47.4466	-51.0183	3.57165	0.0752305	0.097436	0.0686826	0.141109	0.790208
16270	-48.8717	-50.6308	1.75912	0.243381	0.110539	0.136804	0.261945	0.601252
16280	-43.7677	-46.4141	2.64636	0.164237	0.100959	0.110214	0.451917	0.437869
16290	-43.3153	-46.701	3.38572	0.069833	0.121427	0.0834166	0.451891	0.464692
16300	-68.5036	-71.6819	3.1783	0.0351138	0.176888	0.452722	0.200306	0.346972
16310	-47.0433	-51.0331	3.98982	0.0320042	0.0988456	0.375225	0.219034	0.405741
16320	-46.2527	-50.0089	3.75621	0.0809878	0.0732234	0.652776	0.0972118	0.250012
16330	-44.1047	-47.4083	3.3035	0.0581767	0.141305	0.0793666	0.210424	0.710209
16340	-46.3452	-50.1642	3.81904	0.0613804	0.0865477	0.631328	0.0627959	0.305876
16350	-65.017	-68.2574	3.24044	0.011799	0.193989	0.462465	0.459025	0.0785093
16360	-51.383	-55.3099	3.92695	0.0270898	0.110047	0.230881	0.611255	0.157863
16370	-47.0746	-50.9264	3.8518	0.0209848	0.123667	0.283362	0.0904369	0.626201
16380	-46.0226	-50.4396	4.41696	0.0196647	0.0684708	0.583506	0.298143	0.118351
16390	-47.9212	-51.1798	3.25863	0.0672098	0.136759	0.315894	0.220779	0.463327
16400	-58.5014	-62.0932	3.59182	0.0209755	0.149674	0.353236	0.517608	0.129156
16410	-42.4373	-46.4057	3.96843	0.0376193	0.0953698	0.170287	0.199703	0.63001
16420	-45.4903	-49.3947	3.90438	0.0300834	0.10931	0.224128	0.283406	0.492467
16430	-54.9223	-58.8004	3.87815	0.0312695	0.110747	0.262699	0.166606	0.570695
16440	-45.9129	-49.5614	3.6485	0.0730155	0.0919665	0.472903	0.437175	0.0899214
16450	-46.4745	-49.4072	2.93267	0.143616	0.0929487	0.249877	0.251349	0.498774
16460	-52.8412	-56.4601	3.61886	0.0831283	0.0848175	0.452045	0.0940889	0.453866
16470	-59.5696	-62.8147	3.24506	0.0238292	0.181496	0.220951	0.42742	0.351629
16480	-62.4017	-65.7919	3.39023	0.0149713	0.175838	0.510666	0.333924	0.15541
16490	-42.2898	-46.4244	4.13463	0.00904139	0.107327	0.513807	0.330714	0.155479
16500	-47.0169	-51.1992	4.18229	0.0198633	0.0917396	0.166842	0.451345	0.381813
16510	-53.2342	-56.3854	3.15123	0.0334044	0.181304	0.0541092	0.496778	0.449113
16520	-42.7284	-46.704	3.97556	0.0523763	0.0798991	0.235156	0.504042	0.260802
16530	-67.466	-70.613	3.14699	0.0496941	0.165438	0.652425	0.227625	0.11995
16540	-50.5982	-54.1586	3.56041	0.0709533	0.102837	0.375995	0.292802	0.331204
16550	-50.9161	-54.1093	3.19317	0.112519	0.0979954	0.791445	0.111617	0.0969379
16560	-42.3868	-46.3971	4.01031	0.0321529	0.0966475	0.564131	0.0982678	0.337601
16570	-43.2444	-47.7761	4.53174	0.0156031	0.0610544	0.0825086	0.577504	0.339987
16580	-79.4677	-82.8616	3.39392	0.0144722	0.175968	0.634485	0.100002	0.265513
16590	-54.512	-57.4371	2.92518	0.0492068	0.188107	0.53594	0.156608	0.307452
16600	-51.7112	-55.1656	3.45433	0.0604472	0.123952	0.252836	0.388906	0.358259
16610	-64.193	-66.9631	2.77013	0.0882086	0.16461	0.368121	0.214247	0.417632
16620	-74.0864	-75.7096	1.62317	0.166676	0.200838	0.357765	0.527793	0.114442
16630	-51.327	-55.5098	4.1828	0.0376166	0.0739349	0.138916	0.627043	0.234041
16640	-65.9854	-69.5181	3.53269	0.0259432	0.150619	0.251016	0.582261	0.166723
16650	-72.5716	-75.6028	3.03123	0.0520982	0.17461	0.30885	0.411213	0.279937
16660	-52.3524	-55.9819	3.62955	0.0531169	0.11376	0.167008	0.269461	0.563531
16670	-65.0442	-68.0273	2.98301	0.0481748	0.183355	0.266624	0.0994781	0.633898
16680	-58.4824	-61.8719	3.38957	0.0255425	0.165332	0.0716523	0.419938	0.50841
16690	-54.3779	-57.8891	3.51122	0.0603124	0.118397	0.202322	0.230518	0.56716
16700	-54.2341	-57.6234	3.3893	0.0982056	0.0926961	0.438883	0.258656	0.302462
16710	-47.4189	-51.4648	4.04593	0.0401959	0.0850427	0.322393	0.479146	0.198461
16720	-74.2692	-76.9416	2.67243	0.106295	0.156293	0.309775	0.457817	0.232408
16730	-52.1138	-55.4798	3.36602	0.0787588	0.114471	0.614434	0.0506082	0.334958
16740	-52.1025	-55.0628	2.96036	0.107162	0.126633	0.470657	0.359174	0.170169
16750	-58.157	-60.6636	2.50658	0.1271	0.152074	0.510954	0.260638	0.228408
16760	-42.9481	-46.5219	3.57382	0.0604277	0.112022	0.177436	0.103105	0.71946
16770	-61.0367	-63.3903	2.35363	0.150469	0.144	0.438627	0.0842779	0.477095
16780	-52.9725	-54.6961	1.72359	0.242798	0.114675	0.18504	0.0917054	0.723255
16790	-59.1782	-63.09	3.91178	0.0282012	0.110453	0.345083	0.362656	0.292261
16800	-57.7727	-61.3321	3.55948	0.0451803	0.128703	0.513997	0.46276	0.0232425
16810	-42.2862	-46.4323	4.14617	0.025196	0.0900186	0.521458	0.375227	0.103315
16820	-54.7927	-58.1683	3.3756	0.0818889	0.110383	0.524423	0.161167	0.31441
16830	-43.3922	-46.5638	3.17159	0.125943	0.086729	0.328368	0.382881	0.288751
16840	-42.4168	-46.505	4.08818	0.0333252	0.0876889	0.32261	0.563066	0.114324
16850	-55.5167	-59.1682	3.65152	0.0132789	0.151401	0.221307	0.291969	0.486724
16860	-54.9014	-59.2399	4.33847	0.00899939	0.0869853	0.584771	0.14812	0.267109
16870	-58.028	-62.2676	4.23958	0.00689577	0.098978	0.36563	0.0399541	0.594416
16880	-42.1564	-46.3935	4.23717	0.00228492	0.10383	0.422824	0.181263	0.395913
16890	-43.1225	-47.0592	3.93666	0.00291849	0.133247	0.613421	0.173037	0.213542
16900	-51.6814	-55.8556	4.17415	0.00601311	0.106404	0.110056	0.618669	0.271275
16910	-46.9339	-50.9524	4.01849	0.00261657	0.125366	0.212221	0.211842	0.575937
16920	-49.8297	-54.0106	4.1809	0.0152612	0.0964801	0.545241	0.0160093	0.438749
16930	-42.199	-46.3754	4.17644	0.0126017	0.0995857	0.27207	0.270271	0.457659
16940	-49.9659	-54.1105	4.14468	0.00764113	0.107723	0.369203	0.430154	0.200643
16950	-62.1645	-66.453	4.28853	0.00258102	0.098398	0.277597	0.306119	0.416284
16960	-46.8783	-51.2589	4.3806	0.00184942	0.0899224	0.499955	0.41381	0.0862345
16970	-42.8003	-46.8256	4.0253	0.0010465	0.126255	0.151339	0.443945	0.404716
16980	-64.4909	-68.5633	4.07238	0.000559984	0.122034	0.050331	0.438709	0.51096
16990	-52.4238	-55.9764	3.55256	0.00049724	0.174079	0.350478	0.524348	0.125174
17000	-60.8842	-64.8645	3.98029	0.000428097	0.131374	0.165638	0.44181	0.392552
17010	-59.3769	-63.1785	3.80161	0.000242112	0.149429	0.491909	0.235964	0.272126
17020	-52.5143	-56.6671	4.15287	0.000274006	0.114271	0.498623	0.231555	0.269822
17030	-70.598	-73.6223	3.02439	0.000159562	0.227233	0.151527	0.256506	0.591967
17040	-57.0035	-60.829	3.82544	9.52489e-05	0.147192	0.273503	0.314413	0.412085
17050	-63.6976	-67.5808	3.88318	0.000203274	0.141311	0.393663	0.12323	0.483107
17060	-49.9954	-54.3556	4.36018	7.82428e-05	0.0937353	0.424464	0.127484	0.448052
17070	-50.2847	-54.659	4.37428	3.30214e-05	0.0923709	0.331546	0.416608	0.251847
17080	-44.8713	-49.1406	4.26927	2.50884e-05	0.10288	0.142544	0.238479	0.618977
17090	-56.3081	-59.7919	3.48378	6.89107e-05	0.181385	0.0467187	0.443528	0.509753
17100	-47.0872	-51.2788	4.19158	5.35281e-05	0.11062	0.512151	0.207908	0.279941
17110	-63.706	-67.4837	3.77772	9.22352e-05	0.151968	0.678352	0.283446	0.0382013
17120	-54.6504	-58.032	3.38156	2.02453e-05	0.191656	0.134797	0.550606	0.314597
17130	-45.193	-49.5078	4.31478	7.89403e-05	0.0982753	0.358157	0.197491	0.444352
17140	-55.2297	-59.2915	4.06177	2.63734e-05	0.123628	0.241051	0.342845	0.416104
17150	-49.9508	-54.5993	4.64852	4.82021e-06	0.0649744	0.144994	0.188016	0.666991
17160	-47.8682	-52.2842	4.416	5.65896e-05	0.0881748	0.191811	0.382644	0.425545
17170	-55.7916	-60.0101	4.21849	0.000304922	0.107678	0.0871839	0.666943	0.245873
17180	-63.1379	-66.6057	3.46785	0.000170954	0.182875	0.188297	0.185654	0.626049
17190	-69.3012	-72.6985	3.39724	0.000468894	0.189639	0.515139	0.417778	0.0670831
17200	-59.2833	-62.954	3.67067	0.000358168	0.162406	0.553025	0.0622152	0.384759
17210	-47.7446	-52.5318	4.7872	0.000208965	0.0509025	0.349274	0.13693	0.513797
17220	-50.3976	-53.895	3.49735	0.000100017	0.179996	0.423016	0.411122	0.165863
17230	-57.4309	-61.3883	3.95744	0.00019401	0.133894	0.557054	0.435174	0.00777205
17240	-53.8865	-57.355	3.46848	0.000249074	0.182734	0.583298	0.124871	0.291831
17250	-64.9204	-68.6267	3.70629	0.000163987	0.159039	0.577002	0.335571	0.087427
17260	-59.483	-63.0341	3.5511	0.000353873	0.174368	0.564333	0.314532	0.121135
17270	-57.7428	-61.421	3.67815	0.0005304	0.161487	0.507652	0.466076	0.0262724
17280	-68.0572	-71.6173	3.56013	0.000488759	0.17333	0.429344	0.293612	0.277044
17290	-67.2271	-70.9861	3.75901	0.00020013	0.153731	0.329234	0.535964	0.134802
17300	-60.4631	-64.4759	4.0128	0.000151246	0.128401	0.151283	0.55937	0.289348
17310	-51.8231	-55.9719	4.14884	0.00012506	0.114823	0.678261	0.112338	0.209401
17320	-46.6764	-50.9506	4.27425	0.000539549	0.101867	0.338362	0.207907	0.453731
17330	-54.8812	-59.3016	4.42046	0.000772856	0.0870125	0.254347	0.199667	0.545986
17340	-57.7567	-61.7561	3.99945	0.00207142	0.127815	0.281287	0.457888	0.260825
17350	-46.9886	-50.8475	3.85897	0.0320327	0.111902	0.295845	0.615887	0.0882672
17360	-63.9398	-66.4598	2.52009	0.0722514	0.205572	0.375878	0.523609	0.100513
17370	-51.9599	-55.2726	3.31274	0.084604	0.113953	0.139585	0.522613	0.337802
17380	-46.1278	-49.9549	3.82701	0.0563175	0.0908128	0.328871	0.392821	0.278308
17390	-64.3608	-68.4579	4.09711	0.00451524	0.115605	0.544789	0.368303	0.0869076
17400	-56.4744	-60.3071	3.83268	0.0107525	0.135811	0.557151	0.12312	0.319729
17410	-43.0852	-47.7199	4.63464	0.00464148	0.0617265	0.115713	0.192705	0.691582
17420	-47.2022	-51.0449	3.84266	0.0463886	0.099177	0.244429	0.297621	0.45795
17430	-60.033	-63.5571	3.52404	0.0561577	0.12127	0.203481	0.136637	0.659882
17440	-56.3388	-59.5589	3.22012	0.122842	0.0849775	0.53144	0.11266	0.3559
17450	-46.0703	-47.5804	1.5101	0.234159	0.144663	0.30813	0.328552	0.363318
17460	-55.4529	-57.3178	1.86494	0.235956	0.107381	0.21981	0.370653	0.409538
17470	-50.0155	-51.735	1.71955	0.236414	0.121463	0.133847	0.462513	0.403639
17480	-50.0618	-53.8971	3.83534	0.0219405	0.124357	0.0297969	0.55484	0.415363
17490	-51.7944	-55.24	3.44554	0.0316264	0.153651	0.191092	0.245019	0.563889
17500	-42.1396	-46.4692	4.32953	0.00882491	0.0880538	0.463825	0.27126	0.264916
17510	-46.8089	-50.8913	4.08237	0.0144818	0.107112	0.645598	0.00975844	0.344644
17520	-55.5807	-59.4948	3.91405	0.0203	0.118126	0.482107	0.117454	0.400439
17530	-47.2225	-50.9395	3.71701	0.0364302	0.1217	0.512042	0.462285	0.0256726
17540	-55.7962	-60.2998	4.50356	0.00490847	0.0745677	0.65068	0.34632	0.00300034
17550	-49.0568	-52.9792	3.92234	0.00530887	0.132289	0.0261346	0.384961	0.588905
17560	-69.3374	-72.9864	3.649	0.0333137	0.131618	0.57716	0.396641	0.0261987
17570	-54.4423	-58.0375	3.5952	0.024112	0.146199	0.445104	0.394979	0.159917
17580	-52.4988	-55.6932	3.19437	0.0477984	0.162596	0.175283	0.764407	0.06031
17590	-49.9127	-54.1476	4.2349	0.0161593	0.0901829	0.611394	0.119227	0.269379
17600	-52.1881	-56.3982	4.21013	0.0235216	0.0852977	0.0840853	0.225465	0.69045
17610	-46.1426	-50.2822	4.13963	0.0395564	0.0763125	0.41626	0.429949	0.153791
17620	-66.9126	-70.0547	3.14209	0.0304253	0.185197	0.323478	0.508385	0.168137
17630	-51.9317	-55.3424	3.41072	0.0413395	0.14742	0.509635	0.250788	0.239577
17640	-59.4843	-62.2599	2.77557	0.0629179	0.189356	0.343064	0.0392759	0.61766
17650	-79.6875	-81.9697	2.2822	0.0708614	0.230751	0.216674	0.451697	0.331629
17660	-60.9209	-64.5981	3.67724	0.0749347	0.0871726	0.389335	0.169003	0.441662
17670	-43.9609	-47.984	4.02312	0.0311961	0.0963232	0.412898	0.449854	0.137248
17680	-53.7622	-55.5641	1.80188	0.248414	0.10123	0.10558	0.546377	0.348043
17690	-48.2786	-51.4516	3.17307	0.127225	0.0853004	0.295971	0.381164	0.322864
17700	-50.0745	-53.987	3.91248	0.0299741	0.108609	0.334884	0.247461	0.417655
17710	-57.4949	-60.5494	3.05443	0.0943839	0.130005	0.058218	0.625557	0.316225
17720	-55.9561	-59.1432	3.1871	0.0644578	0.146664	0.226186	0.306809	0.467005
17730	-68.1697	-69.9852	1.81545	0.0917736	0.256513	0.40257	0.331718	0.265712
17740	-61.5355	-64.0752	2.53971	0.0782542	0.197606	0.0865364	0.607349	0.306115
17750	-53.4834	-55.8819	2.39847	0.153157	0.136828	0.724693	0.187228	0.0880796
17760	-62.3082	-59.3399	-2.96836	0.640691	0.185976	0.740411	0.20436	0.0552288
17770	-60.8174	-58.576	-2.24137	0.64486	0.109109	0.348096	0.0765467	0.575357
17780	-50.0956	-51.5873	1.49176	0.233851	0.146804	0.506651	0.382748	0.1106
17790	-69.0453	-69.3759	0.330618	0.307892	0.188878	0.708182	0.193422	0.098396
17800	-45.9824	-50.071	4.08864	0.0455031	0.0754642	0.517808	0.0631364	0.419055
17810	-56.6024	-60.7795	4.17706	0.00690362	0.105222	0.650213	0.0230712	0.326715
17820	-80.6826	-83.5972	2.91464	0.00527657	0.233091	0.38955	0.109758	0.500692
17830	-60.8988	-64.5402	3.64135	0.0050883	0.160608	0.356039	0.0736666	0.570294
17840	-74.6525	-77.9468	3.29436	0.0112811	0.189115	0.520045	0.34144	0.138515
17850	-75.2234	-78.3553	3.13192	0.00973886	0.206901	0.340636	0.390367	0.268997
17860	-62.3216	-65.5333	3.21173	0.0264107	0.182248	0.434941	0.493207	0.0718522
17870	-54.3221	-57.966	3.64389	0.0274454	0.137997	0.255838	0.508786	0.235377
17880	-48.4385	-52.1668	3.72826	0.039598	0.117408	0.530325	0.430172	0.0395031
17890	-68.4778	-71.7549	3.27714	0.0340954	0.168023	0.509565	0.375857	0.114578
17900	-48.0567	-52.0954	4.03871	0.0237006	0.10226	0.35554	0.320763	0.323697
17910	-52.5201	-56.1536	3.63351	0.0338335	0.132648	0.222751	0.215864	0.561386
17920	-75.9124	-78.4919	2.5795	0.0204745	0.251408	0.0933691	0.309144	0.597486
17930	-60.0441	-63.7395	3.69546	0.0286009	0.131685	0.51701	0.189134	0.293856
17940	-54.0787	-57.8992	3.8205	0.0181672	0.129614	0.331691	0.196951	0.471358
17950	-62.2656	-65.704	3.43839	0.0364554	0.149538	0.461496	0.231596	0.306908
17960	-72.9454	-76.4595	3.51412	0.0393022	0.139117	0.636084	0.279808	0.0841075
17970	-59.6492	-62.9706	3.32134	0.0185823	0.179116	0.561692	0.38765	0.0506576
17980	-56.2159	-59.6073	3.39133	0.0313344	0.159365	0.508781	0.224454	0.266765
17990	-62.3212	-66.0814	3.76021	0.0223336	0.131478	0.328804	0.544773	0.126422
18000	-66.4116	-69.3602	2.94861	0.0156676	0.219303	0.663988	0.0816604	0.254352
18010	-69.4612	-72.738	3.27686	0.010562	0.191584	0.812796	0.129837	0.0573669
18020	-61.6658	-65.1892	3.52347	0.0370679	0.140417	0.535005	0.419241	0.0457538
18030	-56.555	-60.0726	3.5176	0.0272697	0.150802	0.274466	0.605138	0.120396
18040	-54.3331	-57.8613	3.52822	0.0368184	0.140192	0.0978606	0.540884	0.361255
18050	-48.9972	-52.118	3.12084	0.10545	0.112298	0.0931571	0.344732	0.562111
18060	-60.0987	-63.782	3.68335	0.0430649	0.118432	0.509828	0.218894	0.271278
18070	-66.6666	-69.2793	2.61264	0.0405545	0.228013	0.453634	0.0710094	0.475357
18080	-60.1971	-63.8704	3.6733	0.0442084	0.118294	0.305805	0.28612	0.408075
18090	-73.4043	-76.0129	2.60857	0.132603	0.136371	0.480366	0.281392	0.238242
18100	-61.9402	-65.4808	3.54054	0.0251078	0.15067	0.438481	0.412187	0.149332
18110	-58.1898	-61.5211	3.33121	0.124729	0.0719817	0.362918	0.159603	0.477479
18120	-58.107	-60.7317	2.62466	0.114825	0.152541	0.409458	0.105269	0.485273
18130	-55.1513	-58.2682	3.11687	0.0824274	0.135718	0.324213	0.244675	0.431113
18140	-51.0271	-52.4165	1.38944	0.24609	0.144797	0.0225336	0.422559	0.554907
18150	-50.3626	-54.1001	3.73753	0.0854962	0.0705822	0.111342	0.191856	0.696802
18160	-54.7449	-58.2157	3.47072	0.0757763	0.106984	0.53632	0.362023	0.101657
18170	-56.9221	-60.1549	3.23276	0.127288	0.0792675	0.449965	0.18394	0.366095
18180	-75.1733	-77.7612	2.58797	0.0493179	0.221717	0.680881	0.14491	0.174209
18190	-48.2965	-52.0383	3.7418	0.0220321	0.13362	0.332168	0.392894	0.274938
18200	-54.2737	-58.0533	3.7796	0.0340099	0.117862	0.167257	0.5931	0.239643
18210	-51.8966	-55.6138	3.71714	0.0430108	0.115107	0.371668	0.586256	0.0420758
