Iteration	Posterior	Likelihood	Prior	diversification	turnover	birth_rate	death_rate	root_time	tmrca_Ursidae	tmrca_UrsidaePinn	base_rate	branch_rates[1]	branch_rates[2]	branch_rates[3]	branch_rates[4]	branch_rates[5]	branch_rates[6]	branch_rates[7]	branch_rates[8]	branch_rates[9]	branch_rates[10]	branch_rates[11]	branch_rates[12]	branch_rates[13]	branch_rates[14]	branch_rates[15]	branch_rates[16]	branch_rates[17]	branch_rates[18]	concentration	n_cats	mean_rt	sf[1]	sf[2]	sf[3]	sf[4]	er[1]	er[2]	er[3]	er[4]	er[5]	er[6]
3160	-2794.56	-2744.26	-50.3016	0.0335654	0.293034	0.0474781	0.0139127	47.2899	19.2273	42.4934	0.00501361	0.115667	0.115667	0.115667	0.115667	0.115667	0.115667	0.115667	0.115667	0.115667	0.319179	0.115667	0.319179	0.115667	0.115667	0.115667	0.115667	0.115667	0.282875	0.954124	3	0.147569	0.186359	0.319983	0.338352	0.155306	0.0450312	0.303079	0.0828824	0.0647767	0.448059	0.0561721
3170	-2792.92	-2748.54	-44.3814	0.0587433	0.0580497	0.0623635	0.00362018	46.4992	19.9294	36.1567	0.00527483	0.115591	0.115591	0.115591	0.115591	0.115591	0.115591	0.115591	0.115591	0.115591	0.292003	0.115591	0.115591	0.115591	0.115591	0.115591	0.115591	0.115591	0.115591	0.224864	2	0.125392	0.166139	0.331772	0.339899	0.162189	0.042723	0.38208	0.0905956	0.0557762	0.371853	0.0569721
3180	-2794.92	-2743.09	-51.8384	0.0803453	0.28634	0.112582	0.0322367	45.4553	18.8604	40.7624	0.00566274	0.105533	0.105533	0.25422	0.105533	0.105533	0.105533	0.105533	0.105533	0.105533	0.25422	0.105533	0.105533	0.105533	0.105533	0.105533	0.105533	0.105533	0.569969	0.58523	3	0.147855	0.184522	0.303695	0.336475	0.175308	0.0728169	0.365426	0.0275671	0.0555971	0.425638	0.0529546
3190	-2810.48	-2747.13	-63.3511	0.0304747	0.686145	0.0970979	0.0666232	52.7457	16.5062	39.1496	0.00630925	0.106767	0.106767	0.0989908	0.106767	0.106767	0.106767	0.106767	0.106767	0.0989908	0.256637	0.106767	0.106767	0.106767	0.0989908	0.106767	0.0989908	0.0989908	0.0989908	1.15628	3	0.112501	0.179196	0.307724	0.349531	0.163549	0.0539491	0.317528	0.115779	0.0822532	0.382225	0.0482656
3200	-2787	-2741.35	-45.6499	0.0230403	0.358489	0.0359157	0.0128754	49.5899	20.6698	44.2158	0.00562781	0.0897497	0.0897497	0.0897497	0.0897497	0.0897497	0.0897497	0.0897497	0.0897497	0.0897497	0.285143	0.0897497	0.0897497	0.0897497	0.0897497	0.0897497	0.0897497	0.0897497	0.0897497	0.715279	2	0.100605	0.193272	0.317352	0.321748	0.167628	0.0656593	0.315828	0.0524698	0.0938825	0.406411	0.0657502
3210	-2798.11	-2749.16	-48.9555	0.0401578	0.335626	0.0604446	0.0202868	52.194	19.064	51.4105	0.00533406	0.105026	0.525438	0.105026	0.105026	0.105026	0.105026	0.105026	0.105026	0.105026	0.312064	0.105026	0.105026	0.105026	0.105026	0.105026	0.105026	0.105026	0.105026	0.184436	3	0.139884	0.190061	0.312078	0.317324	0.180538	0.0583074	0.404591	0.0509859	0.0877086	0.293998	0.104409
3220	-2793.56	-2745.34	-48.2222	0.0483345	0.149087	0.0568031	0.00846861	47.8914	20.3361	37.6379	0.00489637	0.112379	0.112379	0.112379	0.112379	0.394789	0.112379	0.112379	0.112379	0.112379	0.394789	0.112379	0.112379	0.112379	0.112379	0.112379	0.112379	0.112379	0.112379	0.692766	2	0.143758	0.184525	0.308317	0.331878	0.17528	0.0575937	0.399639	0.0289897	0.0866351	0.324012	0.103131
3230	-2795.04	-2745.33	-49.7117	0.0140769	0.883533	0.120865	0.106789	51.4755	23.613	47.9054	0.0060339	0.0895786	0.0895786	0.0895786	0.0895786	0.0895786	0.0895786	0.0895786	0.0895786	0.0895786	0.275657	0.0895786	0.0895786	0.0895786	0.0895786	0.0895786	0.0895786	0.0895786	0.0895786	0.793871	2	0.0999162	0.17722	0.348362	0.307499	0.166919	0.0767382	0.321689	0.0239268	0.0753666	0.427216	0.0750633
3240	-2789.34	-2743.43	-45.9049	0.0552339	0.343966	0.0841936	0.0289597	44.5261	19.8443	38.0034	0.00489199	0.124978	0.124978	0.124978	0.124978	0.124978	0.124978	0.124978	0.124978	0.124978	0.420474	0.124978	0.124978	0.124978	0.124978	0.124978	0.124978	0.124978	0.124978	0.562449	2	0.141395	0.18118	0.32817	0.320002	0.170648	0.0371538	0.429548	0.0220189	0.0989068	0.35198	0.0603933
3250	-2798.42	-2748.99	-49.4295	0.039338	0.245078	0.0521087	0.0127707	47.3618	19.8992	37.029	0.00515378	0.134383	0.134383	0.353707	0.134383	0.134383	0.134383	0.134383	0.134383	0.134383	0.353707	0.134383	0.353707	0.353707	0.134383	0.134383	0.134383	0.134383	0.134383	0.692844	2	0.183121	0.195555	0.315986	0.326238	0.16222	0.0555721	0.253024	0.0812512	0.0742175	0.475289	0.0606457
3260	-2793.29	-2744.73	-48.5556	0.027427	0.659044	0.0804414	0.0530145	56.3884	20.2609	37.9896	0.00489785	0.130855	0.130855	0.130855	0.130855	0.130855	0.130855	0.130855	0.130855	0.130855	0.130855	0.130855	0.130855	0.130855	0.130855	0.130855	0.130855	0.130855	0.618978	0.217273	2	0.157973	0.173907	0.33877	0.322616	0.164707	0.0443698	0.475533	0.0271372	0.0799751	0.334664	0.0383213
3270	-2794.27	-2747.5	-46.7703	0.0151756	0.692851	0.049408	0.0342323	49.4012	19.9414	48.5953	0.00501951	0.104617	0.104617	0.104617	0.104617	0.104617	0.104617	0.104617	0.104617	0.104617	0.55171	0.104617	0.104617	0.104617	0.104617	0.104617	0.104617	0.104617	0.104617	0.996968	2	0.129455	0.176654	0.315706	0.327713	0.179927	0.040634	0.407019	0.0336428	0.0788896	0.404719	0.0350947
3280	-2787.28	-2743.87	-43.4148	0.0148368	0.781575	0.0679264	0.0530896	47.3698	18.5921	36.999	0.0054083	0.116779	0.116779	0.116779	0.116779	0.116779	0.116779	0.116779	0.116779	0.116779	0.445152	0.116779	0.116779	0.116779	0.116779	0.116779	0.116779	0.116779	0.116779	0.243083	2	0.135022	0.178797	0.330638	0.322938	0.167626	0.0634226	0.306186	0.0550076	0.0896037	0.398227	0.0875529
3290	-2795.01	-2744.24	-50.7654	0.020671	0.415898	0.0353893	0.0147184	59.5253	17.2738	43.1855	0.00583691	0.108147	0.108147	0.108147	0.108147	0.108147	0.108147	0.108147	0.108147	0.108147	0.108147	0.108147	0.108147	0.108147	0.108147	0.108147	0.108147	0.108147	0.439107	0.538577	2	0.126533	0.177411	0.338328	0.327498	0.156763	0.0701219	0.41748	0.0344997	0.074654	0.357372	0.0458722
3300	-2789.48	-2745.37	-44.1113	0.0488699	0.349577	0.0751357	0.0262657	47.7047	19.3543	42.829	0.00563936	0.123541	0.123541	0.123541	0.123541	0.123541	0.123541	0.123541	0.123541	0.123541	0.324472	0.123541	0.123541	0.123541	0.123541	0.123541	0.123541	0.123541	0.123541	0.146128	2	0.134704	0.189193	0.334363	0.308643	0.167801	0.0814299	0.37734	0.0526623	0.0603866	0.374911	0.0532696
3310	-2796.09	-2746.71	-49.3803	0.0361259	0.118181	0.0409675	0.00484159	50.0537	20.582	48.9451	0.00528421	0.108177	0.108177	0.343815	0.108177	0.108177	0.108177	0.108177	0.108177	0.108177	0.343815	0.108177	0.108177	0.108177	0.108177	0.108177	0.108177	0.108177	0.343815	0.359047	2	0.14745	0.170637	0.329042	0.326461	0.173861	0.0365005	0.408177	0.124859	0.0407764	0.339033	0.0506546
3320	-2796.1	-2752.66	-43.4363	0.0558142	0.376274	0.0894851	0.0336709	49.4449	19.8071	38.0412	0.00524879	0.103082	0.103082	0.103082	0.103082	0.103082	0.103082	0.103082	0.103082	0.103082	0.33414	0.103082	0.103082	0.103082	0.103082	0.103082	0.103082	0.103082	0.103082	0.392852	2	0.115918	0.188612	0.319293	0.330822	0.161273	0.0265192	0.365047	0.166348	0.0454998	0.355886	0.0407001
3330	-2793.55	-2749.44	-44.111	0.0382842	0.595902	0.0947399	0.0564557	49.3918	19.4127	45.1412	0.00517453	0.09659	0.09659	0.09659	0.09659	0.09659	0.09659	0.09659	0.09659	0.09659	0.327371	0.09659	0.09659	0.09659	0.09659	0.09659	0.09659	0.09659	0.09659	0.539797	2	0.109411	0.178747	0.339821	0.321399	0.160032	0.0529396	0.359916	0.166416	0.104124	0.284112	0.0324918
3340	-2796.22	-2752.35	-43.8661	0.0312484	0.519075	0.0649756	0.0337272	48.6157	20.1624	45.7911	0.00522666	0.103501	0.103501	0.103501	0.103501	0.103501	0.103501	0.103501	0.103501	0.103501	0.509961	0.103501	0.103501	0.103501	0.103501	0.103501	0.103501	0.103501	0.103501	0.760815	2	0.126082	0.167487	0.352213	0.318429	0.161871	0.067184	0.378524	0.0717677	0.0582044	0.369041	0.0552785
3350	-2806.18	-2755.86	-50.3167	0.0337912	0.173087	0.0408643	0.00707308	45.9216	17.8244	44.7385	0.00611481	0.0938404	0.0938404	0.0938404	0.0938404	0.0938404	0.0938404	0.0938404	0.0938404	0.0938404	0.448197	0.0938404	0.0938404	0.0938404	0.448197	0.0938404	0.0938404	0.0938404	0.0938404	0.328009	2	0.133213	0.191273	0.341607	0.284538	0.182582	0.123436	0.363485	0.0603845	0.0850038	0.285729	0.081961
3360	-2802.74	-2759.88	-42.8547	0.0637104	0.423826	0.110575	0.0468645	48.2414	14.4041	34.3081	0.00523717	0.112879	0.112879	0.112879	0.112879	0.112879	0.112879	0.112879	0.112879	0.112879	0.356219	0.112879	0.112879	0.112879	0.112879	0.112879	0.112879	0.112879	0.112879	0.296673	2	0.126398	0.156785	0.376369	0.315032	0.151813	0.0965563	0.461822	0.047235	0.0664932	0.266345	0.0615486
3370	-2791.57	-2745.12	-46.448	0.0437324	0.430606	0.0768052	0.0330728	51.6519	17.0122	42.5838	0.00540422	0.106246	0.106246	0.106246	0.106246	0.106246	0.106246	0.106246	0.106246	0.106246	0.416557	0.106246	0.106246	0.106246	0.416557	0.106246	0.106246	0.106246	0.106246	0.475554	2	0.140725	0.175987	0.351657	0.29975	0.172606	0.0804034	0.384564	0.0393331	0.0812683	0.363179	0.0512521
3380	-2790.15	-2746.14	-44.0027	0.0597189	0.482741	0.115453	0.0557337	47.535	15.5271	43.6422	0.00536953	0.10702	0.10702	0.10702	0.10702	0.10702	0.10702	0.10702	0.10702	0.10702	0.37621	0.10702	0.10702	0.10702	0.10702	0.10702	0.10702	0.10702	0.10702	0.757044	2	0.121975	0.170081	0.337979	0.33043	0.161511	0.0614938	0.327364	0.121757	0.0614395	0.365869	0.062077
3390	-2791.55	-2744.83	-46.7252	0.0336786	0.715667	0.118448	0.0847692	48.7522	21.1239	35.963	0.00616892	0.122231	0.122231	0.122231	0.122231	0.122231	0.122231	0.122231	0.122231	0.122231	0.122231	0.122231	0.122231	0.122231	0.122231	0.122231	0.122231	0.122231	0.710163	0.274877	2	0.154894	0.179763	0.333663	0.321771	0.164802	0.0509155	0.385608	0.0778626	0.0882706	0.34793	0.0494127
3400	-2796.48	-2751.66	-44.8172	0.0515973	0.110494	0.0580067	0.00640939	45.7702	18.4953	35.1381	0.00498999	0.137392	0.137392	0.137392	0.137392	0.137392	0.137392	0.137392	0.137392	0.137392	0.506651	0.137392	0.137392	0.137392	0.137392	0.137392	0.137392	0.137392	0.137392	0.540533	2	0.157906	0.178121	0.320708	0.312807	0.188364	0.0399385	0.368156	0.061076	0.107902	0.384167	0.0387597
3410	-2802.38	-2750.46	-51.9211	0.0259161	0.533988	0.0556124	0.0296964	44.6275	17.6537	43.1881	0.00460806	0.133317	0.133317	0.133317	0.133317	0.133317	0.133317	0.133317	0.133317	0.133317	0.496279	0.133317	0.133317	0.133317	0.133317	0.133317	0.133317	0.133317	0.496279	0.373581	2	0.173646	0.208952	0.333327	0.293177	0.164544	0.0710349	0.376638	0.060946	0.0707149	0.345741	0.0749254
3420	-2786.74	-2741.73	-45.0109	0.0309075	0.0598306	0.0328744	0.0019669	46.7194	20.4054	41.9473	0.005276	0.119247	0.119247	0.119247	0.119247	0.119247	0.119247	0.119247	0.119247	0.119247	0.337075	0.119247	0.119247	0.119247	0.119247	0.119247	0.119247	0.119247	0.119247	0.332746	2	0.131349	0.183145	0.338009	0.304612	0.174235	0.0738605	0.368258	0.0610224	0.0897752	0.357508	0.0495761
3430	-2796.65	-2746.68	-49.9634	0.046289	0.521916	0.0968219	0.0505329	50.7834	15.6316	33.9538	0.00524504	0.134572	0.357598	0.357598	0.134572	0.134572	0.134572	0.134572	0.134572	0.134572	0.134572	0.134572	0.134572	0.134572	0.134572	0.134572	0.134572	0.134572	0.634327	0.243379	3	0.187117	0.186281	0.320248	0.316446	0.177025	0.0598455	0.400775	0.0572725	0.0974248	0.335585	0.0490965
3440	-2786.4	-2743.68	-42.7249	0.0248049	0.655783	0.0720617	0.0472568	49.1011	19.9061	38.3327	0.00557193	0.11974	0.11974	0.11974	0.11974	0.11974	0.11974	0.11974	0.11974	0.11974	0.299133	0.11974	0.11974	0.11974	0.11974	0.11974	0.11974	0.11974	0.11974	0.382705	2	0.129707	0.173638	0.334455	0.312338	0.179569	0.0354979	0.449061	0.0376746	0.089948	0.348776	0.0390428
3450	-2789.57	-2746.23	-43.3381	0.0489834	0.124624	0.0559569	0.00697355	46.728	18.0677	40.1589	0.00549574	0.126181	0.126181	0.126181	0.126181	0.126181	0.126181	0.126181	0.126181	0.126181	0.331574	0.126181	0.126181	0.126181	0.126181	0.126181	0.126181	0.126181	0.126181	0.34428	2	0.137592	0.186164	0.312889	0.324253	0.176694	0.0631233	0.324472	0.0627079	0.111399	0.389943	0.048354
3460	-2791.95	-2743.05	-48.9019	0.0358001	0.707988	0.122598	0.0867978	43.8514	20.1272	42.3648	0.00491354	0.108386	0.108386	0.108386	0.108386	0.108386	0.108386	0.108386	0.108386	0.108386	0.525593	0.108386	0.108386	0.108386	0.108386	0.108386	0.108386	0.108386	0.108386	0.806393	2	0.131564	0.170212	0.337172	0.319332	0.173283	0.0601059	0.376762	0.0369268	0.0896329	0.370199	0.0663735
3470	-2795.66	-2738.25	-57.409	0.0361476	0.217077	0.0461701	0.0100225	48.5643	19.4984	41.2292	0.00585691	0.071938	0.071938	0.129192	0.071938	0.129192	0.071938	0.071938	0.071938	0.129192	0.319058	0.071938	0.071938	0.071938	0.129192	0.071938	0.071938	0.129192	0.071938	0.76744	3	0.101571	0.178164	0.333671	0.329327	0.158837	0.0574239	0.371426	0.0654542	0.0903358	0.365296	0.0500642
3480	-2789.2	-2745.67	-43.5242	0.0382462	0.233213	0.0498786	0.0116323	48.3132	18.1978	44.7468	0.00515743	0.107342	0.107342	0.107342	0.107342	0.107342	0.107342	0.107342	0.107342	0.107342	0.464768	0.107342	0.107342	0.107342	0.107342	0.107342	0.107342	0.107342	0.107342	0.346951	2	0.127199	0.177388	0.332217	0.33564	0.154755	0.0417538	0.348115	0.0475927	0.100463	0.425674	0.0364024
3490	-2795.98	-2745.91	-50.0703	0.0442713	0.199808	0.0553259	0.0110546	45.201	18.2557	41.2748	0.00563494	0.114634	0.114634	0.114634	0.114634	0.385399	0.114634	0.385399	0.114634	0.114634	0.385399	0.385399	0.114634	0.114634	0.114634	0.114634	0.114634	0.114634	0.114634	0.553082	2	0.174804	0.201106	0.321607	0.326669	0.150618	0.056028	0.340841	0.0638631	0.0927541	0.397667	0.0488472
3500	-2803.67	-2747.23	-56.4471	0.0542193	0.280847	0.0753934	0.021174	56.2465	18.1664	36.4567	0.00498932	0.166231	0.23986	0.23986	0.23986	0.23986	0.23986	0.166231	0.166231	0.166231	0.23986	0.23986	0.166231	0.23986	0.166231	0.166231	0.166231	0.166231	0.23986	0.692979	2	0.203046	0.180531	0.313445	0.344311	0.161713	0.0379992	0.406434	0.0541565	0.0697776	0.356079	0.0755539
3510	-2802.29	-2744.94	-57.3545	0.0689976	0.331023	0.103139	0.0341414	46.9395	17.1973	35.2618	0.0052301	0.11631	0.346897	0.165651	0.11631	0.165651	0.165651	0.165651	0.11631	0.165651	0.346897	0.11631	0.11631	0.11631	0.11631	0.11631	0.11631	0.165651	0.11631	0.317042	3	0.158378	0.164156	0.328188	0.313169	0.194487	0.0510506	0.450432	0.0535611	0.0871617	0.306951	0.0508433
3520	-2785.06	-2741.49	-43.5654	0.050446	0.25614	0.0678165	0.0173705	51.7925	17.9901	38.5342	0.00554507	0.129872	0.129872	0.129872	0.129872	0.129872	0.129872	0.129872	0.129872	0.129872	0.325388	0.129872	0.129872	0.129872	0.129872	0.129872	0.129872	0.129872	0.129872	0.298404	2	0.140734	0.181615	0.32289	0.321038	0.174457	0.0579416	0.404828	0.0162736	0.0989271	0.364323	0.0577063
3530	-2787.95	-2742	-45.9517	0.0585151	0.227013	0.0757	0.0171849	46.3476	19.2364	35.5897	0.00526168	0.128338	0.128338	0.340138	0.128338	0.128338	0.128338	0.128338	0.128338	0.128338	0.39855	0.128338	0.128338	0.128338	0.128338	0.128338	0.128338	0.128338	0.128338	0.38863	3	0.155116	0.170996	0.348035	0.320924	0.160045	0.0541656	0.378446	0.0789757	0.0773277	0.357139	0.0539457
3540	-2803.4	-2744.87	-58.526	0.0318261	0.388653	0.052059	0.0202328	50.5676	18.2651	35.8125	0.00567109	0.125615	0.125615	0.125615	0.125615	0.125615	0.135282	0.135282	0.125615	0.135282	0.125615	0.135282	0.125615	0.125615	0.850775	0.125615	0.125615	0.125615	0.830231	0.681337	4	0.207195	0.178306	0.336146	0.316549	0.168998	0.0535742	0.334861	0.0403841	0.0764833	0.402765	0.0919325
3550	-2805.64	-2742.15	-63.4946	0.0403114	0.638857	0.111622	0.0713103	46.8973	18.8337	39.515	0.00525853	0.10398	0.10398	0.320985	0.320985	0.375355	0.125892	0.125892	0.10398	0.10398	0.375355	0.10398	0.10398	0.10398	0.320985	0.10398	0.125892	0.125892	0.375355	0.86749	4	0.190246	0.183955	0.350923	0.303233	0.161889	0.0380285	0.361628	0.0699642	0.0673362	0.397787	0.0652563
3560	-2791.26	-2744.25	-47.0117	0.0934032	0.118239	0.105928	0.0125248	47.2091	18.0422	41.9367	0.00564404	0.0903763	0.0903763	0.0903763	0.0903763	0.0903763	0.0903763	0.0903763	0.0903763	0.0903763	0.339579	0.0903763	0.0903763	0.0903763	0.0903763	0.0903763	0.0903763	0.0903763	0.0903763	0.574453	2	0.104221	0.195205	0.311973	0.335931	0.156891	0.0711902	0.296172	0.0780152	0.0781755	0.423002	0.0534447
3570	-2793.06	-2748	-45.0569	0.0328941	0.500136	0.0658062	0.0329121	49.8579	17.4982	34.1067	0.00597817	0.115504	0.115504	0.115504	0.115504	0.115504	0.115504	0.115504	0.115504	0.115504	0.115504	0.115504	0.115504	0.115504	0.115504	0.115504	0.115504	0.115504	0.557626	0.415725	2	0.140066	0.169606	0.309073	0.33589	0.185432	0.068034	0.336954	0.0662663	0.0747097	0.376489	0.0775472
3580	-2799.32	-2750.31	-49.0132	0.025952	0.623345	0.0689013	0.0429493	45.8065	17.3	41.4618	0.0050344	0.132074	0.159866	0.132074	0.132074	0.132074	0.132074	0.132074	0.132074	0.132074	0.38208	0.132074	0.132074	0.132074	0.132074	0.132074	0.132074	0.132074	0.132074	1.35164	3	0.147508	0.149454	0.359697	0.328344	0.162504	0.0674649	0.337171	0.0603943	0.0987665	0.376731	0.059472
3590	-2795.31	-2746.25	-49.0685	0.0556078	0.360692	0.0869813	0.0313735	53.3826	21.2499	52.4284	0.00542757	0.0979261	0.0979261	0.0979261	0.0979261	0.0979261	0.0979261	0.0979261	0.0979261	0.0979261	0.330087	0.0979261	0.0979261	0.0979261	0.0979261	0.0979261	0.0979261	0.0979261	0.330087	0.465116	2	0.123722	0.172072	0.361454	0.298439	0.168035	0.087164	0.357945	0.071247	0.053008	0.360477	0.0701589
3600	-2806.08	-2753.04	-53.0411	0.0171953	0.76443	0.0729942	0.0557989	46.7113	18.5827	46.1609	0.00484955	0.123195	0.123195	0.123195	0.123195	0.123195	0.123195	0.123195	0.123195	0.123195	0.265621	0.123195	0.54265	0.123195	0.123195	0.123195	0.123195	0.123195	0.594281	0.2768	4	0.180582	0.179128	0.30935	0.336338	0.175184	0.0480006	0.350289	0.0392352	0.0943965	0.443094	0.0249848
3610	-2785.77	-2741.95	-43.8224	0.045418	0.559914	0.103203	0.0577846	46.4709	19.6942	44.3401	0.00508956	0.126415	0.126415	0.126415	0.126415	0.126415	0.126415	0.126415	0.126415	0.126415	0.459188	0.126415	0.126415	0.126415	0.126415	0.126415	0.126415	0.126415	0.126415	0.174124	2	0.144903	0.179903	0.34135	0.317061	0.161686	0.0427451	0.377775	0.0548457	0.0840612	0.39458	0.0459931
3620	-2792.35	-2742.31	-50.0471	0.0611083	0.320636	0.0899493	0.028841	54.1262	16.8763	44.1404	0.00540149	0.11037	0.11037	0.11037	0.11037	0.11037	0.11037	0.11037	0.11037	0.11037	0.201532	0.11037	0.11037	0.11037	0.11037	0.11037	0.11037	0.11037	0.579899	0.51682	3	0.141519	0.186783	0.313128	0.324202	0.175887	0.056006	0.366519	0.036244	0.0861337	0.410474	0.0446227
3630	-2791.41	-2745.99	-45.4157	0.0310576	0.656832	0.0905027	0.0594451	45.5898	19.9371	38.3879	0.00536599	0.12546	0.12546	0.12546	0.12546	0.12546	0.12546	0.12546	0.12546	0.12546	0.404415	0.12546	0.12546	0.12546	0.12546	0.12546	0.12546	0.12546	0.12546	1.02792	2	0.140958	0.18121	0.328685	0.31453	0.175575	0.0581314	0.408549	0.0294589	0.0941805	0.351023	0.0586576
3640	-2790.61	-2741.6	-49.0037	0.0769915	0.341491	0.116918	0.0399264	46.9935	19.0605	43.6886	0.00532929	0.0960563	0.0960563	0.0960563	0.0960563	0.0960563	0.380354	0.0960563	0.0960563	0.0960563	0.380354	0.0960563	0.0960563	0.0960563	0.0960563	0.0960563	0.0960563	0.0960563	0.0960563	0.934316	2	0.127645	0.175677	0.318862	0.335248	0.170214	0.0623578	0.406234	0.0316007	0.0871537	0.376543	0.0361109
3650	-2815.67	-2747.04	-68.6306	0.0188231	0.710185	0.0649485	0.0461255	47.8163	19.5557	42.8316	0.00518985	0.114332	0.192719	0.295902	0.295902	0.370186	0.370186	0.295902	0.114332	0.114332	0.370186	0.295902	0.114332	0.192719	0.109606	0.370186	0.114332	0.114332	0.295902	2.58182	5	0.230072	0.200344	0.330772	0.292312	0.176572	0.0483443	0.381532	0.0339029	0.0935033	0.403976	0.0387418
3660	-2794.16	-2745.97	-48.1856	0.0352894	0.403433	0.0591541	0.0238648	49.6262	19.4273	33.936	0.00511774	0.11728	0.11728	0.856706	0.11728	0.11728	0.11728	0.11728	0.11728	0.11728	0.11728	0.11728	0.11728	0.11728	0.11728	0.11728	0.11728	0.11728	0.714649	0.617449	3	0.191547	0.203516	0.339315	0.299338	0.157831	0.0465243	0.395689	0.0324013	0.0752552	0.386083	0.0640472
3670	-2795.38	-2745.58	-49.7995	0.0282782	0.577115	0.0668697	0.0385915	44.0079	18.4157	41.7696	0.00520822	0.108758	0.108758	0.108758	0.108758	0.108758	0.108758	0.108758	0.108758	0.108758	0.425512	0.108758	0.16437	0.108758	0.108758	0.108758	0.108758	0.108758	0.108758	1.07493	3	0.129445	0.16634	0.31364	0.327095	0.192924	0.0804596	0.339422	0.0827987	0.0777015	0.364679	0.0549397
3680	-2792.14	-2745.27	-46.8743	0.0368041	0.346078	0.0562822	0.019478	46.2245	18.9495	43.6101	0.00538302	0.0961459	0.0961459	0.0961459	0.0961459	0.0961459	0.0961459	0.0961459	0.0961459	0.0961459	0.336024	0.0961459	0.0961459	0.0961459	0.0961459	0.0961459	0.0961459	0.0961459	0.336024	0.566226	2	0.122799	0.176942	0.328426	0.319072	0.17556	0.0991047	0.400099	0.0447796	0.0715589	0.327831	0.0566261
3690	-2802.39	-2750.33	-52.0518	0.0336074	0.630877	0.0910467	0.0574393	50.9273	26.1808	47.1357	0.00557275	0.0737699	0.0737699	0.0737699	0.0737699	0.0737699	0.0737699	0.0737699	0.0737699	0.0737699	0.277912	0.277912	0.0737699	0.0737699	0.0737699	0.0737699	0.0737699	0.0737699	0.277912	0.662495	2	0.107794	0.183239	0.332442	0.299984	0.184335	0.0836851	0.388674	0.0353321	0.0623659	0.378529	0.0514143
3700	-2785.53	-2739.59	-45.9408	0.0794087	0.169007	0.0955588	0.0161501	45.2735	17.8307	38.9847	0.00505174	0.118307	0.118307	0.118307	0.118307	0.118307	0.118307	0.118307	0.118307	0.118307	0.415337	0.118307	0.118307	0.118307	0.118307	0.118307	0.118307	0.118307	0.118307	0.517295	2	0.134809	0.189422	0.317599	0.31665	0.176328	0.0556548	0.379243	0.0514528	0.090207	0.374491	0.0489509
3710	-2786.82	-2742.34	-44.478	0.0155572	0.868703	0.118489	0.102931	51.6391	19.2286	43.528	0.00529944	0.108648	0.108648	0.108648	0.108648	0.108648	0.108648	0.108648	0.108648	0.108648	0.358512	0.108648	0.108648	0.108648	0.108648	0.108648	0.108648	0.108648	0.108648	0.346454	2	0.122529	0.16794	0.321602	0.334007	0.176451	0.0631464	0.375093	0.023583	0.0570457	0.406463	0.0746691
3720	-2795.4	-2746.98	-48.4261	0.0287982	0.386693	0.0469557	0.0181575	50.7222	21.2465	43.0824	0.00510156	0.109877	0.109877	0.109877	0.109877	0.109877	0.109877	0.109877	0.109877	0.109877	0.349838	0.349838	0.109877	0.109877	0.109877	0.109877	0.109877	0.109877	0.109877	0.832102	2	0.13654	0.165668	0.348584	0.311395	0.174354	0.0518867	0.42016	0.0760835	0.0554347	0.314598	0.0818371
3730	-2799.14	-2753.24	-45.893	0.0377472	0.113434	0.0425769	0.00482966	46.8877	18.9369	43.1926	0.00501919	0.11244	0.11244	0.11244	0.11244	0.11244	0.11244	0.11244	0.11244	0.11244	0.468709	0.11244	0.11244	0.11244	0.11244	0.11244	0.11244	0.11244	0.11244	0.797583	2	0.132233	0.182103	0.338966	0.313324	0.165607	0.0527692	0.392372	0.0882914	0.0547421	0.399334	0.0124915
