Iteration	Posterior	Likelihood	Prior	sf[0]	sf[1]	sf[2]	sf[3]	er[0]	er[1]	er[2]	er[3]	er[4]	er[5]	gamma_rates[0]	gamma_rates[1]	gamma_rates[2]	gamma_rates[3]	shape	br_lens[0]	br_lens[1]	br_lens[2]	br_lens[3]	br_lens[4]	br_lens[5]	br_lens[6]	br_lens[7]	br_lens[8]	br_lens[9]	br_lens[10]	br_lens[11]	br_lens[12]	br_lens[13]	br_lens[14]	tree_length
21390	-9891.75	-9903.39	11.6427	0.275039	0.194177	0.230472	0.300312	0.130588	0.257094	0.0493463	0.0489996	0.424432	0.0895401	0.0629487	0.337471	0.903576	2.696	0.647115	0.00538406	0.0305331	0.0393863	0.0284728	0.055173	0.0575782	0.499126	0.0100588	0.00886542	0.0428953	0.0108513	0.0111535	0.0252888	0.00891598	0.0249147	0.858597
21400	-9886.47	-9898.38	11.9064	0.273761	0.186098	0.239041	0.3011	0.120113	0.284338	0.0453882	0.0627129	0.408633	0.0788138	0.0687033	0.351133	0.914948	2.66522	0.674271	0.0121267	0.0297585	0.0456462	0.0173941	0.0637161	0.0425368	0.499754	0.00838303	0.00573454	0.0290066	0.0110806	0.019596	0.0186132	0.00276629	0.0259794	0.832092
21410	-9891.33	-9902.81	11.4811	0.287002	0.167259	0.239626	0.306113	0.117383	0.277875	0.0443564	0.0556652	0.427699	0.0770222	0.0631387	0.337934	0.903969	2.69496	0.648016	0.0121267	0.0301092	0.0452968	0.0169719	0.0619122	0.0350756	0.540064	0.00709407	0.00756173	0.0372595	0.00512884	0.0182063	0.021815	0.0095742	0.0265624	0.874758
21420	-9882.21	-9893.9	11.6843	0.283164	0.185422	0.227863	0.303551	0.106256	0.275006	0.0518773	0.0617026	0.424754	0.0804036	0.0847244	0.385871	0.941836	2.58757	0.749251	0.0121267	0.0385769	0.0396002	0.0255169	0.0679655	0.040578	0.485482	0.0116127	0.00628167	0.0389066	0.0123927	0.0206325	0.0196609	0.00580634	0.0287897	0.853929
21430	-9885.07	-9896.44	11.3718	0.278472	0.183054	0.24715	0.291325	0.134296	0.265801	0.0554216	0.0387726	0.425195	0.0805133	0.070554	0.355381	0.918389	2.65568	0.682965	0.0126671	0.0291198	0.0440958	0.0249696	0.0573781	0.0423184	0.53999	0.0129573	0.0102771	0.0310449	0.00936963	0.0181138	0.0164427	0.00489434	0.031873	0.885512
21440	-9887.24	-9899.03	11.7847	0.289463	0.190279	0.234553	0.285704	0.125128	0.279003	0.0516379	0.0435545	0.42566	0.0750166	0.0456642	0.291322	0.86145	2.80156	0.56343	0.0071403	0.0320261	0.0352151	0.0248674	0.0584173	0.0416017	0.506392	0.0133896	0.00975594	0.0325529	0.0106045	0.019884	0.0190447	0.0124667	0.0214631	0.844821
21450	-9889.56	-9901.66	12.1064	0.27884	0.19369	0.233223	0.294247	0.121763	0.248732	0.0592395	0.0638564	0.414215	0.0921936	0.0830079	0.382351	0.939239	2.5954	0.741231	0.0155417	0.0304727	0.047492	0.0256951	0.0639839	0.0335683	0.465408	0.00886166	0.012065	0.03304	0.00872007	0.019884	0.0170944	0.00567697	0.0242531	0.811757
21460	-9888.32	-9900.23	11.9081	0.277142	0.205812	0.230829	0.286217	0.116313	0.274045	0.0648131	0.0606803	0.413681	0.0704679	0.0491873	0.301468	0.871235	2.77811	0.580867	0.0100603	0.0295873	0.0308246	0.0176058	0.0580959	0.0470404	0.512088	0.0072888	0.00817858	0.0413385	0.0074421	0.0172764	0.0144664	0.00460109	0.0264969	0.832391
21470	-9893.58	-9904.5	10.9164	0.27372	0.198442	0.236605	0.291233	0.0994614	0.25237	0.0648341	0.0518888	0.471188	0.0602584	0.0684046	0.350442	0.914383	2.66677	0.672867	0.0140695	0.0310384	0.0319885	0.024783	0.0588056	0.0408923	0.573176	0.00903787	0.00842814	0.0374186	0.014966	0.016035	0.0144664	0.0117764	0.0442202	0.931102
21480	-9885.66	-9896.93	11.2737	0.273981	0.196087	0.230805	0.299127	0.102526	0.275723	0.0543567	0.0534874	0.440408	0.0734992	0.0467042	0.294363	0.864416	2.79452	0.568604	0.0168781	0.0295501	0.0361437	0.0204362	0.0634802	0.0380941	0.556367	0.0114922	0.00862075	0.0373657	0.00781583	0.0161839	0.0206875	0.00264345	0.0301369	0.895896
21490	-9890.93	-9901.91	10.9812	0.288755	0.192756	0.213798	0.304691	0.112118	0.30152	0.0533583	0.0617691	0.390859	0.0803758	0.0542405	0.315305	0.88409	2.74636	0.605481	0.0123526	0.0420834	0.0374738	0.0183117	0.0641204	0.0497384	0.5651	0.00861879	0.0107832	0.0286034	0.00824366	0.0264894	0.0169899	0.0117082	0.0243425	0.924959
21500	-9882.84	-9893.82	10.976	0.281743	0.194084	0.227366	0.296807	0.126511	0.260413	0.0544976	0.0455706	0.441036	0.0719719	0.0581909	0.325603	0.893307	2.7229	0.62447	0.0135272	0.0381335	0.0454534	0.022783	0.0655117	0.0487035	0.548289	0.010394	0.0123359	0.0374971	0.00730977	0.0182525	0.0246934	0.00697284	0.0255284	0.925385
21510	-9886.93	-9898.47	11.5437	0.284518	0.177629	0.229605	0.308248	0.129728	0.267036	0.0435961	0.0649593	0.422106	0.0725751	0.0690458	0.351925	0.915592	2.66344	0.675881	0.00766118	0.0463678	0.041941	0.0213885	0.0549628	0.0400262	0.520418	0.00885101	0.00866777	0.032838	0.0127456	0.0138074	0.0317602	0.00456606	0.0223507	0.868352
21520	-9880.97	-9893	12.0328	0.289644	0.183116	0.220947	0.306294	0.12612	0.264203	0.0555249	0.0609261	0.414175	0.0790514	0.0759857	0.367472	0.927946	2.6286	0.708411	0.010541	0.0403782	0.038349	0.0212512	0.0613541	0.0437319	0.469779	0.00819984	0.00675619	0.0382408	0.00653751	0.0172785	0.0220962	0.00767334	0.0271138	0.819281
21530	-9885.02	-9896.96	11.9443	0.282402	0.19341	0.225961	0.298226	0.125591	0.282657	0.0691459	0.0609231	0.382458	0.0792244	0.0578023	0.324609	0.892429	2.72516	0.62261	0.0110781	0.0415844	0.0405516	0.0206813	0.0614091	0.0444422	0.470316	0.0131004	0.00664516	0.039664	0.00998432	0.015201	0.0130932	0.00767334	0.0331385	0.828562
21540	-9885.49	-9897.32	11.8311	0.275879	0.194217	0.237332	0.292572	0.102424	0.291357	0.0626918	0.0504756	0.405657	0.0873949	0.0636692	0.339222	0.905059	2.69205	0.650528	0.0113573	0.027595	0.0379305	0.0239987	0.0658618	0.0400106	0.501589	0.0108525	0.0112935	0.039664	0.00900866	0.0141254	0.0102019	0.00798889	0.0282632	0.839741
21550	-9887.43	-9898.48	11.0471	0.275414	0.193889	0.238619	0.292078	0.103044	0.270988	0.0553941	0.0507811	0.431869	0.0879239	0.0554139	0.318409	0.886898	2.73928	0.611142	0.00782548	0.0329629	0.0280692	0.0247614	0.0565483	0.0371985	0.58622	0.0125219	0.0062184	0.0362377	0.00900866	0.0225852	0.0146228	0.0057673	0.0377926	0.918341
21560	-9893.65	-9905.04	11.3898	0.275414	0.193889	0.238619	0.292078	0.0967065	0.299194	0.058967	0.0563444	0.405308	0.0834806	0.0909299	0.398241	0.950751	2.56008	0.778283	0.0105182	0.0330533	0.024473	0.0247109	0.0690177	0.0477509	0.533855	0.01479	0.00885708	0.0393184	0.00884305	0.0132265	0.0164644	0.0101262	0.0282247	0.883229
21570	-9886.53	-9897.35	10.8201	0.287983	0.182803	0.238368	0.290845	0.126049	0.236366	0.0522813	0.0671425	0.445328	0.072833	0.0421863	0.280852	0.851016	2.82595	0.545938	0.0161089	0.0433184	0.0366016	0.0213994	0.0685017	0.0409354	0.580622	0.0115847	0.00950999	0.040999	0.00777328	0.0132492	0.0124782	0.00888691	0.0293996	0.941368
21580	-9881.27	-9892.29	11.0137	0.28533	0.190333	0.236172	0.288165	0.128125	0.24375	0.0415586	0.0563712	0.455088	0.0751081	0.0591438	0.328025	0.895433	2.7174	0.629022	0.00830526	0.034552	0.0397415	0.023969	0.0667429	0.0481933	0.560045	0.00987614	0.0104076	0.0356378	0.00619525	0.017514	0.0193938	0.00880283	0.0322171	0.921594
21590	-9884.5	-9896.13	11.6324	0.292042	0.173388	0.237818	0.296752	0.125986	0.23528	0.0593222	0.0595156	0.447491	0.0724052	0.071842	0.358297	0.920726	2.64913	0.689008	0.0124864	0.0335127	0.0393148	0.0226402	0.0652152	0.0469026	0.502654	0.0132483	0.0100587	0.0288714	0.00854685	0.016631	0.018438	0.0056294	0.0352681	0.859418
21600	-9895.91	-9907.12	11.2105	0.293675	0.188858	0.224487	0.29298	0.13154	0.245653	0.0379011	0.0420876	0.46722	0.0755975	0.0937805	0.40375	0.954614	2.54786	0.791649	0.0105588	0.0312773	0.0375572	0.0247086	0.0635409	0.0456449	0.558113	0.00625091	0.0134582	0.0335869	0.014809	0.0103904	0.0259598	0.00461296	0.0206242	0.901094
21610	-9887.43	-9898.52	11.0921	0.284315	0.182838	0.239095	0.293752	0.126194	0.235668	0.0436357	0.0565238	0.465454	0.0725247	0.0392925	0.271753	0.841661	2.84729	0.531129	0.0117453	0.0360937	0.0429851	0.0190573	0.0552579	0.0358937	0.583448	0.00810219	0.00749457	0.0311268	0.0143516	0.0168688	0.0295691	0.00444345	0.0178053	0.914243
21620	-9888.84	-9900.36	11.5198	0.280549	0.190868	0.238722	0.289861	0.136496	0.24772	0.0498377	0.0515546	0.435945	0.0784457	0.0888412	0.394137	0.94783	2.56919	0.768503	0.00663024	0.0423117	0.0343913	0.0216265	0.0528686	0.0372671	0.539809	0.00844228	0.0105516	0.0392447	0.0104611	0.0115755	0.0295691	0.00739538	0.0181388	0.870283
21630	-9884.11	-9894.87	10.7558	0.277782	0.193634	0.234523	0.294061	0.133425	0.266318	0.0475148	0.0460816	0.426135	0.0805264	0.0753412	0.366065	0.926852	2.63174	0.705396	0.0093527	0.0425196	0.0362431	0.0251077	0.0589843	0.0418528	0.582971	0.00978051	0.00857853	0.0417336	0.0147031	0.0152052	0.0176056	0.00632466	0.0360337	0.946996
21640	-9884.84	-9896.44	11.5947	0.282695	0.180372	0.237669	0.299263	0.132611	0.264693	0.0472249	0.0734983	0.414515	0.067458	0.0714737	0.357466	0.920062	2.651	0.68728	0.0131875	0.0382198	0.0368894	0.0218298	0.0583687	0.0418151	0.512256	0.00978051	0.01126	0.0375316	0.0121235	0.0174985	0.017143	0.00666247	0.0286275	0.863193
21650	-9882.45	-9894.73	12.2824	0.293448	0.184547	0.228759	0.293246	0.117908	0.267335	0.0584988	0.0727791	0.413135	0.070345	0.0780226	0.371871	0.931337	2.61877	0.717935	0.0100313	0.0382198	0.0354758	0.0169875	0.0594074	0.0428489	0.454767	0.00892338	0.00574819	0.0399447	0.0105147	0.0174985	0.0222989	0.00557924	0.0260305	0.794275
21660	-9889.1	-9900.68	11.5872	0.277266	0.188774	0.233998	0.299962	0.117354	0.230139	0.0643184	0.0766412	0.444276	0.0672709	0.0818499	0.379952	0.937452	2.60075	0.73582	0.0115171	0.0384129	0.0457652	0.0190381	0.0553089	0.0391683	0.512121	0.012982	0.00829719	0.0373961	0.00585033	0.015568	0.0223688	0.00929052	0.0306196	0.863704
21670	-9894.71	-9906.1	11.394	0.281578	0.191709	0.222085	0.304627	0.11069	0.293913	0.0453161	0.0741906	0.405017	0.0708733	0.0658957	0.344557	0.909532	2.68002	0.661048	0.0134349	0.0396018	0.0299027	0.0246105	0.0723732	0.0438772	0.519882	0.00695591	0.0133052	0.041148	0.00670097	0.0159639	0.0299599	0.0126862	0.0130001	0.883402
21680	-9892.36	-9903.37	11.014	0.282423	0.191124	0.232191	0.294263	0.124466	0.324809	0.0453385	0.0505478	0.360291	0.0945481	0.0772478	0.370206	0.930059	2.62249	0.714313	0.0115186	0.0363506	0.0349142	0.0248065	0.0564697	0.0419115	0.564057	0.00772204	0.0133189	0.0421738	0.0113833	0.0151843	0.0149787	0.00767489	0.0386683	0.921132
21690	-9880.2	-9891.49	11.2917	0.285974	0.18306	0.23511	0.295856	0.119197	0.275534	0.0471696	0.0489202	0.427956	0.0812235	0.0576731	0.324277	0.892136	2.72591	0.621991	0.0109216	0.0326208	0.0411148	0.0251633	0.0714891	0.0456838	0.541652	0.00882719	0.00710562	0.0320619	0.00712602	0.0168742	0.0167437	0.00664288	0.0297935	0.893821
21700	-9892.06	-9903.68	11.6198	0.288325	0.18202	0.237043	0.292612	0.126131	0.275625	0.067483	0.0661799	0.39376	0.0708213	0.086321	0.389105	0.9442	2.58037	0.756715	0.0113502	0.0349765	0.0445302	0.0192608	0.076479	0.0508375	0.491522	0.0122823	0.0117971	0.0352345	0.00406611	0.0154255	0.0127011	0.00895939	0.030919	0.860341
21710	-9884.9	-9896.04	11.1449	0.283549	0.190984	0.234672	0.290795	0.122848	0.287215	0.0703207	0.0354984	0.410318	0.0737994	0.0664454	0.345858	0.910612	2.67708	0.663641	0.011058	0.0381455	0.0393923	0.0276583	0.0626765	0.0461133	0.541749	0.00897432	0.00925483	0.0380994	0.00908825	0.0183348	0.0127038	0.00816625	0.0368804	0.908295
21720	-9881.19	-9892.39	11.202	0.287683	0.198573	0.22466	0.289084	0.10346	0.296306	0.0548846	0.0561211	0.404166	0.0850615	0.0664016	0.345754	0.910526	2.67732	0.663435	0.0102216	0.0371455	0.0401825	0.0204083	0.0623141	0.0411997	0.555848	0.0118897	0.00922656	0.0338273	0.00967204	0.0183348	0.0115033	0.0093827	0.0314345	0.90259
21730	-9889.24	-9900.93	11.6896	0.281503	0.195918	0.219834	0.302745	0.0988868	0.257176	0.049211	0.059834	0.453469	0.0814236	0.0465013	0.293773	0.863842	2.79588	0.567597	0.0104562	0.0335201	0.0385614	0.0236096	0.0515842	0.0529787	0.509886	0.0116785	0.0108902	0.0292008	0.0072629	0.0197722	0.0171336	0.00798395	0.02979	0.854308
21740	-9884.36	-9895.75	11.3869	0.288809	0.190667	0.23326	0.287264	0.131269	0.270288	0.0471518	0.0351081	0.434493	0.0816894	0.060799	0.332178	0.899041	2.70798	0.63691	0.0131454	0.0283932	0.0402101	0.0237467	0.0574107	0.0415076	0.537273	0.0130471	0.0105115	0.0410433	0.00536931	0.0177322	0.018652	0.00719146	0.0289993	0.884233
21750	-9883.73	-9894.59	10.8539	0.28881	0.182481	0.237051	0.291658	0.130283	0.272602	0.0459196	0.0351579	0.43511	0.0809274	0.0648886	0.342157	0.907529	2.68542	0.656294	0.0123758	0.0372743	0.0387151	0.0260283	0.0624504	0.0429113	0.57324	0.0106071	0.00796699	0.0344806	0.0121575	0.018133	0.00919059	0.00685584	0.0450492	0.937436
21760	-9887.82	-9898.27	10.4512	0.290477	0.191018	0.225161	0.293344	0.0949336	0.274378	0.0462187	0.065071	0.437944	0.0814546	0.0429807	0.283286	0.853473	2.82026	0.549961	0.00903889	0.0388467	0.0374405	0.0222916	0.0524427	0.0421879	0.640647	0.0121724	0.00796699	0.028319	0.0101107	0.0173888	0.0108774	0.0034584	0.0450492	0.978238
21770	-9883.4	-9894.75	11.3522	0.285665	0.195677	0.223119	0.295539	0.111751	0.259307	0.04368	0.0614968	0.448649	0.075116	0.0597908	0.329656	0.896856	2.7137	0.632109	0.00878989	0.0375972	0.0337813	0.0231077	0.0652765	0.0437595	0.548915	0.0128012	0.00820807	0.0286647	0.00813862	0.0150971	0.0142043	0.0107459	0.0286329	0.88772
21780	-9887.07	-9898.61	11.5338	0.28347	0.195779	0.221404	0.299347	0.112531	0.278788	0.0433323	0.0628439	0.41045	0.0920547	0.0575512	0.323964	0.891859	2.72663	0.621408	0.0101652	0.0383424	0.0420904	0.0166335	0.0573537	0.0512751	0.531335	0.0102145	0.0075796	0.0260615	0.0084098	0.0152311	0.0187285	0.0108739	0.0253256	0.86962
21790	-9893.04	-9904.61	11.5701	0.299269	0.188077	0.233236	0.279418	0.101312	0.261334	0.0675454	0.0745044	0.41834	0.0769644	0.0622062	0.335655	0.902028	2.70011	0.643595	0.0142798	0.0454956	0.0326713	0.0194008	0.0638585	0.0417054	0.499346	0.0128343	0.0144008	0.037271	0.0148092	0.0122633	0.0153608	0.00949578	0.0326815	0.865874
21800	-9886.61	-9898.12	11.5115	0.293692	0.18261	0.233102	0.290597	0.121037	0.234177	0.0382506	0.0667623	0.470806	0.0689667	0.0823871	0.381068	0.938284	2.59826	0.73833	0.0122581	0.0321485	0.0365125	0.024357	0.0546432	0.0430616	0.531056	0.0104547	0.00523479	0.0387169	0.0127974	0.0137362	0.0135127	0.011543	0.0312314	0.871264
21810	-9893.58	-9904.4	10.8139	0.288731	0.184702	0.245412	0.281154	0.125254	0.222757	0.0372098	0.062473	0.487207	0.0650986	0.05821	0.325652	0.89335	2.72279	0.624561	0.0117977	0.0442211	0.0430623	0.0238472	0.0642274	0.0431304	0.562334	0.00802498	0.00476524	0.0491357	0.00707704	0.0182518	0.0254775	0.00427022	0.0319718	0.941594
21820	-9891.35	-9903.33	11.981	0.272621	0.174317	0.254071	0.298991	0.139235	0.247623	0.0341232	0.0694466	0.437206	0.0723653	0.0733587	0.361691	0.92342	2.64153	0.696115	0.0129994	0.0346377	0.0355318	0.025503	0.054971	0.0384482	0.49389	0.0120204	0.00843125	0.0321083	0.0101265	0.0125999	0.0165463	0.00710531	0.0296077	0.824527
21830	-9888.84	-9901.28	12.4368	0.274346	0.181866	0.240646	0.303142	0.121511	0.252123	0.0608456	0.0656688	0.416623	0.0832289	0.0822871	0.38086	0.93813	2.59872	0.737863	0.0126029	0.0352317	0.0314408	0.017783	0.0537833	0.0496442	0.435576	0.0120204	0.0102719	0.0332596	0.0075822	0.0187585	0.0188023	0.0129624	0.0290197	0.778739
21840	-9884.21	-9896	11.785	0.275497	0.182629	0.237459	0.304414	0.116986	0.242734	0.0585799	0.0615965	0.439974	0.0801297	0.076523	0.368639	0.92885	2.62599	0.710924	0.00702864	0.0296658	0.0375788	0.0192485	0.0664763	0.0413452	0.508968	0.00895551	0.00878481	0.0328274	0.00772991	0.0212944	0.0167057	0.00494263	0.0324967	0.844049
21850	-9884.83	-9896.28	11.4518	0.291111	0.183216	0.226004	0.29967	0.099753	0.250544	0.0604648	0.0592977	0.447232	0.0827079	0.0625039	0.336385	0.902651	2.69846	0.645007	0.0164284	0.0355221	0.0375788	0.023323	0.0522029	0.0394243	0.532916	0.00923048	0.0109318	0.0334153	0.0113873	0.0166378	0.0198406	0.00868993	0.0301737	0.877703
21860	-9889.19	-9901.95	12.7598	0.28637	0.195438	0.223402	0.29479	0.121102	0.272562	0.0565046	0.0605341	0.412006	0.077291	0.132635	0.470178	0.996336	2.40085	0.978454	0.0107997	0.0246344	0.038555	0.0233491	0.0604891	0.0469401	0.41429	0.0127686	0.00546869	0.0292432	0.0094567	0.0166378	0.0204593	0.00478739	0.0273557	0.745235
21870	-9890.37	-9902.76	12.3863	0.286736	0.190447	0.228583	0.294234	0.121022	0.272383	0.0606479	0.0604943	0.411735	0.0737182	0.0872589	0.390988	0.945565	2.57619	0.761101	0.0139595	0.0343881	0.0404558	0.0320593	0.0600065	0.0343529	0.432221	0.00770793	0.0101528	0.0389722	0.0101025	0.0167946	0.0199719	0.010673	0.0218526	0.78367
21880	-9886.97	-9898.69	11.7249	0.293583	0.188619	0.226389	0.291409	0.116955	0.249194	0.067291	0.0584615	0.427668	0.0804303	0.0643336	0.340825	0.906411	2.68843	0.653671	0.00860618	0.0328145	0.0336968	0.022507	0.0714255	0.0494175	0.487298	0.0114356	0.0043196	0.0373752	0.0100784	0.0209849	0.0199719	0.00646976	0.0339446	0.850346
21890	-9891.53	-9902.59	11.0608	0.272379	0.196193	0.228317	0.303111	0.122312	0.296459	0.03582	0.0705307	0.390765	0.0841138	0.0548261	0.316859	0.885499	2.74282	0.608309	0.00534444	0.0298858	0.0386687	0.021482	0.0572848	0.0431891	0.571731	0.0105232	0.00990107	0.0449743	0.00906193	0.0219815	0.0160802	0.00547205	0.0314054	0.916986
21900	-9889.22	-9900.25	11.0282	0.275163	0.198197	0.23065	0.29599	0.113953	0.252449	0.0462167	0.0574912	0.452263	0.0776272	0.0625112	0.336403	0.902666	2.69842	0.645042	0.0100246	0.0381606	0.0386687	0.0237185	0.0651845	0.0437022	0.548941	0.00830828	0.00689718	0.0436687	0.0169261	0.0205193	0.00851471	0.0123817	0.0344447	0.920061
21910	-9888.47	-9898.38	9.90917	0.298871	0.186734	0.230899	0.283497	0.109023	0.281136	0.0445153	0.0553747	0.435614	0.0743373	0.0492336	0.301598	0.871358	2.77781	0.581094	0.0146079	0.0318527	0.0432674	0.0230845	0.0577808	0.0479803	0.66223	0.00974396	0.00822996	0.040981	0.0111587	0.0274487	0.016886	0.00586483	0.0311655	1.03228
21920	-9885	-9896.04	11.0383	0.292251	0.182826	0.220976	0.303946	0.115143	0.243869	0.0439282	0.0584831	0.460066	0.0785102	0.0663317	0.345589	0.910389	2.67769	0.663105	0.0108363	0.0432488	0.0353069	0.0221232	0.0579866	0.038442	0.580402	0.00922009	0.0105821	0.0353832	0.0120284	0.0154397	0.0228648	0.00471248	0.0203866	0.918963
21930	-9890.34	-9901.3	10.9647	0.279616	0.183166	0.232708	0.304511	0.140519	0.251111	0.0353205	0.0726667	0.42744	0.0729426	0.0796781	0.375395	0.934022	2.6109	0.725672	0.0109908	0.0414199	0.0354824	0.0231657	0.0530336	0.0446474	0.568294	0.012152	0.0124857	0.0330274	0.00710597	0.0204632	0.0282138	0.00703989	0.0284873	0.926009
21940	-9886.37	-9897.4	11.0303	0.282867	0.185295	0.235413	0.296424	0.123742	0.249115	0.0379791	0.0645595	0.459614	0.0649905	0.0746356	0.364516	0.925642	2.63521	0.702094	0.0105824	0.0366681	0.0409727	0.0194205	0.05802	0.0394857	0.583283	0.0125828	0.00751052	0.0327972	0.0108519	0.0136028	0.0296198	0.00494409	0.0192232	0.919564
21950	-9883.77	-9894.39	10.6192	0.286627	0.186896	0.236722	0.289755	0.124044	0.249724	0.0366125	0.0596231	0.444728	0.0852676	0.0608745	0.332365	0.899203	2.70756	0.637269	0.0110114	0.0390145	0.0373126	0.0238159	0.0587323	0.0453216	0.604953	0.010784	0.00526818	0.0414305	0.0108216	0.016454	0.0227085	0.00883483	0.0245316	0.960994
21960	-9888.02	-9899.42	11.4042	0.281717	0.183694	0.22645	0.308139	0.12018	0.303027	0.0477706	0.0422229	0.395095	0.0917042	0.0749588	0.365227	0.926198	2.63362	0.703607	0.0120956	0.0339519	0.0438219	0.0170541	0.0651294	0.0355837	0.535769	0.010986	0.00927695	0.0340166	0.00808126	0.0210893	0.0268522	0.00454953	0.0239057	0.882163
21970	-9887.38	-9898.39	11.0063	0.290987	0.18974	0.233903	0.28537	0.110742	0.250393	0.0440193	0.0629558	0.458519	0.0733702	0.035695	0.259888	0.829036	2.87538	0.512329	0.0149918	0.043154	0.0290755	0.022176	0.0642954	0.0370524	0.573577	0.00806108	0.0124459	0.0373134	0.00914139	0.015421	0.017497	0.00798312	0.0307297	0.922914
21980	-9880.82	-9892.48	11.6613	0.282184	0.179949	0.235008	0.302859	0.102549	0.281402	0.0476089	0.0604197	0.427614	0.0804071	0.0735132	0.362035	0.923691	2.64076	0.696839	0.0100297	0.0318076	0.0388246	0.0223914	0.0649051	0.0422165	0.517713	0.00889413	0.0107749	0.0354667	0.00778138	0.015421	0.0182664	0.0059142	0.026088	0.856495
21990	-9885.6	-9897.22	11.623	0.28689	0.199118	0.227128	0.286864	0.111429	0.270334	0.0467831	0.065652	0.423688	0.0821141	0.0638095	0.339561	0.905346	2.69128	0.651192	0.01645	0.0357295	0.040775	0.0207094	0.0604347	0.048597	0.499581	0.00889413	0.0107749	0.0404873	0.0107506	0.0117752	0.0311818	0.00553029	0.0188796	0.86055
22000	-9891.18	-9902.91	11.7258	0.278381	0.19363	0.238382	0.289607	0.110556	0.231613	0.0670236	0.0449104	0.475907	0.0699906	0.0685772	0.350842	0.91471	2.66587	0.673679	0.0106964	0.0247127	0.0357788	0.0219419	0.0595529	0.0416295	0.503158	0.0122994	0.0107749	0.048081	0.00749561	0.0154124	0.0105	0.00820207	0.0399179	0.850154
22010	-9882.84	-9893.84	11.0017	0.276419	0.187552	0.230898	0.305131	0.120284	0.250302	0.052512	0.0579269	0.457973	0.0610022	0.0540254	0.314732	0.883568	2.74767	0.604441	0.0104725	0.0361104	0.037768	0.0237674	0.0582903	0.0393416	0.578742	0.0111502	0.00885569	0.0353438	0.00602981	0.0165165	0.0133135	0.00811588	0.0390937	0.922911
22020	-9887.96	-9898.76	10.7975	0.280772	0.185279	0.240912	0.293037	0.0979276	0.260916	0.0397677	0.0682517	0.459133	0.0740038	0.0478962	0.297801	0.867734	2.78657	0.574506	0.0108793	0.0388911	0.0343359	0.0274953	0.0656468	0.038489	0.587796	0.0107714	0.00885569	0.0379747	0.00639976	0.0157216	0.0199041	0.00368336	0.0366334	0.943478
22030	-9884.37	-9895.22	10.8465	0.281981	0.190021	0.233699	0.294299	0.101869	0.276516	0.0497355	0.0434867	0.449688	0.0787052	0.0669762	0.347107	0.911645	2.67427	0.666143	0.00993329	0.045664	0.041766	0.0259583	0.0667113	0.0455417	0.5572	0.0109501	0.00918389	0.0391952	0.00624012	0.0171196	0.0153675	0.0118779	0.0354106	0.938119
22040	-9891.01	-9902.13	11.1211	0.285267	0.185759	0.235899	0.293075	0.120706	0.261158	0.0382937	0.05397	0.460864	0.0650082	0.0564135	0.321023	0.889243	2.73332	0.61595	0.00973364	0.0340275	0.0401346	0.0299633	0.0600492	0.0452037	0.547813	0.0140301	0.004564	0.0384881	0.00427867	0.0210135	0.00867513	0.00492339	0.0480165	0.910914
22050	-9886.88	-9897.54	10.6627	0.298591	0.188979	0.22336	0.28907	0.121074	0.261954	0.0384105	0.050739	0.449906	0.0779163	0.0475927	0.29693	0.866897	2.78858	0.573006	0.0160791	0.0304561	0.0396259	0.0227783	0.0624593	0.0375598	0.600278	0.00754676	0.00979624	0.041095	0.0119804	0.0164889	0.0132189	0.0114862	0.036123	0.956971
22060	-9886.04	-9896.97	10.9301	0.295354	0.186931	0.220938	0.296777	0.112185	0.266956	0.054363	0.0596302	0.426127	0.080739	0.0767895	0.369216	0.929296	2.6247	0.71217	0.0122227	0.0314036	0.0397638	0.0287064	0.0651846	0.0497675	0.554566	0.00773392	0.010587	0.0427689	0.00931178	0.0146108	0.0095645	0.0100094	0.0433318	0.929533
22070	-9890.77	-9901.43	10.6616	0.293096	0.19804	0.224797	0.284066	0.101942	0.260731	0.0505543	0.0495712	0.462119	0.0750823	0.0572643	0.323226	0.891205	2.72831	0.620032	0.0166471	0.0354642	0.0414797	0.0193309	0.0638898	0.0569734	0.588236	0.0127581	0.00949862	0.0394708	0.00367514	0.0183607	0.0196986	0.00866738	0.0226887	0.956839
22080	-9897.11	-9907.35	10.2392	0.303861	0.193971	0.223938	0.27823	0.104593	0.267547	0.0511348	0.061238	0.438453	0.0770347	0.0635243	0.338871	0.904762	2.69284	0.649842	0.0099524	0.0314212	0.0331812	0.0327402	0.0540733	0.0428643	0.638815	0.0185231	0.0067722	0.0373052	0.0101275	0.0251732	0.0156686	0.00565552	0.0366605	0.998933
22090	-9886.46	-9898.05	11.596	0.292732	0.193855	0.215735	0.297678	0.105564	0.29628	0.0533129	0.0638464	0.400682	0.080316	0.0603711	0.33111	0.898118	2.7104	0.634873	0.0119972	0.0476416	0.0350659	0.0235677	0.0687926	0.0359349	0.505446	0.0103785	0.00805809	0.0408304	0.00811922	0.013133	0.0154888	0.00988516	0.0289872	0.863327
