Iteration	Posterior	Likelihood	Prior	br_lens[1]	br_lens[2]	br_lens[3]	br_lens[4]	br_lens[5]	br_lens[6]	br_lens[7]	br_lens[8]	br_lens[9]	br_lens[10]	br_lens[11]	br_lens[12]	br_lens[13]	br_lens[14]	br_lens[15]	br_lens[16]	br_lens[17]	br_lens[18]	br_lens[19]	br_lens[20]	br_lens[21]	br_lens[22]	br_lens[23]	TL
42730	-5195.45	-5212.65	17.1943	0.007539	0.00110243	0.000492429	0.00150897	0.00148243	0.000368634	0.0015026	0.000203289	0.1202	0.000115258	0.0021025	0.000431107	0.00121533	0.00117187	0.00216151	0.00111015	0.00048699	0.00109922	0.00195195	0.000380317	0.000519299	0.00257513	0.00463042	0.154351
42740	-5195.25	-5212.6	17.35	0.00438456	0.0017039	0.000774424	0.00135837	0.00149792	0.000608346	0.00282205	0.000770604	0.105498	0.000385766	0.00227132	7.37908e-05	0.00257399	0.00161635	0.00276189	0.000957301	0.000356791	0.00104814	0.0023793	0.0001561	0.000524136	0.00260391	0.00165907	0.138786
42750	-5194.01	-5211.28	17.2724	0.00365661	0.00193691	0.00137174	0.000631554	0.00406459	0.00077179	0.00207133	0.000224961	0.114803	0.000164396	0.00172636	0.000108489	0.000721696	0.000593771	0.00332314	0.000339658	0.000156783	0.00155508	0.00277028	0.000404421	0.00161852	0.00294447	0.000586666	0.146546
42760	-5195.1	-5212.31	17.208	0.00524322	0.00121917	0.000886459	0.000747062	0.00333251	0.000501236	0.00375539	0.000243395	0.114803	8.11614e-05	0.00382613	0.000561348	0.00110508	0.000345425	0.00259546	0.000234512	0.000313147	0.00108347	0.0026989	0.000658523	0.00271472	0.00385372	0.00218502	0.152988
42770	-5189.18	-5206.44	17.2549	0.00662376	0.00124745	0.000741851	0.00123746	0.00233607	0.000453044	0.0026392	0.000363308	0.114803	0.000124003	0.00184891	0.000187596	0.000511284	0.000506974	0.00253438	0.000342427	0.000474609	0.00088456	0.00278597	0.00138664	0.00126978	0.00245629	0.00253616	0.148295
42780	-5195.18	-5212.32	17.1398	0.00587616	0.00108026	0.00146715	0.00333627	0.0036215	0.000657205	0.00291634	0.00043292	0.124355	0.00038435	0.00149616	0.000318904	0.00132985	0.000623013	0.00198908	0.000368641	0.000816931	0.0013171	0.0015757	0.00139176	0.000213907	0.00171599	0.00252354	0.159808
42790	-5201.83	-5219.12	17.2899	0.00542159	0.00041471	0.00196745	0.00274896	0.00265083	0.000413342	0.00182285	0.000908324	0.106141	0.000739069	0.00175273	5.09915e-05	0.00106874	0.0033815	0.0037565	0.000945572	0.00167836	0.00170049	0.00125452	0.00163371	0.000249325	0.00146859	0.00262288	0.144792
42800	-5201.93	-5219.29	17.3614	0.0031139	0.000413503	0.000847805	0.00105181	0.00243589	0.000549499	0.00103919	0.000587334	0.106141	0.000404832	0.00317966	0.000153276	0.000889554	0.00196128	0.00371981	0.00148918	0.00138555	0.000705282	0.000443763	0.00255361	0.00028079	0.0023907	0.00191003	0.137647
42810	-5198.12	-5215.41	17.2912	0.00484747	0.000503323	0.000417948	0.00165656	0.00324067	0.000859848	0.0011904	0.00016862	0.114001	0.000844211	0.00147291	0.000158722	0.0012321	0.00201553	0.00186424	0.00171467	0.000657766	0.00217205	0.000849052	0.000571869	6.84793e-05	0.00192464	0.00223315	0.144665
42820	-5198.17	-5215.4	17.2299	0.00623225	0.0012346	0.000836414	0.00288967	0.00530609	0.00080984	0.00349362	4.27718e-05	0.113314	0.00151395	0.0029281	0.00042599	0.000887792	0.000553226	0.00262053	0.000984229	0.00058064	0.000785795	0.0016854	0.000602488	8.52039e-05	0.00106007	0.00191848	0.150791
42830	-5198.69	-5216.11	17.4186	0.00596859	0.00316396	0.00120545	0.000969171	0.00274799	0.000498203	0.00282303	0.000183399	0.0958945	0.000489278	0.00246136	0.000251009	0.00196554	0.00119326	0.00199945	0.00125745	0.000190796	0.0019123	0.000500129	0.00168487	0.000182519	0.00159014	0.00279411	0.131927
42840	-5200.75	-5218.04	17.2925	0.0047696	0.00163433	0.0017836	0.00297983	0.00482991	0.000207762	0.00296182	0.000126508	0.104907	0.00154864	0.00328997	0.000419032	0.00241523	0.00132469	0.00304948	0.000965426	0.00159099	0.000809439	0.000581025	0.000996091	0.000128033	0.00107132	0.00214531	0.144535
42850	-5203.03	-5220.31	17.2813	0.00447955	0.000496894	0.00058698	0.00137508	0.00342685	0.000620333	0.00536816	8.83813e-05	0.110858	0.000996485	0.00213614	0.000592228	0.00317478	0.00246524	0.00217199	0.000672769	0.000800814	0.000860989	0.000459503	0.00199561	0.00024466	0.00069373	0.00109412	0.145659
42860	-5200.18	-5217.38	17.1988	0.00410031	0.00115447	0.00127661	0.00277201	0.00291938	0.000360663	0.00354926	6.6484e-05	0.117849	0.00102371	0.00315357	0.000768513	0.00161481	0.0046652	0.00198458	0.000935364	0.00105932	0.000722363	0.000746943	0.000523693	0.000170936	0.00116915	0.00132245	0.153909
42870	-5195.71	-5212.97	17.2593	0.00473632	0.00134926	0.00189615	0.00182717	0.00490609	0.000394202	0.00249521	0.000189858	0.113166	0.000678885	0.00214422	0.000917344	0.0013505	0.00329271	0.0015809	0.000866344	0.000733147	0.000702064	0.000854404	0.00109854	0.000471023	0.000745637	0.00145935	0.147855
42880	-5198.41	-5215.69	17.2784	0.0060678	0.00116282	0.001543	0.00124791	0.00220136	0.000314661	0.00420448	0.00012089	0.10812	0.000353412	0.00102049	0.00102323	0.0030537	0.00184591	0.00165372	0.00127036	0.000213588	0.000988056	0.000645563	0.0013174	0.00190875	0.00316739	0.00249552	0.14594
42890	-5194.53	-5211.7	17.169	0.00867228	0.00170407	0.000757102	0.00234392	0.00167186	0.000475873	0.00388787	0.000114591	0.11823	7.65275e-05	0.00161954	0.000350105	0.00173384	0.001224	0.00251733	0.000931105	0.000496989	0.000862307	0.00176544	0.00201121	0.00196998	0.0020551	0.0014159	0.156887
42900	-5198.28	-5215.68	17.4003	0.00896858	0.00183174	0.00197914	0.0015383	0.00286507	0.000796873	0.00340354	0.000401184	0.0949854	0.000238467	0.00113108	0.000154223	0.000925823	0.00193306	0.00287257	0.000330149	0.0006963	0.00118375	0.00204162	0.000654444	0.000715742	0.00263506	0.0014714	0.133753
42910	-5195.84	-5213.13	17.2952	0.0059043	0.000769911	0.00129306	0.0019	0.00290713	0.000891189	0.00221921	0.000710554	0.106815	0.000125526	0.0013344	0.000120277	0.000627735	0.00167659	0.00412674	6.33313e-05	0.00014647	0.00120989	0.00116335	0.000230928	0.00195764	0.00377594	0.00429882	0.144268
42920	-5193.22	-5210.59	17.3676	0.00420527	0.00173109	0.00246833	0.000649788	0.00476875	0.000945945	0.000691884	0.000281927	0.109217	0.000140329	0.00164331	9.32366e-05	0.000330506	0.000856357	0.00154371	0.000308983	0.000294298	0.000750855	0.000861319	0.000486644	0.000818924	0.00185792	0.00207431	0.13702
42930	-5194.24	-5211.52	17.2787	0.00443313	0.00194891	0.00193037	0.000539941	0.0032417	0.000680691	0.00346478	0.000752992	0.11309	0.000697656	0.00209951	4.25966e-05	0.000489529	0.00138575	0.00182215	0.000299902	0.00042226	0.00233164	0.00125722	0.00104406	0.000552733	0.00101155	0.00237757	0.145916
42940	-5194.59	-5211.78	17.1938	0.00409803	0.00114368	0.00102858	0.00101285	0.00186118	0.000550292	0.00156221	0.000586343	0.125243	0.0015547	0.00229492	9.39722e-05	0.000524527	0.000529002	0.00187483	0.000263784	0.000484049	0.00249361	0.00129558	0.00076746	0.00145307	0.000856111	0.00282982	0.154401
42950	-5196.71	-5213.94	17.2258	0.00480849	0.00354397	0.00066908	0.000808678	0.00494891	0.000781168	0.00235635	0.00119282	0.114752	0.000601025	0.00241532	5.32292e-05	0.000319593	0.00157156	0.00252471	0.000756779	7.43704e-05	0.000829501	0.0021368	0.000748809	0.00230879	0.00087032	0.00212885	0.151201
42960	-5190.49	-5207.8	17.3086	0.00466477	0.00170595	0.00178212	0.000905889	0.00251469	0.000194853	0.0027169	0.000505522	0.111453	0.000502663	0.00206615	0.000104579	0.000525083	0.000553138	0.00262753	0.00107415	0.000141548	0.000908842	0.00242977	0.00128885	0.00144273	0.00031006	0.00250259	0.142922
42970	-5193.97	-5211.23	17.2574	0.00433921	0.00277849	0.00130785	0.0022274	0.00311305	8.30473e-05	0.0014772	0.000550004	0.115258	0.000459485	0.00158058	0.000265224	0.00116526	0.000698484	0.00154733	0.000821211	0.000221266	0.00051353	0.001234	0.00160777	0.00173611	0.000331606	0.004728	0.148044
42980	-5197.88	-5215.13	17.246	0.00962898	0.00258923	0.000656147	0.00082067	0.0036235	0.000173941	0.00321236	0.000443869	0.11291	0.000702127	0.000781119	4.70171e-05	0.00108369	0.00104471	0.00484055	0.000742112	0.000403592	0.00058635	0.00169774	0.000849013	0.000825481	0.000575568	0.000944363	0.149182
42990	-5189.51	-5206.92	17.4153	0.00401924	0.00143647	0.000629284	0.00113315	0.00310717	0.000226296	0.00209707	0.00010222	0.10339	0.000570438	0.00203893	0.000114931	0.00116252	0.000722733	0.00246821	0.000208105	0.000102225	0.000571232	0.00134106	0.00192545	0.00173681	0.000717688	0.00243603	0.132257
43000	-5188.95	-5206.22	17.2739	0.00459873	0.00260474	0.0018562	0.00178912	0.00324918	0.000430542	0.00234447	0.000127831	0.114552	0.000187296	0.00141919	0.000176673	0.00150041	0.000367094	0.00185044	0.000459495	4.6581e-05	0.00144637	0.00104892	0.000971145	0.0020547	0.00110419	0.00220464	0.14639
43010	-5196.88	-5214.12	17.2328	0.00495494	0.0021144	0.0015157	0.0011147	0.00395967	0.000567223	0.00132312	0.000227105	0.114193	0.000152962	0.00383891	0.000480045	0.00203226	0.000462586	0.00254792	0.00100258	5.56307e-05	0.00187231	0.000379772	0.00164275	0.0018693	0.00044797	0.00374935	0.150504
43020	-5192.92	-5210.27	17.3508	0.00412929	0.0012508	0.00134548	0.00314021	0.00327197	0.00011132	0.00172342	0.000428164	0.104736	0.000108333	0.00217441	0.000768761	0.00139148	0.000837142	0.00223926	0.000535477	7.76485e-05	0.000695778	0.00139019	0.00148034	0.00212886	0.000502193	0.0042388	0.138705
43030	-5190.56	-5207.69	17.1294	0.00734414	0.00132462	0.00130466	0.00100964	0.00426632	0.000103005	0.0024662	0.000535313	0.125891	5.92691e-05	0.00290224	0.000424284	0.00162399	0.000858342	0.00324805	0.000191015	7.9213e-05	0.00103972	0.00162173	0.000922655	0.000868759	0.000681791	0.0020771	0.160843
43040	-5191.2	-5208.63	17.4349	0.00570107	0.000627182	0.00154724	0.0021261	0.00259577	0.000211937	0.00227279	0.00025025	0.101165	0.000102142	0.00166807	0.000104942	0.00193738	0.000852015	0.00196262	0.000344391	0.000484072	0.000137792	0.00134164	0.00018684	0.00216575	0.000601985	0.00190859	0.130295
43050	-5191.16	-5208.48	17.3206	0.00591548	0.000366624	0.00195628	0.000977059	0.00172802	9.31373e-05	0.00174184	9.81905e-05	0.11457	0.000144282	0.00125475	8.74459e-05	0.00202627	0.000394681	0.00413114	0.000404459	0.000455698	0.000158071	0.00107945	0.000256395	0.000726377	0.00178414	0.00137657	0.141726
43060	-5197.93	-5215.33	17.3934	0.00735506	0.0015108	0.000952483	0.00163604	0.00660818	0.00013911	0.00243688	0.000230928	0.0986857	0.00010465	0.000869214	0.000538236	0.000776	0.000507223	0.00275072	0.00169265	0.000776267	0.000370341	0.000543506	0.000398956	0.000902306	0.0026363	0.00202564	0.134447
43070	-5189.21	-5206.45	17.2401	0.00603086	0.00160597	0.00112641	0.00158798	0.00316734	0.000217462	0.0032393	6.54578e-05	0.116149	0.000333455	0.00145018	0.000310058	0.000440688	0.00108971	0.00393381	0.0013806	0.000739613	0.000701192	0.00184599	0.00102993	0.000609882	0.000883724	0.00183805	0.149776
43080	-5196.25	-5213.58	17.3383	0.00477128	0.00423392	0.0011681	0.00176815	0.00203669	0.00027281	0.002391	1.83602e-05	0.104547	0.000863649	0.00118247	0.000282868	0.000633173	0.000976003	0.00407828	0.00233748	0.00014911	0.00131245	0.000697939	0.000682183	0.00080015	0.00110164	0.00364621	0.139951
43090	-5193.37	-5210.58	17.2078	0.00814536	0.00179141	0.00169758	0.0006605	0.00250379	0.000787683	0.00150623	5.28282e-05	0.119581	0.000184662	0.00120384	0.000386088	0.00155048	0.000599317	0.00197075	0.00110405	0.000361464	0.00106873	0.000532609	0.000822982	0.000615403	0.00169036	0.00419043	0.153008
43100	-5196.46	-5213.62	17.163	0.00637256	0.00194785	0.000570505	0.00160573	0.00305451	0.00129331	0.00231573	7.02135e-06	0.119581	0.000349602	0.00194537	0.000472326	0.000701656	0.00158479	0.00201923	0.00157589	0.00240874	0.000715957	0.0014186	0.000815321	0.00170069	0.00209741	0.00293095	0.157485
43110	-5194.48	-5211.8	17.3218	0.0071412	0.0012623	0.000813635	0.00125713	0.00138901	0.000671678	0.00112999	4.27515e-06	0.111029	0.000246483	0.00264035	0.000348128	0.000753992	0.00193753	0.00164339	0.0010211	0.00208767	0.00143582	0.00172697	0.000361155	0.000754803	0.000854065	0.00109403	0.141604
43120	-5192.23	-5209.52	17.2895	0.00448187	0.00345645	0.000751483	0.000899782	0.00198269	0.000401605	0.00304081	1.10721e-05	0.111029	0.000239605	0.00440896	0.000527388	0.000927494	0.00136228	0.00254437	0.00103047	0.000834866	0.000523117	0.001167	0.000710408	0.000725617	0.00175325	0.00202104	0.144831
43130	-5191.48	-5208.76	17.2804	0.00767315	0.00153254	0.00127587	0.00115595	0.00516007	0.000453005	0.00282877	3.67162e-05	0.111029	0.000171414	0.00179778	0.000834914	0.00085359	0.000926321	0.00257879	0.000937826	0.000903846	0.000690733	0.0011012	0.000209931	0.000575168	0.000927217	0.00209095	0.145745
43140	-5194.91	-5212.1	17.1989	0.00519388	0.002639	0.00125875	0.00230948	0.00325397	0.000172448	0.00180034	8.65933e-05	0.117949	0.000119956	0.00278794	0.000479071	0.00358958	0.00198214	0.00164695	0.000916731	0.00136975	0.000503033	0.00169152	6.66386e-05	0.000872937	0.000892703	0.00231516	0.153898
43150	-5192.24	-5209.4	17.1685	0.00335602	0.00122766	0.00115182	0.00176819	0.00360837	0.000360576	0.0014237	7.02509e-05	0.12739	0.000383918	0.00261706	0.000519052	0.00180444	0.0009434	0.00250576	0.000953375	0.000384537	0.00110286	0.00144065	2.63406e-05	0.00132968	0.00129197	0.00127207	0.156932
43160	-5192.45	-5209.87	17.422	0.00363749	0.00145915	0.000971845	0.00353351	0.00327574	0.000373174	0.00214092	1.38413e-05	0.0990534	0.000335035	0.00265356	0.000323628	0.000829014	0.00168211	0.00325631	0.000714759	0.00012591	0.000714019	0.00165517	3.03688e-05	0.000989415	0.00186149	0.00195812	0.131588
43170	-5197.93	-5215.25	17.3245	0.00447017	0.000934028	0.00168677	0.00614754	0.000830169	0.00125233	0.00160595	2.99949e-05	0.111976	0.000132161	0.00205959	0.000287057	0.000811112	0.000745517	0.00180417	0.000747289	6.29212e-06	0.00170412	0.00121006	8.71716e-05	0.000582781	0.000784417	0.0014395	0.141334
43180	-5199.29	-5216.4	17.1135	0.00491702	0.000946485	0.00209005	0.00569912	0.00151573	0.0013122	0.0035158	6.75497e-05	0.124903	2.91948e-05	0.00219304	0.000815276	0.000446921	0.000883819	0.00249837	0.001299	1.61295e-05	0.000955782	0.00148466	0.000171413	0.00102305	0.00239703	0.00325358	0.162434
43190	-5191.12	-5208.37	17.2464	0.00581403	0.00162648	0.00102639	0.0020014	0.00294047	0.000372809	0.00266382	0.000103239	0.115305	6.57075e-05	0.0019688	0.00176161	0.00123495	0.00139517	0.00184844	0.000809945	2.97813e-05	0.000994773	0.00218006	9.89556e-05	0.00187676	0.00168388	0.00134697	0.149149
43200	-5191.98	-5209.19	17.2105	0.00646466	0.00205442	0.000972617	0.00257156	0.00420083	0.000691756	0.00225759	9.07246e-05	0.115305	0.000111457	0.00301724	0.000639283	0.00180256	0.000656594	0.00188673	0.000906323	3.30222e-05	0.00118766	0.00225003	0.000139597	0.000393428	0.00214131	0.0029592	0.152734
43210	-5196.49	-5213.84	17.3491	0.00647789	0.00114954	0.000504947	0.000965498	0.00212768	0.0011114	0.00336801	8.08313e-05	0.103671	0.000131384	0.00103839	0.000369298	0.00192292	0.00105199	0.00182219	0.00122351	6.22111e-05	0.00151722	0.00238288	0.000208975	0.000298609	0.00219509	0.00519068	0.138872
43220	-5193.9	-5211.04	17.1371	0.0036647	0.00244104	0.000555903	0.000701977	0.0025784	0.000289591	0.00282999	5.98719e-05	0.131499	0.000130435	0.00115355	0.000396347	0.00127607	0.000518178	0.00375222	0.000972129	9.19253e-05	0.000949802	0.0016131	8.92874e-05	0.000368778	0.00300323	0.00114082	0.160076
43230	-5191.77	-5209.08	17.3113	0.00414517	0.00217758	0.000265056	0.000905974	0.00256086	0.000481689	0.00155298	3.85659e-05	0.112518	0.000169825	0.00199021	0.000435579	0.00162527	0.000649489	0.00247869	0.00151607	0.000680437	0.000369612	0.0016345	9.28612e-05	0.00159439	0.00295316	0.00181895	0.142655
43240	-5193.7	-5211.02	17.3278	0.00530442	0.00233635	0.000592263	0.00117751	0.00267057	0.00022796	0.0011961	3.37388e-05	0.105112	7.90335e-05	0.0031375	0.000577305	0.00159067	0.00241087	0.00286304	0.00129	0.000653515	0.000589483	0.00159319	0.000243694	0.00235827	0.00293802	0.0020309	0.141007
43250	-5188.36	-5205.76	17.3933	0.00385806	0.00224609	0.00172197	0.00108593	0.00284372	0.00034906	0.00160488	1.53052e-05	0.105441	0.000201537	0.00273583	0.000490364	0.000918785	0.000941711	0.00223709	0.000782242	0.000516675	0.0004474	0.00116146	0.000392404	0.00173615	0.00111301	0.00161552	0.134456
43260	-5195.46	-5212.7	17.234	0.00405203	0.0013629	0.000712229	0.00170868	0.00210687	0.000790676	0.00379266	3.18771e-05	0.116248	0.000645947	0.00191303	0.000252226	0.000845481	0.00026818	0.00249593	0.00125818	0.00139747	0.00194597	0.000676504	0.000296641	0.00252521	0.00208895	0.00297357	0.150389
43270	-5193.74	-5210.96	17.2268	0.00430229	0.00209597	0.000498038	0.00307516	0.0025898	0.000273175	0.00226972	2.45179e-05	0.116248	0.00171395	0.00299167	0.00017772	0.00069903	0.000533526	0.00151434	0.000577682	0.000245376	0.00182489	0.00132595	0.000980823	0.00174174	0.00225261	0.0031477	0.151104
43280	-5189.06	-5206.34	17.2746	0.00446834	0.00119557	0.000333245	0.00237265	0.00197131	8.47644e-05	0.00203932	3.29419e-05	0.115236	0.000843022	0.00217165	0.000178971	0.00122555	0.00118159	0.00203271	0.00213034	6.87362e-05	0.00120002	0.00190519	0.000367746	0.00135183	0.00126387	0.00267006	0.146325
43290	-5192.11	-5209.27	17.1633	0.00627372	0.00207162	0.000669368	0.000878093	0.00326552	0.000100214	0.00224998	2.85638e-05	0.12237	0.000522703	0.00160734	8.66623e-05	0.000778527	0.00149912	0.00263702	0.000977733	5.79866e-05	0.00176379	0.00399102	0.000390227	0.00100854	0.00283749	0.00138721	0.157452
43300	-5194.07	-5211.39	17.3148	0.00922586	0.000913954	0.000765326	0.000896302	0.00271894	8.57199e-05	0.00124388	9.21347e-05	0.104483	0.000620307	0.00400407	3.31773e-05	0.00155787	0.00165041	0.00363966	0.0014731	5.18105e-05	0.00122555	0.000961313	0.000461347	0.00184655	0.00103612	0.00331635	0.142303
43310	-5190.95	-5208.28	17.3327	0.0060087	0.00181239	0.00143202	0.00254652	0.00189164	9.88511e-05	0.00205484	5.46851e-05	0.106402	0.00227305	0.00242779	4.58322e-05	0.000641252	0.00168328	0.00248607	0.000936479	2.2949e-05	0.000901388	0.00104161	0.000725449	0.00065386	0.0013033	0.00306988	0.140514
43320	-5191.83	-5209.04	17.217	0.00608535	0.00163117	0.000838486	0.00250764	0.000891569	0.000156043	0.00236661	9.33537e-05	0.122164	0.000290841	0.00164967	6.36044e-05	0.00214392	0.000846362	0.00238323	0.000840062	3.68227e-05	0.00145343	0.000309559	0.000381523	0.000716447	0.000544396	0.00369	0.152084
43330	-5191.26	-5208.52	17.2626	0.00462907	0.00253045	0.00215581	0.00134257	0.000917158	0.000110382	0.0034283	4.92768e-05	0.118425	0.000485175	0.00155326	9.43446e-05	0.0015976	0.00123221	0.00185672	0.00113657	6.16798e-05	0.00138767	0.000658524	0.000919534	0.000636282	0.000569846	0.00174548	0.147523
43340	-5196.15	-5213.37	17.2165	0.00709414	0.0007959	0.00140809	0.000801148	0.00111999	0.000156955	0.0028054	0.00032337	0.117865	0.00100479	0.00189191	0.00048859	0.000711274	0.00159663	0.00332226	0.00161455	4.88615e-05	0.00124969	0.00123881	0.00227056	0.000597462	0.0005641	0.00316693	0.152136
43350	-5193.06	-5210.29	17.2356	0.00371995	0.000817934	0.00149514	0.00174813	0.00364688	7.47014e-05	0.00235573	0.000148252	0.117865	0.00107506	0.00119414	0.000242961	0.000421647	0.00166355	0.00247198	0.00146862	8.22581e-05	0.000592385	0.00118394	0.00064759	0.00209507	0.000775044	0.00443539	0.150221
43360	-5192.21	-5209.55	17.3493	0.00538648	0.00124043	0.00139264	0.00170555	0.00297455	2.74921e-05	0.0044279	0.00013685	0.102506	0.000457567	0.003018	6.61008e-05	0.000958709	0.000422457	0.00298828	0.00135096	5.34619e-05	0.0014995	0.00145984	0.00101662	0.00285904	0.00163683	0.00126592	0.138851
43370	-5195.23	-5212.51	17.2857	0.0079296	0.00250207	0.00080204	0.000836498	0.00302373	0.000111287	0.00195127	0.00013126	0.110068	0.000705399	0.0019701	5.85915e-05	0.000672106	0.0012251	0.00173587	0.00199647	8.92372e-05	0.00102558	0.000270793	0.000101123	0.00185708	0.0032541	0.00289958	0.145217
43380	-5193.66	-5210.95	17.2886	0.00510092	0.00208181	0.00133948	0.00308627	0.00148623	0.000114934	0.00335756	0.000413162	0.110068	0.00086129	0.00186721	9.56608e-05	0.00152826	0.00155211	0.00334985	0.00103077	9.35621e-05	0.00169719	0.000460893	0.000131006	0.000536013	0.00161516	0.00306177	0.144929
43390	-5193.26	-5210.56	17.3057	0.00591885	0.00214517	0.00182981	0.00127617	0.00347254	0.000118085	0.0010415	0.00029839	0.109326	0.00116985	0.00334254	5.07632e-05	0.00164464	0.0010494	0.00222388	0.00135637	0.000105222	0.0019874	0.000564222	0.000145401	0.000626055	0.000646596	0.00287261	0.143212
