Iteration	Posterior	Likelihood	Prior	dp	glr[1]	glr[2]	csf[1]	csf[2]	csf[3]
8640	-60.7313	-64.9845	4.2532	0.083381	0.181068	0.0703208	0.209339	0.689673	0.100988
8650	-56.5758	-60.8219	4.24609	0.0196063	0.213462	0.102413	0.264239	0.548045	0.187716
8660	-52.8862	-57.9191	5.03296	0.0330812	0.19333	0.0303831	0.525989	0.455632	0.0183785
8670	-59.1704	-62.5794	3.40896	0.0888724	0.240872	0.0894491	0.607433	0.371213	0.021354
8680	-69.4172	-73.0431	3.62592	0.112599	0.180814	0.104085	0.452241	0.371664	0.176095
8690	-56.0315	-61.3505	5.319	0.0420532	0.108708	0.0774291	0.25808	0.410828	0.331092
8700	-62.7186	-66.6824	3.9638	0.0628021	0.188685	0.112223	0.656349	0.188824	0.154827
8710	-67.818	-71.6001	3.78203	0.085597	0.157211	0.13908	0.258984	0.303973	0.437043
8720	-64.0345	-68.7808	4.74628	0.0422389	0.0606988	0.182525	0.215148	0.543275	0.241577
8730	-59.3895	-64.763	5.37357	0.035233	0.0978041	0.0896957	0.266334	0.577796	0.15587
8740	-59.7883	-64.0077	4.21944	0.0200107	0.145971	0.172164	0.21117	0.406458	0.382372
8750	-58.25	-62.2036	3.9536	0.0672956	0.177366	0.120068	0.422203	0.559654	0.0181427
8760	-55.9608	-61.1517	5.19087	0.0654749	0.0758896	0.0996392	0.24981	0.610798	0.139392
8770	-52.6184	-55.6111	2.99266	0.233701	0.106074	0.121049	0.383858	0.500585	0.115557
8780	-71.6392	-75.2912	3.65201	0.0800419	0.156395	0.158452	0.509686	0.165774	0.32454
8790	-49.1949	-53.9218	4.72685	0.0533967	0.100034	0.133975	0.662957	0.28102	0.056023
8800	-53.5866	-58.9688	5.38214	0.0446724	0.113297	0.0639068	0.39766	0.247423	0.354917
8810	-67.4438	-71.5581	4.11427	0.0495633	0.202437	0.0966631	0.424168	0.166084	0.409749
8820	-50.4267	-53.8251	3.39838	0.229946	0.117177	0.0731291	0.620023	0.200204	0.179773
8830	-60.8313	-62.6687	1.83735	0.191587	0.277012	0.107756	0.218382	0.492647	0.288971
8840	-67.566	-70.1541	2.58806	0.103372	0.281643	0.11627	0.407315	0.0997412	0.492944
8850	-80.2134	-82.5605	2.34701	0.236869	0.186637	0.101884	0.49989	0.178566	0.321544
8860	-52.315	-55.9473	3.63232	0.10707	0.248274	0.0415149	0.545559	0.250759	0.203682
8870	-49.4426	-54.2978	4.8552	0.0213006	0.186133	0.0671366	0.833249	0.0307822	0.135969
8880	-68.466	-72.9038	4.43781	0.0520713	0.18939	0.0748479	0.687906	0.222384	0.0897107
8890	-47.5006	-52.145	4.64439	0.0488074	0.149482	0.0973613	0.554859	0.186707	0.258433
8900	-56.5795	-60.0732	3.49368	0.103568	0.201155	0.106	0.4324	0.433646	0.133954
8910	-48.9522	-53.7329	4.78065	0.0697506	0.106233	0.106042	0.294861	0.507191	0.197949
8920	-59.0185	-60.1958	1.17724	0.252875	0.308945	0.0805453	0.882257	0.0651461	0.0525964
8930	-69.2351	-73.2497	4.01461	0.124399	0.202558	0.0316724	0.719055	0.2553	0.0256451
8940	-69.4674	-72.6569	3.18952	0.102778	0.20944	0.12892	0.847396	0.0579798	0.0946244
8950	-66.9428	-71.8378	4.89504	0.0730296	0.144319	0.053237	0.794388	0.17058	0.035032
8960	-47.2896	-52.0182	4.72855	0.106054	0.0981879	0.0829938	0.753597	0.115541	0.130862
8970	-62.1014	-64.6386	2.53718	0.185921	0.195386	0.125064	0.517974	0.377483	0.104542
8980	-62.7097	-65.7688	3.05907	0.0785452	0.222957	0.152681	0.622457	0.263401	0.114142
8990	-53.1744	-57.707	4.53264	0.0506675	0.187375	0.068784	0.250206	0.146965	0.60283
9000	-56.461	-58.3753	1.91425	0.320998	0.0938662	0.153801	0.53473	0.175474	0.289796
9010	-71.2084	-73.8984	2.69	0.115397	0.236253	0.13944	0.519808	0.377071	0.10312
9020	-83.7387	-86.7756	3.03683	0.0774644	0.269592	0.109351	0.434266	0.242281	0.323454
9030	-64.8566	-67.5313	2.67468	0.115235	0.271195	0.106192	0.655122	0.174165	0.170713
9040	-52.8602	-58.0655	5.20536	0.0821533	0.0623663	0.0950343	0.612396	0.191134	0.196469
9050	-64.0865	-67.3615	3.275	0.0845262	0.216726	0.131338	0.310084	0.249415	0.440501
9060	-47.0416	-50.7312	3.68962	0.147389	0.175798	0.0679418	0.705239	0.0596032	0.235158
9070	-60.569	-63.0467	2.47767	0.238679	0.170741	0.102902	0.43093	0.328462	0.240608
9080	-50.4088	-52.1034	1.69462	0.329952	0.160302	0.100375	0.315716	0.535336	0.148947
9090	-63.878	-66.4815	2.60351	0.247966	0.169911	0.0818622	0.651642	0.194284	0.154075
9100	-56.6519	-60.0714	3.41952	0.178532	0.141081	0.0985251	0.686977	0.146178	0.166845
9110	-43.4226	-47.519	4.09649	0.123511	0.128212	0.0987179	0.475998	0.123379	0.400623
9120	-66.9266	-70.51	3.58341	0.125879	0.0959758	0.179894	0.583814	0.402867	0.0133194
9130	-48.9263	-53.3228	4.39652	0.0813615	0.135605	0.103472	0.296773	0.563594	0.139633
9140	-63.4306	-66.0414	2.61083	0.230354	0.173768	0.0948864	0.640044	0.182444	0.177512
9150	-52.437	-57.4752	5.03826	0.0505183	0.103138	0.102608	0.715856	0.173751	0.110393
9160	-79.4477	-82.0502	2.60258	0.100157	0.212588	0.187087	0.553374	0.1885	0.258126
9170	-62.4035	-64.9163	2.51277	0.237668	0.162875	0.10827	0.677645	0.0786889	0.243666
9180	-60.878	-63.6872	2.80914	0.304286	0.10984	0.065051	0.739368	0.146819	0.113813
9190	-83.7015	-84.3899	0.688404	0.199761	0.310914	0.180575	0.716832	0.0221654	0.261003
9200	-58.953	-63.0647	4.11162	0.142749	0.136418	0.0697614	0.591195	0.260111	0.148693
9210	-77.0884	-79.5953	2.50687	0.107995	0.181464	0.219944	0.598932	0.155165	0.245902
9220	-65.2247	-67.14	1.91525	0.228383	0.198856	0.141327	0.0305124	0.60097	0.368518
9230	-49.2508	-52.9053	3.65455	0.112823	0.136524	0.145289	0.19767	0.620067	0.182263
9240	-59.3137	-62.1888	2.87513	0.20206	0.113744	0.156774	0.336568	0.485865	0.177567
9250	-38.2947	-42.2966	4.00193	0.155499	0.112338	0.0920611	0.0171271	0.718881	0.263992
9260	-58.228	-61.3712	3.14322	0.163323	0.140208	0.142237	0.681649	0.123725	0.194626
9270	-61.9265	-63.9031	1.97661	0.159024	0.305925	0.0974803	0.338795	0.604706	0.0564991
9280	-56.0917	-56.2373	0.145602	0.448434	0.232042	0.0650543	0.232302	0.476465	0.291233
9290	-61.5459	-64.4505	2.90463	0.274479	0.096288	0.0988599	0.618787	0.0200041	0.361209
9300	-66.4987	-68.1298	1.63107	0.355139	0.170569	0.0712756	0.764188	0.143297	0.0925151
9310	-55.0218	-59.0474	4.02556	0.0786776	0.178107	0.10075	0.419228	0.372368	0.208404
9320	-59.1765	-64.2456	5.06907	0.0337319	0.136933	0.0825181	0.528965	0.351585	0.11945
9330	-47.0735	-52.6305	5.55696	0.0110929	0.107147	0.0861544	0.587403	0.309371	0.103226
9340	-66.6608	-71.6351	4.97428	0.00528683	0.131372	0.126003	0.633473	0.0543975	0.31213
9350	-57.9376	-62.0092	4.07159	0.00638832	0.218375	0.128168	0.207814	0.302259	0.489927
9360	-55.8871	-60.3023	4.41516	0.015002	0.151436	0.152136	0.592603	0.290862	0.116534
9370	-68.3971	-71.2663	2.86919	0.0418946	0.326589	0.104688	0.729162	0.269624	0.00121431
9380	-41.7449	-46.6145	4.86954	0.0541862	0.149509	0.0694411	0.284733	0.566494	0.148773
9390	-52.936	-54.7111	1.77511	0.36187	0.0859464	0.134763	0.366167	0.311281	0.322552
9400	-66.0833	-68.9829	2.89964	0.270518	0.0712049	0.128403	0.453337	0.532614	0.0140487
9410	-63.0871	-66.5102	3.42306	0.131234	0.139608	0.146942	0.439769	0.197117	0.363114
9420	-59.1872	-61.3879	2.2007	0.173762	0.227366	0.138892	0.548671	0.134102	0.317227
9430	-54.3766	-57.5764	3.19984	0.103329	0.161579	0.175198	0.549689	0.266154	0.184157
9440	-55.6612	-57.0019	1.34076	0.329965	0.212776	0.083273	0.457299	0.216178	0.326524
9450	-55.2949	-59.7181	4.42325	0.126452	0.101053	0.0902597	0.311566	0.55847	0.129964
9460	-48.3608	-52.8155	4.4547	0.0852817	0.126207	0.103132	0.624117	0.271001	0.104882
9470	-46.6505	-50.8905	4.23999	0.0659075	0.194355	0.0758287	0.493156	0.321505	0.18534
9480	-57.4656	-61.946	4.48038	0.0371185	0.17845	0.0964829	0.52155	0.265874	0.212576
9490	-56.7047	-59.6845	2.97978	0.168738	0.223965	0.0694089	0.558273	0.237303	0.204424
9500	-53.9291	-55.5614	1.63228	0.322343	0.170997	0.103522	0.12071	0.338947	0.540343
9510	-47.5875	-51.3633	3.7758	0.148451	0.124212	0.109848	0.0694186	0.717344	0.213238
9520	-61.9455	-64.9476	3.00208	0.226923	0.153599	0.0793601	0.926176	0.0109598	0.0628638
9530	-45.6409	-47.9025	2.26158	0.32694	0.117025	0.0899674	0.417005	0.424318	0.158678
9540	-75.4466	-77.3335	1.88692	0.123276	0.308157	0.139965	0.59588	0.388749	0.0153711
9550	-45.4087	-49.8937	4.48505	0.149155	0.0929779	0.069452	0.642992	0.201022	0.155986
9560	-50.2666	-54.4774	4.21078	0.104196	0.15051	0.0843058	0.140816	0.508211	0.350973
9570	-58.2108	-62.4413	4.23047	0.0598639	0.197519	0.0796607	0.786384	0.108041	0.105575
9580	-63.9969	-67.9676	3.97064	0.0519212	0.180476	0.130629	0.620056	0.193683	0.186261
9590	-72.9908	-76.3208	3.32996	0.0843522	0.238949	0.103793	0.750033	0.159088	0.0908794
9600	-54.148	-58.7329	4.58485	0.069074	0.123202	0.109329	0.280269	0.520664	0.199067
9610	-50.2228	-55.0517	4.82895	0.045468	0.170935	0.0607922	0.792183	0.0877973	0.12002
9620	-73.4764	-77.9271	4.45075	0.08666	0.162755	0.0656002	0.669798	0.204392	0.12581
9630	-62.3593	-62.1268	-0.232571	0.353985	0.196031	0.233331	0.3604	0.354944	0.284655
9640	-53.2051	-56.6264	3.4213	0.166345	0.125943	0.125673	0.273791	0.240039	0.48617
9650	-65.0348	-67.5207	2.48591	0.246464	0.160619	0.104416	0.716802	0.107755	0.175444
9660	-70.2778	-74.5579	4.28013	0.0798949	0.15352	0.0986619	0.327706	0.363535	0.308759
9670	-60.3493	-63.2772	2.92789	0.235804	0.0919916	0.139505	0.401302	0.0871772	0.511521
9680	-71.406	-72.9197	1.51371	0.245376	0.263552	0.0997918	0.534561	0.318846	0.146594
9690	-50.8258	-54.4944	3.66853	0.0816172	0.230648	0.080972	0.386912	0.0181622	0.594925
9700	-62.649	-66.0975	3.44852	0.0531379	0.224118	0.137982	0.355216	0.594253	0.0505306
9710	-48.7655	-53.5755	4.81001	0.0291817	0.146642	0.103266	0.0226168	0.422581	0.554802
9720	-50.5781	-55.297	4.71889	0.123243	0.0886518	0.0763062	0.186907	0.10542	0.707673
9730	-61.1605	-65.3075	4.14702	0.123377	0.167644	0.0543677	0.432855	0.55396	0.0131845
9740	-52.9733	-58.4058	5.43254	0.0309993	0.0848484	0.100988	0.223849	0.469292	0.306859
9750	-62.6919	-67.3751	4.68324	0.0358041	0.125653	0.130309	0.432662	0.416983	0.150355
9760	-65.1225	-69.4797	4.35719	0.0178309	0.231104	0.0754362	0.846406	0.06807	0.085524
9770	-57.5904	-62.465	4.87461	0.0056958	0.130563	0.136371	0.327278	0.160336	0.512386
9780	-61.0634	-65.7503	4.68683	0.00446117	0.159131	0.127814	0.787052	0.0757388	0.137209
9790	-47.4215	-52.6303	5.20887	0.00521707	0.174397	0.0595888	0.680058	0.214379	0.105563
9800	-58.3692	-62.6686	4.29943	0.00378652	0.210857	0.115504	0.366149	0.590321	0.0435292
9810	-63.7657	-67.3998	3.63409	0.0023393	0.272025	0.122317	0.211736	0.604983	0.183281
9820	-71.9975	-76.246	4.24851	0.000457102	0.156488	0.178294	0.514893	0.0922156	0.392891
9830	-54.8544	-60.0298	5.17542	0.00124299	0.169568	0.0717367	0.178269	0.282175	0.539556
9840	-59.7145	-64.8291	5.11464	0.00415589	0.143679	0.100791	0.421744	0.0491957	0.529061
9850	-41.872	-47.9612	6.08922	0.00413152	0.058852	0.0881845	0.318955	0.363095	0.31795
9860	-51.1198	-56.2352	5.11546	0.0114818	0.170125	0.0669377	0.421663	0.206269	0.372068
9870	-55.9784	-59.7897	3.81135	0.0477049	0.216953	0.114297	0.491435	0.379941	0.128624
9880	-49.4996	-53.5392	4.03955	0.136958	0.165971	0.0532057	0.311942	0.301166	0.386892
9890	-50.168	-55.3249	5.15696	0.0552373	0.121004	0.0681527	0.393083	0.451729	0.155187
9900	-53.2345	-57.7631	4.52855	0.0508132	0.151682	0.10474	0.282958	0.540172	0.17687
9910	-47.3363	-51.7996	4.46333	0.0352315	0.175136	0.10339	0.633644	0.22611	0.140246
9920	-63.5226	-66.5428	3.02024	0.0398388	0.277381	0.140847	0.773573	0.13456	0.0918665
9930	-47.3882	-51.951	4.56282	0.0210164	0.209933	0.0728589	0.517883	0.394595	0.0875221
9940	-51.3758	-56.0222	4.64634	0.0139405	0.183718	0.0977976	0.128793	0.365161	0.506046
9950	-67.7712	-72.1206	4.34937	0.0326417	0.214311	0.0782002	0.381676	0.485597	0.132727
9960	-56.5015	-61.666	5.16451	0.0249646	0.165059	0.0536162	0.550229	0.251652	0.198119
9970	-39.8693	-44.5652	4.69593	0.0304451	0.164603	0.0954496	0.563581	0.0057806	0.430638
9980	-41.92	-46.4011	4.48114	0.122207	0.139193	0.0505758	0.10302	0.737121	0.159858
9990	-53.6671	-57.9788	4.31171	0.0859903	0.117716	0.125213	0.560565	0.118952	0.320483
10000	-47.6285	-52.4814	4.85299	0.0257287	0.123913	0.12515	0.472616	0.438528	0.0888559
10010	-44.0383	-48.9113	4.87294	0.0872097	0.127619	0.0579671	0.667112	0.151173	0.181714
10020	-53.9411	-58.9492	5.00802	0.0239178	0.143072	0.0922984	0.535869	0.227294	0.236837
10030	-56.2771	-60.1204	3.84329	0.0734007	0.200044	0.102317	0.654733	0.130058	0.215209
10040	-62.9548	-65.5981	2.64322	0.166844	0.237368	0.0915559	0.437667	0.414202	0.148131
10050	-59.5192	-62.2403	2.72112	0.0861565	0.25559	0.146232	0.373173	0.584633	0.042194
10060	-53.4393	-58.3023	4.86295	0.0285769	0.133347	0.111871	0.520973	0.194944	0.284084
10070	-60.9923	-66.5139	5.52167	0.0334158	0.0917813	0.0827258	0.584872	0.0507099	0.364418
10080	-48.7002	-54.0462	5.34601	0.0118139	0.170811	0.0428643	0.71266	0.0242986	0.263041
10090	-55.5942	-59.9721	4.37795	0.00411778	0.186381	0.131796	0.639284	0.211006	0.14971
10100	-51.4924	-56.5619	5.06954	0.00606936	0.156032	0.0910353	0.688974	0.21814	0.0928864
10110	-58.4557	-62.4301	3.97443	0.0424478	0.131412	0.188787	0.571603	0.185209	0.243188
10120	-72.6656	-75.0621	2.39656	0.287093	0.183611	0.0497303	0.500427	0.0528314	0.446741
10130	-61.7528	-63.3979	1.64509	0.352208	0.153709	0.0896642	0.239665	0.443022	0.317313
10140	-57.1518	-60.3295	3.17769	0.186538	0.18977	0.066014	0.654175	0.290848	0.0549765
10150	-60.1933	-62.9992	2.80583	0.122026	0.187028	0.170453	0.166417	0.0377124	0.795871
10160	-54.5503	-56.7072	2.15694	0.30328	0.113653	0.127463	0.14117	0.529065	0.329766
10170	-66.6644	-68.1561	1.49167	0.276625	0.239479	0.0948183	0.662523	0.289152	0.0483242
10180	-57.4381	-60.1714	2.73327	0.224705	0.182048	0.0800105	0.0654771	0.815632	0.118891
10190	-49.0795	-51.8915	2.81199	0.28042	0.147548	0.050923	0.0819664	0.224506	0.693528
10200	-59.1001	-62.7038	3.60371	0.213806	0.0921974	0.0937159	0.405676	0.161629	0.432694
10210	-55.4468	-60.2259	4.77911	0.0891454	0.110532	0.0825024	0.352617	0.3516	0.295783
10220	-42.3755	-46.6185	4.24301	0.132425	0.115578	0.0877858	0.209232	0.640598	0.15017
10230	-58.5884	-61.7042	3.11585	0.162606	0.225704	0.0601953	0.335589	0.507964	0.156447
10240	-62.7082	-67.4971	4.78892	0.140276	0.092244	0.0486782	0.901411	0.00653222	0.0920569
10250	-51.4763	-52.4141	0.937836	0.417582	0.212796	0.0359285	0.575052	0.0391795	0.385768
10260	-53.7468	-57.3527	3.60593	0.155046	0.138761	0.10569	0.560763	0.0372036	0.402033
10270	-47.6504	-50.7733	3.12291	0.141715	0.19697	0.109114	0.819857	0.085085	0.0950575
10280	-75.7698	-78.4161	2.64631	0.0970847	0.254212	0.144162	0.598729	0.384383	0.0168879
10290	-58.792	-62.6081	3.81604	0.0329521	0.246944	0.0985902	0.490565	0.405192	0.104244
10300	-58.0693	-63.5854	5.5161	0.0185357	0.0959306	0.0940137	0.892591	0.0902719	0.0171375
10310	-51.5737	-56.0579	4.48419	0.0689578	0.135002	0.107712	0.680012	0.297194	0.0227945
10320	-45.1271	-49.6516	4.52453	0.0544916	0.141324	0.111822	0.506242	0.0808985	0.412859
10330	-44.7481	-49.2777	4.52961	0.0926207	0.151896	0.0626121	0.557729	0.197949	0.244322
10340	-46.5918	-51.219	4.62715	0.11791	0.121069	0.0583967	0.32546	0.526593	0.147947
10350	-64.4706	-67.4149	2.94436	0.12862	0.24528	0.0917544	0.69144	0.229064	0.0794958
10360	-50.7458	-53.7971	3.05135	0.125017	0.198124	0.131814	0.714726	0.0888337	0.19644
10370	-41.5882	-46.0726	4.48433	0.0993213	0.134805	0.0775315	0.298335	0.555448	0.146217
10380	-54.0365	-55.417	1.38045	0.405332	0.147793	0.0689191	0.774575	0.0527267	0.172698
10390	-48.94	-53.2873	4.3473	0.127343	0.144899	0.0531185	0.375683	0.0961435	0.528173
10400	-51.0585	-56.0269	4.96842	0.123161	0.0759107	0.0641768	0.358562	0.146223	0.495215
10410	-80.6694	-83.0984	2.42902	0.0940213	0.202771	0.220396	0.121096	0.472827	0.406077
10420	-61.4925	-65.3296	3.83718	0.160976	0.131241	0.0841551	0.112741	0.417405	0.469854
10430	-59.7338	-61.9358	2.20197	0.27142	0.180619	0.0878541	0.640296	0.282101	0.0776036
10440	-51.0325	-53.9637	2.93116	0.236918	0.143004	0.0870528	0.73968	0.194643	0.0656763
10450	-61.7515	-64.5449	2.79345	0.179858	0.1783	0.122587	0.533485	0.328518	0.137997
10460	-49.3048	-54.233	4.92823	0.0247978	0.173991	0.0684786	0.280314	0.300508	0.419178
10470	-56.2311	-59.9219	3.69083	0.00847057	0.280513	0.102024	0.208698	0.428583	0.362719
10480	-54.6861	-60.2663	5.58026	0.00409906	0.131023	0.0669419	0.401307	0.485312	0.113381
10490	-45.3768	-50.7081	5.33125	0.00300927	0.127104	0.0968526	0.342533	0.0890509	0.568416
10500	-38.1934	-44.0332	5.83978	0.0079425	0.0936641	0.0745059	0.0368921	0.0439223	0.919186
10510	-45.1212	-50.5431	5.42191	0.00302652	0.12205	0.0928221	0.218991	0.0535693	0.72744
10520	-58.062	-62.5519	4.48991	0.00415629	0.143768	0.163175	0.322876	0.142848	0.534276
10530	-47.4128	-52.6217	5.20894	0.00300734	0.127041	0.109148	0.297724	0.540474	0.161802
10540	-54.3486	-59.2731	4.92452	0.00025732	0.149163	0.118218	0.0598873	0.458168	0.481945
10550	-82.8912	-87.059	4.16776	0.000510882	0.224372	0.118431	0.718076	0.179166	0.102758
10560	-71.5324	-76.282	4.74965	0.000909708	0.111519	0.172696	0.545452	0.132085	0.322463
10570	-44.1861	-48.9039	4.71782	0.000900448	0.215299	0.0721089	0.662443	0.133924	0.203633
10580	-56.5817	-61.3331	4.75131	0.00431153	0.103412	0.177236	0.262056	0.556433	0.181511
10590	-43.5399	-48.5728	5.03286	0.00647786	0.161046	0.089281	0.58335	0.300077	0.116573
10600	-78.4804	-82.9636	4.4832	0.0112052	0.196651	0.103913	0.407083	0.282287	0.31063
10610	-60.062	-64.3135	4.25149	0.0405916	0.179548	0.114801	0.670541	0.294733	0.0347254
10620	-69.6956	-72.8751	3.17952	0.0360552	0.25511	0.150973	0.35663	0.250981	0.392389
10630	-48.7211	-53.6137	4.89258	0.0232783	0.183013	0.0645409	0.503435	0.0657196	0.430845
10640	-48.4297	-52.9213	4.49162	0.0519308	0.17734	0.0816577	0.434837	0.404815	0.160348
10650	-61.0456	-65.5378	4.49221	0.0260118	0.186685	0.0981727	0.545205	0.305484	0.149311
10660	-50.9516	-55.8009	4.84931	0.0334213	0.144104	0.0976331	0.55036	0.208465	0.241174
10670	-56.9244	-59.6522	2.72777	0.0594435	0.301197	0.126672	0.28513	0.425252	0.289618
10680	-38.7543	-44.0199	5.26568	0.0452431	0.116147	0.072132	0.362778	0.527261	0.109961
10690	-47.2538	-52.2032	4.94942	0.113452	0.110021	0.0416754	0.28358	0.343203	0.373217
10700	-68.5937	-72.4825	3.88878	0.0612286	0.195701	0.114283	0.418739	0.458772	0.122489
10710	-74.6011	-77.5394	2.93836	0.130534	0.123857	0.211863	0.290718	0.414657	0.294625
10720	-46.3456	-50.9958	4.65022	0.11351	0.124815	0.056743	0.5361	0.316716	0.147183
10730	-67.9133	-69.9161	2.00287	0.267305	0.21954	0.0729593	0.711576	0.0919607	0.196463
10740	-69.5847	-73.0831	3.49848	0.0997958	0.169529	0.140917	0.870745	0.0816396	0.0476156
10750	-42.6738	-46.7563	4.08248	0.0642021	0.194639	0.0930007	0.540064	0.0473539	0.412583
10760	-59.4374	-63.9617	4.52431	0.0676396	0.192922	0.0470974	0.454417	0.498585	0.0469981
10770	-45.6644	-48.5294	2.86497	0.0588935	0.243736	0.170964	0.0639776	0.652848	0.283175
10780	-50.5471	-55.1745	4.62743	0.0899424	0.145108	0.062297	0.494243	0.464014	0.0417429
10790	-81.4952	-83.4842	1.98898	0.0861808	0.321641	0.153371	0.745088	0.210476	0.0444351
10800	-66.4059	-69.9763	3.57041	0.115348	0.187299	0.100402	0.641553	0.242517	0.11593
10810	-67.1841	-70.746	3.56192	0.207055	0.0915371	0.105306	0.381096	0.340522	0.278382
10820	-57.1831	-57.7187	0.535681	0.486966	0.112381	0.107175	0.217906	0.292861	0.489233
10830	-73.2603	-75.3876	2.12732	0.0915357	0.247438	0.208385	0.477144	0.123444	0.399412
10840	-66.9785	-71.0278	4.04933	0.0732879	0.0915763	0.190293	0.469819	0.475529	0.0546516
10850	-67.8088	-70.6634	2.85465	0.13837	0.223479	0.112777	0.61243	0.348446	0.0391244
10860	-74.5718	-76.4286	1.85681	0.19464	0.201585	0.178184	0.529121	0.416908	0.0539709
10870	-52.9314	-56.7945	3.86306	0.111507	0.140865	0.121413	0.587841	0.145367	0.266793
10880	-53.1263	-54.5073	1.38093	0.362847	0.177683	0.0814674	0.3045	0.568231	0.127269
10890	-54.4528	-54.411	-0.0418213	0.506033	0.171645	0.0865947	0.176769	0.503814	0.319417
10900	-49.0512	-52.9257	3.87443	0.166355	0.0973178	0.108974	0.442461	0.31623	0.241309
10910	-49.8674	-51.8617	1.99434	0.215313	0.241411	0.103932	0.50691	0.201027	0.292063
10920	-48.7444	-52.5847	3.84037	0.155018	0.0775831	0.143452	0.704724	0.274843	0.0204333
10930	-52.4625	-55.871	3.40846	0.135569	0.191875	0.0917997	0.268521	0.448554	0.282925
10940	-51.3496	-53.7984	2.44883	0.214671	0.196234	0.104302	0.384265	0.372853	0.242882
10950	-52.0141	-55.1686	3.15448	0.205814	0.126266	0.112561	0.375402	0.255556	0.369041
10960	-51.6764	-55.6679	3.99147	0.117054	0.146784	0.0971049	0.426689	0.374634	0.198677
10970	-51.8828	-55.6187	3.73591	0.0805016	0.234009	0.071989	0.469825	0.237864	0.29231
10980	-43.4158	-47.1536	3.73785	0.21639	0.0715195	0.0983955	0.347847	0.365811	0.286342
10990	-46.7554	-49.5284	2.77298	0.254455	0.148631	0.0797064	0.304224	0.313105	0.382671
11000	-42.4701	-46.9072	4.43712	0.163096	0.102364	0.0509181	0.47324	0.411157	0.115604
11010	-56.2254	-58.305	2.07963	0.221443	0.248785	0.0819003	0.476177	0.276436	0.247387
11020	-51.8749	-53.465	1.59018	0.325018	0.112964	0.16309	0.635401	0.338959	0.0256398
11030	-55.4062	-59.0421	3.63585	0.0983928	0.211613	0.0864996	0.0753864	0.551294	0.373319
11040	-56.4094	-60.7759	4.36648	0.03687	0.109991	0.176582	0.597244	0.110865	0.291891
11050	-65.8701	-68.3538	2.4837	0.129709	0.263399	0.118612	0.793216	0.0219618	0.184822
11060	-67.4693	-70.1607	2.69133	0.256003	0.139396	0.0955575	0.615728	0.154167	0.230105
11070	-65.2397	-68.6167	3.37706	0.110085	0.123702	0.188597	0.542309	0.114714	0.342976
11080	-59.6515	-64.0192	4.36768	0.0338422	0.207366	0.082114	0.238384	0.29052	0.471097
11090	-64.1502	-66.2821	2.1319	0.100179	0.29074	0.155981	0.456068	0.228162	0.31577
11100	-52.8116	-55.6361	2.82452	0.212649	0.17227	0.0927186	0.412576	0.182296	0.405128
11110	-59.6658	-63.4186	3.75277	0.125409	0.15027	0.109134	0.407032	0.586315	0.00665244
11120	-45.1164	-48.5291	3.4127	0.116039	0.134161	0.16862	0.513615	0.362392	0.123994
11130	-48.0257	-51.6842	3.65853	0.0502375	0.244033	0.0999669	0.111924	0.505348	0.382728
11140	-52.5636	-54.2441	1.68046	0.266023	0.188008	0.138013	0.342852	0.386046	0.271102
11150	-55.7515	-58.239	2.48744	0.161978	0.190224	0.159144	0.770604	0.189233	0.0401632
